"Estacion","Fecha inicial","Fecha final","PM10"
"Centro Administrativo Municipal - Sabaneta","2018-01-29","","62.2"
"Centro Administrativo Municipal - Sabaneta","2018-01-26","","64.9"
"Centro Administrativo Municipal - Sabaneta","2018-01-23","","53.4"
"Centro Administrativo Municipal - Sabaneta","2018-01-20","","41.2"
"Centro Administrativo Municipal - Sabaneta","2018-01-17","","49.0"
"Centro Administrativo Municipal - Sabaneta","2018-01-14","","34.5"
"Centro Administrativo Municipal - Sabaneta","2018-01-11","","43.6"
"Centro Administrativo Municipal - Sabaneta","2018-01-08","","28.1"
"Centro Administrativo Municipal - Sabaneta","2018-01-05","","44.1"
"Centro Administrativo Municipal - Sabaneta","2018-01-02","","33.2"
"Centro Administrativo Municipal - Sabaneta","2017-12-29","","32.2"
"Centro Administrativo Municipal - Sabaneta","2017-12-27","","56.4"
"Centro Administrativo Municipal - Sabaneta","2017-12-24","","52.1"
"Centro Administrativo Municipal - Sabaneta","2017-12-20","","53.3"
"Centro Administrativo Municipal - Sabaneta","2017-12-18","","46.2"
"Centro Administrativo Municipal - Sabaneta","2017-12-15","","51.1"
"Centro Administrativo Municipal - Sabaneta","2017-12-09","","26.5"
"Centro Administrativo Municipal - Sabaneta","2017-12-06","","48.3"
"Centro Administrativo Municipal - Sabaneta","2017-12-03","","34.4"
"Centro Administrativo Municipal - Sabaneta","2017-11-30","","52.3"
"Centro Administrativo Municipal - Sabaneta","2017-11-27","","35.7"
"Centro Administrativo Municipal - Sabaneta","2017-11-24","","42.9"
"Centro Administrativo Municipal - Sabaneta","2017-11-21","","39.1"
"Centro Administrativo Municipal - Sabaneta","2017-11-18","","19.1"
"Centro Administrativo Municipal - Sabaneta","2017-11-15","","23.9"
"Centro Administrativo Municipal - Sabaneta","2017-11-12","","32.3"
"Centro Administrativo Municipal - Sabaneta","2017-11-09","","57.0"
"Centro Administrativo Municipal - Sabaneta","2017-11-06","","18.9"
"Centro Administrativo Municipal - Sabaneta","2017-11-03","","41.4"
"Centro Administrativo Municipal - Sabaneta","2017-10-31","","36.2"
"Centro Administrativo Municipal - Sabaneta","2017-10-28","","26.8"
"Centro Administrativo Municipal - Sabaneta","2017-10-25","","54.3"
"Centro Administrativo Municipal - Sabaneta","2017-10-22","","31.4"
"Centro Administrativo Municipal - Sabaneta","2017-10-19","","44.8"
"Centro Administrativo Municipal - Sabaneta","2017-10-16","","31.0"
"Centro Administrativo Municipal - Sabaneta","2017-10-13","","44.0"
"Centro Administrativo Municipal - Sabaneta","2017-10-10","","58.6"
"Centro Administrativo Municipal - Sabaneta","2017-10-07","","42.9"
"Centro Administrativo Municipal - Sabaneta","2017-10-04","","39.0"
"Centro Administrativo Municipal - Sabaneta","2017-10-01","","33.6"
"Centro Administrativo Municipal - Sabaneta","2017-09-28","","44.0"
"Centro Administrativo Municipal - Sabaneta","2017-09-25","","40.7"
"Centro Administrativo Municipal - Sabaneta","2017-09-22","","65.2"
"Centro Administrativo Municipal - Sabaneta","2017-09-19","","43.2"
"Centro Administrativo Municipal - Sabaneta","2017-09-16","","33.3"
"Centro Administrativo Municipal - Sabaneta","2017-09-13","","45.2"
"Centro Administrativo Municipal - Sabaneta","2017-09-10","","26.0"
"Centro Administrativo Municipal - Sabaneta","2017-09-07","","34.4"
"Centro Administrativo Municipal - Sabaneta","2017-09-04","","44.9"
"Centro Administrativo Municipal - Sabaneta","2017-09-01","","42.3"
"Centro Administrativo Municipal - Sabaneta","2017-08-26","","26.6"
"Centro Administrativo Municipal - Sabaneta","2017-08-23","","35.2"
"Centro Administrativo Municipal - Sabaneta","2017-08-20","","22.9"
"Centro Administrativo Municipal - Sabaneta","2017-08-17","","34.4"
"Centro Administrativo Municipal - Sabaneta","2017-08-14","","31.0"
"Centro Administrativo Municipal - Sabaneta","2017-08-11","","22.5"
"Centro Administrativo Municipal - Sabaneta","2017-08-08","","30.7"
"Centro Administrativo Municipal - Sabaneta","2017-08-05","","39.7"
"Centro Administrativo Municipal - Sabaneta","2017-07-30","","27.9"
"Centro Administrativo Municipal - Sabaneta","2017-07-27","","32.2"
"Centro Administrativo Municipal - Sabaneta","2017-07-18","","35.2"
"Centro Administrativo Municipal - Sabaneta","2017-07-15","","29.0"
"Centro Administrativo Municipal - Sabaneta","2017-07-12","","34.8"
"Centro Administrativo Municipal - Sabaneta","2017-07-09","","19.2"
"Centro Administrativo Municipal - Sabaneta","2017-07-06","","37.3"
"Centro Administrativo Municipal - Sabaneta","2017-07-03","","22.8"
"Centro Administrativo Municipal - Sabaneta","2017-06-30","","31.3"
"Centro Administrativo Municipal - Sabaneta","2017-06-23","","33.5"
"Centro Administrativo Municipal - Sabaneta","2017-06-21","","24.6"
"Centro Administrativo Municipal - Sabaneta","2017-06-18","","25.2"
"Centro Administrativo Municipal - Sabaneta","2017-06-15","","27.9"
"Centro Administrativo Municipal - Sabaneta","2017-06-12","","19.2"
"Centro Administrativo Municipal - Sabaneta","2017-05-31","","36.0"
"Centro Administrativo Municipal - Sabaneta","2017-05-28","","27.2"
"Centro Administrativo Municipal - Sabaneta","2017-05-25","","36.8"
"Centro Administrativo Municipal - Sabaneta","2017-05-22","","40.0"
"Centro Administrativo Municipal - Sabaneta","2017-05-19","","37.8"
"Centro Administrativo Municipal - Sabaneta","2017-05-16","","33.7"
"Centro Administrativo Municipal - Sabaneta","2017-05-13","","38.8"
"Centro Administrativo Municipal - Sabaneta","2017-05-10","","36.4"
"Centro Administrativo Municipal - Sabaneta","2017-05-04","","48.4"
"Centro Administrativo Municipal - Sabaneta","2017-05-01","","34.2"
"Centro Administrativo Municipal - Sabaneta","2017-04-28","","47.8"
"Centro Administrativo Municipal - Sabaneta","2017-04-22","","43.2"
"Centro Administrativo Municipal - Sabaneta","2017-04-19","","35.2"
"Centro Administrativo Municipal - Sabaneta","2017-04-11","","35.6"
"Centro Administrativo Municipal - Sabaneta","2017-04-07","","68.5"
"Centro Administrativo Municipal - Sabaneta","2017-04-04","","52.7"
"Centro Administrativo Municipal - Sabaneta","2017-04-01","","38.0"
"Centro Administrativo Municipal - Sabaneta","2017-03-29","","41.5"
"Centro Administrativo Municipal - Sabaneta","2017-03-26","","31.1"
"Centro Administrativo Municipal - Sabaneta","2017-03-23","","33.3"
"Centro Administrativo Municipal - Sabaneta","2017-03-20","","43.0"
"Centro Administrativo Municipal - Sabaneta","2017-03-17","","56.9"
"Centro Administrativo Municipal - Sabaneta","2017-03-14","","40.5"
"Centro Administrativo Municipal - Sabaneta","2017-03-11","","62.9"
"Centro Administrativo Municipal - Sabaneta","2017-03-08","","63.3"
"Centro Administrativo Municipal - Sabaneta","2017-03-05","","46.5"
"Centro Administrativo Municipal - Sabaneta","2017-03-02","","39.1"
"Centro Administrativo Municipal - Sabaneta","2017-02-27","","57.8"
"Centro Administrativo Municipal - Sabaneta","2017-02-24","","45.5"
"Centro Administrativo Municipal - Sabaneta","2017-02-21","","46.7"
"Centro Administrativo Municipal - Sabaneta","2017-02-18","","35.8"
"Centro Administrativo Municipal - Sabaneta","2017-02-15","","52.8"
"Centro Administrativo Municipal - Sabaneta","2017-02-12","","30.2"
"Centro Administrativo Municipal - Sabaneta","2017-02-09","","54.7"
"Centro Administrativo Municipal - Sabaneta","2017-02-03","","39.8"
"Centro Administrativo Municipal - Sabaneta","2017-01-31","","45.7"
"Centro Administrativo Municipal - Sabaneta","2017-01-28","","30.8"
"Centro Administrativo Municipal - Sabaneta","2017-01-25","","42.4"
"Centro Administrativo Municipal - Sabaneta","2017-01-22","","45.6"
"Centro Administrativo Municipal - Sabaneta","2017-01-19","","48.3"
"Centro Administrativo Municipal - Sabaneta","2017-01-16","","23.2"
