"Estacion","Fecha inicial","Fecha final","DViento"
"Centro Administrativo Municipal - Sabaneta","2014-05-12","","129.448812"
"Centro Administrativo Municipal - Sabaneta","2014-05-11","","146.04743375"
"Centro Administrativo Municipal - Sabaneta","2014-05-10","","165.82454167"
"Centro Administrativo Municipal - Sabaneta","2014-05-09","","151.79384625"
"Centro Administrativo Municipal - Sabaneta","2014-05-08","","177.5637125"
"Centro Administrativo Municipal - Sabaneta","2014-05-07","","207.022775"
"Centro Administrativo Municipal - Sabaneta","2014-05-06","","179.03722292"
"Centro Administrativo Municipal - Sabaneta","2014-05-05","","169.5796775"
"Centro Administrativo Municipal - Sabaneta","2014-05-04","","159.23235"
"Centro Administrativo Municipal - Sabaneta","2014-05-03","","161.62385167"
"Centro Administrativo Municipal - Sabaneta","2014-05-02","","167.61602917"
"Centro Administrativo Municipal - Sabaneta","2014-05-01","","162.64089583"
"Centro Administrativo Municipal - Sabaneta","2014-04-30","","177.92005292"
"Centro Administrativo Municipal - Sabaneta","2014-04-29","","143.45931625"
"Centro Administrativo Municipal - Sabaneta","2014-04-28","","202.72039958"
"Centro Administrativo Municipal - Sabaneta","2014-04-27","","183.32152083"
"Centro Administrativo Municipal - Sabaneta","2014-04-26","","151.27021167"
"Centro Administrativo Municipal - Sabaneta","2014-04-25","","164.98962292"
"Centro Administrativo Municipal - Sabaneta","2014-04-24","","147.26816917"
"Centro Administrativo Municipal - Sabaneta","2014-04-23","","166.32594542"
"Centro Administrativo Municipal - Sabaneta","2014-04-22","","183.04059625"
"Centro Administrativo Municipal - Sabaneta","2014-04-21","","175.48449083"
"Centro Administrativo Municipal - Sabaneta","2014-04-20","","169.43564667"
"Centro Administrativo Municipal - Sabaneta","2014-04-19","","202.07548545"
"Centro Administrativo Municipal - Sabaneta","2014-04-18","","149.2067625"
"Centro Administrativo Municipal - Sabaneta","2014-04-17","","153.164566"
"Centro Administrativo Municipal - Sabaneta","2014-04-16","","188.03826522"
"Centro Administrativo Municipal - Sabaneta","2014-04-15","","162.21905417"
"Centro Administrativo Municipal - Sabaneta","2014-04-14","","201.16992917"
"Centro Administrativo Municipal - Sabaneta","2014-04-13","","154.85618333"
"Centro Administrativo Municipal - Sabaneta","2014-04-12","","203.64824417"
"Centro Administrativo Municipal - Sabaneta","2014-04-11","","153.32437625"
"Centro Administrativo Municipal - Sabaneta","2014-04-10","","170.4314625"
"Centro Administrativo Municipal - Sabaneta","2014-04-09","","154.69327167"
"Centro Administrativo Municipal - Sabaneta","2014-04-08","","176.20883375"
"Centro Administrativo Municipal - Sabaneta","2014-04-07","","157.65338708"
"Centro Administrativo Municipal - Sabaneta","2014-04-06","","140.10580625"
"Centro Administrativo Municipal - Sabaneta","2014-04-05","","147.59796833"
"Centro Administrativo Municipal - Sabaneta","2014-04-04","","181.72450708"
"Centro Administrativo Municipal - Sabaneta","2014-04-03","","183.38452417"
"Centro Administrativo Municipal - Sabaneta","2014-04-02","","152.25939458"
"Centro Administrativo Municipal - Sabaneta","2014-04-01","","225.7236925"
"Centro Administrativo Municipal - Sabaneta","2014-03-31","","163.71921667"
"Centro Administrativo Municipal - Sabaneta","2014-03-30","","214.82939583"
"Centro Administrativo Municipal - Sabaneta","2014-03-29","","194.8910875"
"Centro Administrativo Municipal - Sabaneta","2014-03-28","","151.22571708"
"Centro Administrativo Municipal - Sabaneta","2014-03-27","","172.5098775"
"Centro Administrativo Municipal - Sabaneta","2014-03-26","","173.01520417"
"Centro Administrativo Municipal - Sabaneta","2014-03-25","","197.136425"
"Centro Administrativo Municipal - Sabaneta","2014-03-24","","188.57194625"
"Centro Administrativo Municipal - Sabaneta","2014-03-23","","184.26886583"
"Centro Administrativo Municipal - Sabaneta","2014-03-22","","144.889775"
"Centro Administrativo Municipal - Sabaneta","2014-03-21","","192.40994167"
"Centro Administrativo Municipal - Sabaneta","2014-03-20","","175.43923708"
"Centro Administrativo Municipal - Sabaneta","2014-03-19","","187.29759917"
"Centro Administrativo Municipal - Sabaneta","2014-03-18","","158.49739958"
"Centro Administrativo Municipal - Sabaneta","2014-03-17","","170.47910833"
"Centro Administrativo Municipal - Sabaneta","2014-03-16","","156.2103875"
"Centro Administrativo Municipal - Sabaneta","2014-03-15","","95.89718042"
"Centro Administrativo Municipal - Sabaneta","2014-03-14","","145.48954"
"Centro Administrativo Municipal - Sabaneta","2014-03-13","","179.33077083"
"Centro Administrativo Municipal - Sabaneta","2014-03-12","","167.9668175"
"Centro Administrativo Municipal - Sabaneta","2014-03-11","","137.25245125"
"Centro Administrativo Municipal - Sabaneta","2014-03-10","","183.86519083"
"Centro Administrativo Municipal - Sabaneta","2014-03-09","","182.31983042"
"Centro Administrativo Municipal - Sabaneta","2014-03-08","","168.72289583"
"Centro Administrativo Municipal - Sabaneta","2014-03-07","","200.30167083"
"Centro Administrativo Municipal - Sabaneta","2014-03-06","","209.58154167"
"Centro Administrativo Municipal - Sabaneta","2014-03-05","","186.62069583"
"Centro Administrativo Municipal - Sabaneta","2014-03-04","","187.269925"
"Centro Administrativo Municipal - Sabaneta","2014-03-03","","143.89334708"
"Centro Administrativo Municipal - Sabaneta","2014-03-02","","187.08763333"
"Centro Administrativo Municipal - Sabaneta","2014-03-01","","146.7774375"
