"Estacion","Fecha inicial","Fecha final","TAire2"
"Centro Administrativo Municipal - Sabaneta","2013-02-28","","23.1426375"
"Centro Administrativo Municipal - Sabaneta","2013-02-27","","23.59654167"
"Centro Administrativo Municipal - Sabaneta","2013-02-26","","22.63195"
"Centro Administrativo Municipal - Sabaneta","2013-02-25","","22.86531667"
"Centro Administrativo Municipal - Sabaneta","2013-02-24","","21.62984583"
"Centro Administrativo Municipal - Sabaneta","2013-02-23","","23.78122917"
"Centro Administrativo Municipal - Sabaneta","2013-02-22","","22.58752083"
"Centro Administrativo Municipal - Sabaneta","2013-02-21","","20.6878"
"Centro Administrativo Municipal - Sabaneta","2013-02-20","","23.30817917"
"Centro Administrativo Municipal - Sabaneta","2013-02-19","","23.45666667"
"Centro Administrativo Municipal - Sabaneta","2013-02-18","","21.96194583"
"Centro Administrativo Municipal - Sabaneta","2013-02-17","","19.78399167"
"Centro Administrativo Municipal - Sabaneta","2013-02-16","","22.1023625"
"Centro Administrativo Municipal - Sabaneta","2013-02-15","","21.13837917"
"Centro Administrativo Municipal - Sabaneta","2013-02-14","","20.16428333"
"Centro Administrativo Municipal - Sabaneta","2013-02-13","","20.73750417"
"Centro Administrativo Municipal - Sabaneta","2013-02-12","","20.17525833"
"Centro Administrativo Municipal - Sabaneta","2013-02-11","","19.99627083"
"Centro Administrativo Municipal - Sabaneta","2013-02-10","","19.43487083"
"Centro Administrativo Municipal - Sabaneta","2013-02-09","","21.53169167"
"Centro Administrativo Municipal - Sabaneta","2013-02-08","","20.67814167"
"Centro Administrativo Municipal - Sabaneta","2013-02-07","","21.92325833"
"Centro Administrativo Municipal - Sabaneta","2013-02-06","","21.18825"
"Centro Administrativo Municipal - Sabaneta","2013-02-05","","20.52110833"
"Centro Administrativo Municipal - Sabaneta","2013-02-04","","20.81545833"
"Centro Administrativo Municipal - Sabaneta","2013-02-03","","20.22685833"
"Centro Administrativo Municipal - Sabaneta","2013-02-02","","18.90367083"
"Centro Administrativo Municipal - Sabaneta","2013-02-01","","21.1928375"
"Centro Administrativo Municipal - Sabaneta","2013-01-31","","23.20049167"
"Centro Administrativo Municipal - Sabaneta","2013-01-30","","23.9272375"
"Centro Administrativo Municipal - Sabaneta","2013-01-29","","23.26600833"
"Centro Administrativo Municipal - Sabaneta","2013-01-28","","23.94249583"
"Centro Administrativo Municipal - Sabaneta","2013-01-27","","23.59719583"
"Centro Administrativo Municipal - Sabaneta","2013-01-26","","21.7269"
"Centro Administrativo Municipal - Sabaneta","2013-01-25","","21.5891625"
"Centro Administrativo Municipal - Sabaneta","2013-01-24","","22.47109167"
"Centro Administrativo Municipal - Sabaneta","2013-01-23","","22.05303333"
"Centro Administrativo Municipal - Sabaneta","2013-01-22","","21.8545875"
"Centro Administrativo Municipal - Sabaneta","2013-01-21","","21.7980125"
"Centro Administrativo Municipal - Sabaneta","2013-01-20","","21.7195625"
"Centro Administrativo Municipal - Sabaneta","2013-01-19","","22.093225"
"Centro Administrativo Municipal - Sabaneta","2013-01-18","","22.60115833"
"Centro Administrativo Municipal - Sabaneta","2013-01-17","","22.67673333"
"Centro Administrativo Municipal - Sabaneta","2013-01-16","","21.6501875"
"Centro Administrativo Municipal - Sabaneta","2013-01-15","","21.32615"
"Centro Administrativo Municipal - Sabaneta","2013-01-14","","22.0115875"
"Centro Administrativo Municipal - Sabaneta","2013-01-13","","20.845725"
"Centro Administrativo Municipal - Sabaneta","2013-01-12","","21.94165"
"Centro Administrativo Municipal - Sabaneta","2013-01-11","","23.37439583"
"Centro Administrativo Municipal - Sabaneta","2013-01-10","","23.03568333"
"Centro Administrativo Municipal - Sabaneta","2013-01-09","","22.30530417"
"Centro Administrativo Municipal - Sabaneta","2013-01-08","","22.26285833"
"Centro Administrativo Municipal - Sabaneta","2013-01-07","","22.55430417"
"Centro Administrativo Municipal - Sabaneta","2013-01-06","","22.99275833"
"Centro Administrativo Municipal - Sabaneta","2013-01-05","","23.56095"
"Centro Administrativo Municipal - Sabaneta","2013-01-04","","22.896475"
"Centro Administrativo Municipal - Sabaneta","2013-01-03","","23.06027083"
"Centro Administrativo Municipal - Sabaneta","2013-01-02","","22.93612917"
"Centro Administrativo Municipal - Sabaneta","2013-01-01","","22.448075"
"Centro Administrativo Municipal - Sabaneta","2012-12-31","","22.336425"
"Centro Administrativo Municipal - Sabaneta","2012-12-30","","21.66812917"
"Centro Administrativo Municipal - Sabaneta","2012-12-29","","22.98914167"
"Centro Administrativo Municipal - Sabaneta","2012-12-28","","22.47857917"
"Centro Administrativo Municipal - Sabaneta","2012-12-27","","22.98809167"
"Centro Administrativo Municipal - Sabaneta","2012-12-26","","22.13234583"
"Centro Administrativo Municipal - Sabaneta","2012-12-25","","21.94512083"
"Centro Administrativo Municipal - Sabaneta","2012-12-24","","20.75215833"
"Centro Administrativo Municipal - Sabaneta","2012-12-23","","22.02837917"
"Centro Administrativo Municipal - Sabaneta","2012-12-22","","21.924275"
"Centro Administrativo Municipal - Sabaneta","2012-12-21","","21.7400375"
"Centro Administrativo Municipal - Sabaneta","2012-12-20","","21.67981667"
"Centro Administrativo Municipal - Sabaneta","2012-12-19","","21.31594583"
"Centro Administrativo Municipal - Sabaneta","2012-12-18","","19.643675"
"Centro Administrativo Municipal - Sabaneta","2012-12-17","","20.1406625"
"Centro Administrativo Municipal - Sabaneta","2012-12-16","","20.66865417"
"Centro Administrativo Municipal - Sabaneta","2012-12-15","","20.63870833"
"Centro Administrativo Municipal - Sabaneta","2012-12-14","","20.12793333"
