"Estacion","Fecha inicial","Fecha final","SO2"
"P_AGUINAGA (S)","2006-06-16","","1.64909022"
"P_AGUINAGA (S)","2006-05-29","","2.11640212"
"P_AGUINAGA (S)","2006-05-23","","0.87893344"
"P_AGUINAGA (S)","2006-04-23","","1.89307197"
"P_AGUINAGA (S)","2006-04-17","","0.62169312"
"P_AGUINAGA (S)","2006-04-05","","3.91006843"
"P_AGUINAGA (S)","2006-03-30","","1.19215056"
"P_AGUINAGA (S)","2006-02-04","","0.56720995"
"P_AGUINAGA (S)","2005-04-19","","2.91280291"
"P_AGUINAGA (S)","2005-04-13","","1.32776385"
"P_AGUINAGA (S)","2005-04-07","","0.73349524"
"P_AGUINAGA (S)","2005-04-01","","0.73102348"
"P_AGUINAGA (S)","2005-03-20","","23.41219758"
"P_AGUINAGA (S)","2005-03-14","","23.38268641"
"P_AGUINAGA (S)","2005-03-02","","17.07248811"
"P_AGUINAGA (S)","2005-02-24","","17.51910641"
"P_AGUINAGA (S)","2005-02-12","","11.43818461"
"P_AGUINAGA (S)","2005-02-06","","6.45354237"
"P_AGUINAGA (S)","2005-01-31","","7.52252551"
"P_AGUINAGA (S)","2005-01-25","","3.35001748"
"P_AGUINAGA (S)","2004-12-10","","2.15823176"
"P_AGUINAGA (S)","2004-11-28","","1.28146695"
"P_AGUINAGA (S)","2004-11-22","","3.61980827"
"P_AGUINAGA (S)","2004-11-16","","8.91162709"
"P_AGUINAGA (S)","2004-11-10","","0.52800053"
"P_AGUINAGA (S)","2004-11-04","","2.66664886"
"P_AGUINAGA (S)","2004-10-29","","2.68244788"
"P_AGUINAGA (S)","2004-10-23","","2.26852686"
"P_AGUINAGA (S)","2004-10-17","","2.2742627"
"P_AGUINAGA (S)","2004-10-11","","2.44828008"
"P_AGUINAGA (S)","2004-10-05","","3.16887364"
"P_AGUINAGA (S)","2004-09-29","","1.47584244"
"P_AGUINAGA (S)","2004-09-17","","0.62325683"
"P_AGUINAGA (S)","2004-09-11","","1.85129955"
"P_AGUINAGA (S)","2004-09-05","","1.35814266"
"P_AGUINAGA (S)","2004-08-24","","0.61523317"
"P_AGUINAGA (S)","2004-08-18","","0.73817701"
"P_AGUINAGA (S)","2004-08-12","","0.62457061"
"P_AGUINAGA (S)","2004-06-10","","9.57671958"
"P_AGUINAGA (S)","2004-06-07","","1.47266314"
"P_AGUINAGA (S)","2004-05-29","","8.06685205"
"P_AGUINAGA (S)","2004-05-26","","14.09307198"
"P_AGUINAGA (S)","2004-05-20","","3.74007797"
"P_AGUINAGA (S)","2004-05-17","","19.70860287"
"P_AGUINAGA (S)","2004-05-14","","16.73599326"
"P_AGUINAGA (S)","2004-05-11","","13.81198474"
"P_AGUINAGA (S)","2004-05-08","","19.73365617"
"P_AGUINAGA (S)","2004-05-05","","5.54232804"
"P_AGUINAGA (S)","2004-05-02","","4.60545976"
"P_AGUINAGA (S)","2004-04-26","","9.30364689"
"P_AGUINAGA (S)","2004-04-17","","53.28479527"
"P_AGUINAGA (S)","2004-04-14","","1.84436873"
"P_AGUINAGA (S)","2004-04-08","","2.05536844"
"P_AGUINAGA (S)","2004-04-05","","2.08564533"
"P_AGUINAGA (S)","2004-04-02","","9.41165965"
"P_AGUINAGA (S)","2004-03-30","","21.66961706"
"P_AGUINAGA (S)","2004-03-18","","24.95918869"
"P_AGUINAGA (S)","2004-03-12","","4.17480481"
"P_AGUINAGA (S)","2004-03-06","","29.10601228"
"P_AGUINAGA (S)","2004-03-03","","1.03399672"
"P_AGUINAGA (S)","2004-02-29","","58.90789269"
"P_AGUINAGA (S)","2004-02-26","","45.89415265"
"P_AGUINAGA (S)","2004-02-23","","14.67862949"
"P_AGUINAGA (S)","2004-02-20","","54.47096656"
"P_AGUINAGA (S)","2004-02-17","","41.08309991"
"P_AGUINAGA (S)","2004-02-14","","34.27635374"
"P_AGUINAGA (S)","2004-02-11","","11.26027537"
