"Estacion","Fecha inicial","Fecha final","PST"
"P_AGUINAGA (S)","2009-07-30","","113.09860553"
"P_AGUINAGA (S)","2009-07-27","","95.74971468"
"P_AGUINAGA (S)","2009-07-24","","72.67978528"
"P_AGUINAGA (S)","2009-07-21","","66.42241553"
"P_AGUINAGA (S)","2009-07-18","","73.24695371"
"P_AGUINAGA (S)","2009-07-15","","71.52236806"
"P_AGUINAGA (S)","2009-07-12","","47.45144322"
"P_AGUINAGA (S)","2009-07-09","","71.14787226"
"P_AGUINAGA (S)","2009-07-06","","108.77534634"
"P_AGUINAGA (S)","2009-07-03","","79.05600728"
"P_AGUINAGA (S)","2009-06-30","","71.46453786"
"P_AGUINAGA (S)","2009-06-27","","89.83962488"
"P_AGUINAGA (S)","2009-06-24","","143.18313835"
"P_AGUINAGA (S)","2009-06-21","","49.79898716"
"P_AGUINAGA (S)","2009-06-18","","110.37924522"
"P_AGUINAGA (S)","2009-06-15","","59.0961705"
"P_AGUINAGA (S)","2009-06-12","","122.86932158"
"P_AGUINAGA (S)","2009-06-09","","104.64552328"
"P_AGUINAGA (S)","2009-06-06","","109.32082717"
"P_AGUINAGA (S)","2009-05-31","","57.42347783"
"P_AGUINAGA (S)","2009-05-28","","88.6310038"
"P_AGUINAGA (S)","2009-05-25","","46.0929498"
"P_AGUINAGA (S)","2009-05-22","","96.98489663"
"P_AGUINAGA (S)","2009-05-19","","99.25774215"
"P_AGUINAGA (S)","2009-05-16","","104.87313106"
"P_AGUINAGA (S)","2009-05-13","","91.9563436"
"P_AGUINAGA (S)","2009-05-10","","70.21315887"
"P_AGUINAGA (S)","2009-05-07","","154.17023021"
"P_AGUINAGA (S)","2009-05-04","","77.37481954"
"P_AGUINAGA (S)","2009-05-01","","59.59536621"
"P_AGUINAGA (S)","2009-04-28","","132.69138393"
"P_AGUINAGA (S)","2009-04-25","","109.71671974"
"P_AGUINAGA (S)","2009-04-22","","77.99803398"
"P_AGUINAGA (S)","2009-04-19","","71.2335323"
"P_AGUINAGA (S)","2009-04-16","","108.14884939"
"P_AGUINAGA (S)","2009-04-13","","88.10332212"
"P_AGUINAGA (S)","2009-04-10","","47.55422235"
"P_AGUINAGA (S)","2009-04-07","","121.65671926"
"P_AGUINAGA (S)","2009-04-04","","107.28478082"
"P_AGUINAGA (S)","2009-04-01","","112.02209386"
"P_AGUINAGA (S)","2009-03-29","","107.73033412"
"P_AGUINAGA (S)","2009-03-26","","103.98644521"
"P_AGUINAGA (S)","2009-03-23","","64.93152971"
"P_AGUINAGA (S)","2009-03-20","","132.25462144"
"P_AGUINAGA (S)","2009-03-17","","134.31330091"
"P_AGUINAGA (S)","2009-03-14","","138.28889925"
"P_AGUINAGA (S)","2009-03-11","","152.54032098"
"P_AGUINAGA (S)","2009-03-08","","111.5359306"
"P_AGUINAGA (S)","2009-03-05","","107.58250005"
"P_AGUINAGA (S)","2009-03-02","","117.48189718"
"P_AGUINAGA (S)","2009-02-27","","171.97625119"
"P_AGUINAGA (S)","2009-02-21","","95.52746271"
"P_AGUINAGA (S)","2009-02-18","","111.49144973"
"P_AGUINAGA (S)","2009-02-15","","91.74949084"
"P_AGUINAGA (S)","2009-02-12","","85.59030163"
"P_AGUINAGA (S)","2009-02-09","","86.75018857"
"P_AGUINAGA (S)","2009-02-06","","107.83803835"
"P_AGUINAGA (S)","2009-02-03","","86.4680508"
"P_AGUINAGA (S)","2009-01-31","","97.23377286"
"P_AGUINAGA (S)","2009-01-28","","104.54608157"
"P_AGUINAGA (S)","2009-01-25","","85.20541404"
"P_AGUINAGA (S)","2009-01-22","","100.60228229"
"P_AGUINAGA (S)","2009-01-19","","102.99412902"
"P_AGUINAGA (S)","2009-01-16","","114.38229915"
"P_AGUINAGA (S)","2009-01-13","","83.76571158"
"P_AGUINAGA (S)","2009-01-10","","98.25896397"
"P_AGUINAGA (S)","2009-01-07","","137.16496208"
"P_AGUINAGA (S)","2009-01-04","","47.97207878"
"P_AGUINAGA (S)","2009-01-01","","62.65589394"
"P_AGUINAGA (S)","2008-12-29","","100.97818405"
"P_AGUINAGA (S)","2008-12-26","","115.30006074"
"P_AGUINAGA (S)","2008-12-23","","125.08506318"
"P_AGUINAGA (S)","2008-12-20","","117.64135319"
"P_AGUINAGA (S)","2008-12-17","","152.35718083"
"P_AGUINAGA (S)","2008-12-14","","94.82862602"
"P_AGUINAGA (S)","2008-12-11","","203.34382409"
"P_AGUINAGA (S)","2008-12-08","","73.21285968"
"P_AGUINAGA (S)","2008-12-05","","122.0773815"
"P_AGUINAGA (S)","2008-12-02","","169.72033503"
"P_AGUINAGA (S)","2008-11-29","","99.19075227"
"P_AGUINAGA (S)","2008-11-26","","124.32218231"
"P_AGUINAGA (S)","2008-11-23","","94.63824649"
"P_AGUINAGA (S)","2008-11-20","","125.16522203"
"P_AGUINAGA (S)","2008-11-17","","91.53281743"
"P_AGUINAGA (S)","2008-11-14","","94.96899561"
"P_AGUINAGA (S)","2008-11-11","","177.14778963"
"P_AGUINAGA (S)","2008-11-08","","123.68993873"
"P_AGUINAGA (S)","2008-11-05","","120.12102358"
"P_AGUINAGA (S)","2008-11-02","","71.89990302"
"P_AGUINAGA (S)","2008-10-30","","90.00172308"
"P_AGUINAGA (S)","2008-10-27","","124.47354141"
"P_AGUINAGA (S)","2008-10-24","","123.52061205"
"P_AGUINAGA (S)","2008-10-21","","163.14300933"
"P_AGUINAGA (S)","2008-10-18","","126.91519696"
"P_AGUINAGA (S)","2008-10-15","","144.69281185"
"P_AGUINAGA (S)","2008-10-12","","95.34187043"
"P_AGUINAGA (S)","2008-10-03","","131.89611752"
"P_AGUINAGA (S)","2008-09-30","","123.13256813"
"P_AGUINAGA (S)","2008-09-27","","117.95484321"
"P_AGUINAGA (S)","2008-09-24","","148.86351843"
"P_AGUINAGA (S)","2008-09-21","","72.98997819"
"P_AGUINAGA (S)","2008-09-18","","136.55660064"
"P_AGUINAGA (S)","2008-09-15","","129.91446347"
"P_AGUINAGA (S)","2008-09-12","","119.23024016"
"P_AGUINAGA (S)","2008-09-09","","78.49344188"
"P_AGUINAGA (S)","2008-09-06","","115.59383104"
"P_AGUINAGA (S)","2008-09-03","","92.84031006"
"P_AGUINAGA (S)","2008-08-31","","57.03285172"
"P_AGUINAGA (S)","2008-08-28","","152.93668418"
"P_AGUINAGA (S)","2008-08-25","","151.76611756"
"P_AGUINAGA (S)","2008-08-22","","104.26128298"
"P_AGUINAGA (S)","2008-08-19","","121.90223702"
"P_AGUINAGA (S)","2008-08-13","","116.81918105"
"P_AGUINAGA (S)","2008-08-10","","71.8818891"
"P_AGUINAGA (S)","2008-08-07","","77.33748523"
"P_AGUINAGA (S)","2008-08-04","","80.47753046"
"P_AGUINAGA (S)","2008-08-01","","105.3332946"
"P_AGUINAGA (S)","2008-07-29","","83.22829169"
"P_AGUINAGA (S)","2008-07-26","","87.4966869"
"P_AGUINAGA (S)","2008-07-23","","101.05993313"
"P_AGUINAGA (S)","2008-07-20","","63.57552397"
"P_AGUINAGA (S)","2008-07-17","","85.28672302"
"P_AGUINAGA (S)","2008-07-14","","82.78115917"
"P_AGUINAGA (S)","2008-07-11","","128.38370205"
"P_AGUINAGA (S)","2008-07-05","","93.70337397"
"P_AGUINAGA (S)","2008-07-02","","105.27566493"
"P_AGUINAGA (S)","2008-06-29","","93.51410822"
"P_AGUINAGA (S)","2008-06-26","","120.63227543"
"P_AGUINAGA (S)","2008-06-23","","101.01340714"
"P_AGUINAGA (S)","2008-06-20","","192.41563314"
"P_AGUINAGA (S)","2008-06-14","","145.08996417"
"P_AGUINAGA (S)","2008-06-11","","165.58695497"
"P_AGUINAGA (S)","2008-06-08","","54.59158652"
"P_AGUINAGA (S)","2008-06-05","","94.33899444"
"P_AGUINAGA (S)","2008-06-02","","48.63200825"
"P_AGUINAGA (S)","2008-05-30","","115.05471891"
"P_AGUINAGA (S)","2008-05-27","","131.01405764"
"P_AGUINAGA (S)","2008-05-24","","135.7475916"
"P_AGUINAGA (S)","2008-05-21","","114.74345671"
"P_AGUINAGA (S)","2008-05-18","","83.36658991"
"P_AGUINAGA (S)","2008-05-15","","94.76515281"
"P_AGUINAGA (S)","2008-05-06","","90.42487361"
"P_AGUINAGA (S)","2008-04-15","","108.73623353"
"P_AGUINAGA (S)","2008-04-12","","179.66422029"
"P_AGUINAGA (S)","2008-04-06","","126.68423247"
"P_AGUINAGA (S)","2008-04-03","","146.89924243"
"P_AGUINAGA (S)","2008-03-31","","69.64605017"
"P_AGUINAGA (S)","2008-03-28","","153.22112115"
"P_AGUINAGA (S)","2007-12-29","","89.89522398"
"P_AGUINAGA (S)","2007-12-26","","95.38795981"
"P_AGUINAGA (S)","2007-12-23","","55.38908196"
"P_AGUINAGA (S)","2007-12-20","","134.23836838"
"P_AGUINAGA (S)","2007-12-17","","58.60917382"
"P_AGUINAGA (S)","2007-12-14","","119.3442337"
"P_AGUINAGA (S)","2007-12-11","","131.20269963"
"P_AGUINAGA (S)","2007-12-08","","97.74104323"
"P_AGUINAGA (S)","2007-12-05","","151.73577892"
"P_AGUINAGA (S)","2007-12-02","","68.64117372"
"P_AGUINAGA (S)","2007-11-29","","138.61736356"
"P_AGUINAGA (S)","2007-11-26","","118.92550585"
"P_AGUINAGA (S)","2007-11-23","","187.04169404"
"P_AGUINAGA (S)","2007-11-20","","164.6422283"
"P_AGUINAGA (S)","2007-11-17","","142.97130824"
"P_AGUINAGA (S)","2007-11-14","","154.49731533"
"P_AGUINAGA (S)","2007-11-11","","94.74363021"
"P_AGUINAGA (S)","2007-11-08","","119.8810196"
"P_AGUINAGA (S)","2007-11-05","","92.87665024"
"P_AGUINAGA (S)","2007-11-02","","63.47458031"
"P_AGUINAGA (S)","2007-10-30","","136.13384998"
"P_AGUINAGA (S)","2007-10-27","","136.02779789"
"P_AGUINAGA (S)","2007-10-24","","170.70243844"
"P_AGUINAGA (S)","2007-10-21","","96.40487533"
"P_AGUINAGA (S)","2007-10-18","","96.41998177"
"P_AGUINAGA (S)","2007-10-15","","128.24579394"
"P_AGUINAGA (S)","2007-10-12","","171.7499574"
"P_AGUINAGA (S)","2007-10-09","","145.7372161"
"P_AGUINAGA (S)","2007-10-06","","178.59467861"
"P_AGUINAGA (S)","2007-10-03","","164.42169061"
"P_AGUINAGA (S)","2007-09-30","","110.1907313"
"P_AGUINAGA (S)","2007-09-27","","256.71765632"
"P_AGUINAGA (S)","2007-09-24","","169.19169978"
"P_AGUINAGA (S)","2007-09-21","","174.28066278"
"P_AGUINAGA (S)","2007-09-18","","159.27470336"
"P_AGUINAGA (S)","2007-09-15","","134.54352652"
"P_AGUINAGA (S)","2007-09-12","","171.45455816"
"P_AGUINAGA (S)","2007-09-09","","118.15513594"
"P_AGUINAGA (S)","2007-09-06","","177.71363969"
"P_AGUINAGA (S)","2007-09-03","","173.49909327"
"P_AGUINAGA (S)","2007-08-31","","248.65613733"
"P_AGUINAGA (S)","2007-08-28","","133.46679162"
"P_AGUINAGA (S)","2007-08-25","","112.63487097"
"P_AGUINAGA (S)","2007-08-22","","202.7678349"
"P_AGUINAGA (S)","2007-08-19","","105.33335459"
"P_AGUINAGA (S)","2007-08-16","","150.8439957"
"P_AGUINAGA (S)","2007-08-13","","164.29002213"
"P_AGUINAGA (S)","2007-08-10","","158.75529549"
"P_AGUINAGA (S)","2007-08-07","","79.4921678"
"P_AGUINAGA (S)","2007-08-04","","214.30177003"
"P_AGUINAGA (S)","2007-08-01","","213.54636805"
"P_AGUINAGA (S)","2007-07-29","","100.04672246"
"P_AGUINAGA (S)","2007-07-26","","13.06625037"
"P_AGUINAGA (S)","2007-07-23","","127.6353282"
"P_AGUINAGA (S)","2007-07-20","","141.87581514"
"P_AGUINAGA (S)","2007-07-17","","150.26837345"
"P_AGUINAGA (S)","2007-07-14","","137.09796463"
"P_AGUINAGA (S)","2007-07-11","","161.11766082"
"P_AGUINAGA (S)","2007-07-08","","91.80705866"
"P_AGUINAGA (S)","2007-07-05","","300.43507226"
"P_AGUINAGA (S)","2007-07-02","","152.47190167"
"P_AGUINAGA (S)","2007-06-29","","170.61754055"
"P_AGUINAGA (S)","2007-06-26","","147.38858788"
"P_AGUINAGA (S)","2007-06-23","","152.96362627"
"P_AGUINAGA (S)","2007-06-20","","147.10313058"
"P_AGUINAGA (S)","2007-06-17","","163.48744934"
"P_AGUINAGA (S)","2007-05-30","","151.03390408"
"P_AGUINAGA (S)","2007-05-24","","107.6228953"
"P_AGUINAGA (S)","2007-05-21","","91.56135326"
"P_AGUINAGA (S)","2007-05-18","","169.01124137"
"P_AGUINAGA (S)","2007-05-06","","90.94728247"
"P_AGUINAGA (S)","2007-05-03","","198.85208067"
"P_AGUINAGA (S)","2007-04-30","","97.57376305"
"P_AGUINAGA (S)","2007-04-27","","119.90261027"
"P_AGUINAGA (S)","2007-04-24","","116.26844413"
"P_AGUINAGA (S)","2007-04-21","","141.33657"
"P_AGUINAGA (S)","2007-04-18","","118.33128167"
"P_AGUINAGA (S)","2007-04-15","","81.27984772"
"P_AGUINAGA (S)","2007-04-12","","104.91481998"
"P_AGUINAGA (S)","2007-04-09","","88.77704313"
"P_AGUINAGA (S)","2007-04-06","","95.07696111"
"P_AGUINAGA (S)","2007-04-03","","81.97669694"
"P_AGUINAGA (S)","2007-03-28","","169.62579805"
"P_AGUINAGA (S)","2007-03-25","","73.72363505"
"P_AGUINAGA (S)","2007-03-22","","169.98933396"
"P_AGUINAGA (S)","2007-03-19","","34.37920448"
"P_AGUINAGA (S)","2007-03-16","","179.54963427"
"P_AGUINAGA (S)","2007-03-13","","123.02064547"
"P_AGUINAGA (S)","2007-03-10","","110.79423847"
"P_AGUINAGA (S)","2007-03-07","","115.50485171"
"P_AGUINAGA (S)","2007-03-04","","158.88084157"
"P_AGUINAGA (S)","2007-03-01","","162.77433021"
"P_AGUINAGA (S)","2007-02-26","","86.61628181"
"P_AGUINAGA (S)","2007-02-23","","147.56341993"
"P_AGUINAGA (S)","2007-02-20","","96.82536763"
"P_AGUINAGA (S)","2007-02-17","","129.56044998"
"P_AGUINAGA (S)","2007-02-14","","121.26868558"
"P_AGUINAGA (S)","2007-02-11","","86.2420516"
"P_AGUINAGA (S)","2007-02-08","","126.30456805"
"P_AGUINAGA (S)","2007-02-05","","100.77462434"
"P_AGUINAGA (S)","2007-02-02","","146.86959576"
"P_AGUINAGA (S)","2007-01-30","","120.85531656"
"P_AGUINAGA (S)","2007-01-27","","57.17500902"
"P_AGUINAGA (S)","2007-01-15","","52.29222191"
"P_AGUINAGA (S)","2007-01-12","","103.11198051"
"P_AGUINAGA (S)","2007-01-09","","98.9641925"
"P_AGUINAGA (S)","2007-01-06","","87.18967552"
"P_AGUINAGA (S)","2007-01-03","","111.26255447"
"P_AGUINAGA (S)","2006-12-31","","70.66676931"
"P_AGUINAGA (S)","2006-12-28","","107.06647512"
"P_AGUINAGA (S)","2006-12-25","","90.6395574"
"P_AGUINAGA (S)","2006-12-22","","134.02114158"
"P_AGUINAGA (S)","2006-12-19","","124.76695972"
"P_AGUINAGA (S)","2006-09-05","","92.00246414"
"P_AGUINAGA (S)","2006-09-02","","105.83202933"
"P_AGUINAGA (S)","2006-08-30","","167.19413758"
"P_AGUINAGA (S)","2006-08-27","","89.30120782"
"P_AGUINAGA (S)","2006-08-24","","137.33349796"
"P_AGUINAGA (S)","2006-08-21","","47.83929027"
"P_AGUINAGA (S)","2006-08-18","","174.43026899"
"P_AGUINAGA (S)","2006-08-15","","120.84075634"
"P_AGUINAGA (S)","2006-08-12","","93.74104042"
"P_AGUINAGA (S)","2006-08-06","","77.00642596"
"P_AGUINAGA (S)","2006-08-03","","120.61630755"
"P_AGUINAGA (S)","2006-07-31","","83.44378564"
"P_AGUINAGA (S)","2006-07-28","","168.27100363"
"P_AGUINAGA (S)","2006-07-25","","85.40336327"
"P_AGUINAGA (S)","2006-07-22","","83.05782341"
"P_AGUINAGA (S)","2006-07-19","","88.68211574"
"P_AGUINAGA (S)","2006-07-16","","61.02789753"
"P_AGUINAGA (S)","2006-07-13","","93.00302545"
"P_AGUINAGA (S)","2006-07-10","","122.07148256"
"P_AGUINAGA (S)","2006-07-07","","114.9531278"
"P_AGUINAGA (S)","2006-07-04","","90.35285023"
"P_AGUINAGA (S)","2006-07-01","","111.80986907"
"P_AGUINAGA (S)","2006-06-28","","105.01775207"
"P_AGUINAGA (S)","2006-06-25","","82.81903672"
"P_AGUINAGA (S)","2006-06-22","","107.93726568"
"P_AGUINAGA (S)","2006-06-19","","44.26901915"
"P_AGUINAGA (S)","2006-06-16","","94.42325103"
"P_AGUINAGA (S)","2006-06-13","","151.00052021"
"P_AGUINAGA (S)","2006-06-10","","121.86117197"
"P_AGUINAGA (S)","2006-06-07","","103.53963664"
"P_AGUINAGA (S)","2006-06-04","","68.65972856"
