"Estacion","Fecha inicial","Fecha final","DViento"
"DITAIRES","2012-02-20","","250.3804"
"DITAIRES","2012-02-19","","206.28676225"
"DITAIRES","2012-02-18","","192.62089188"
"DITAIRES","2012-02-17","","232.33629917"
"DITAIRES","2012-02-16","","247.5807"
"DITAIRES","2012-02-15","","223.882555"
"DITAIRES","2012-02-14","","233.89372333"
"DITAIRES","2012-02-13","","196.79733792"
"DITAIRES","2012-02-12","","171.16150529"
"DITAIRES","2012-02-11","","219.07246625"
"DITAIRES","2012-02-10","","186.57763417"
"DITAIRES","2012-02-09","","221.87204208"
"DITAIRES","2012-02-08","","201.911595"
"DITAIRES","2012-02-07","","170.23391133"
"DITAIRES","2012-02-06","","117.54718113"
"DITAIRES","2012-02-05","","160.01732754"
"DITAIRES","2012-02-04","","186.25981667"
"DITAIRES","2012-02-03","","160.30569883"
"DITAIRES","2012-02-02","","170.01740117"
"DITAIRES","2012-02-01","","166.856527"
"DITAIRES","2012-01-31","","157.92865417"
"DITAIRES","2012-01-30","","181.09723292"
"DITAIRES","2012-01-29","","202.83591125"
"DITAIRES","2012-01-28","","98.59873738"
"DITAIRES","2012-01-27","","181.04821833"
"DITAIRES","2012-01-26","","202.72414542"
"DITAIRES","2012-01-25","","171.82106567"
"DITAIRES","2012-01-24","","220.46535833"
"DITAIRES","2012-01-23","","185.7534575"
"DITAIRES","2012-01-22","","127.34915208"
"DITAIRES","2012-01-21","","226.81141667"
"DITAIRES","2012-01-20","","218.35856333"
"DITAIRES","2012-01-19","","201.97454292"
"DITAIRES","2012-01-18","","223.66591958"
"DITAIRES","2012-01-17","","202.62828375"
"DITAIRES","2012-01-16","","225.93869625"
"DITAIRES","2012-01-15","","171.4223567"
"DITAIRES","2012-01-14","","191.70493458"
"DITAIRES","2012-01-13","","217.66129917"
"DITAIRES","2012-01-12","","156.40654279"
"DITAIRES","2012-01-11","","138.17487271"
"DITAIRES","2012-01-10","","126.37208346"
"DITAIRES","2012-01-09","","156.3718085"
"DITAIRES","2012-01-08","","197.21865104"
"DITAIRES","2012-01-07","","112.63261642"
"DITAIRES","2012-01-06","","199.92549375"
"DITAIRES","2012-01-05","","155.49088792"
"DITAIRES","2012-01-04","","193.01131583"
"DITAIRES","2012-01-03","","219.35669125"
"DITAIRES","2012-01-02","","222.18495458"
"DITAIRES","2012-01-01","","187.61094292"
"DITAIRES","2011-12-31","","215.63983626"
"DITAIRES","2011-12-30","","135.31716758"
"DITAIRES","2011-12-29","","182.90032333"
"DITAIRES","2011-12-28","","197.23762167"
"DITAIRES","2011-12-27","","159.83801725"
"DITAIRES","2011-12-26","","195.01950854"
"DITAIRES","2011-12-25","","183.13208138"
"DITAIRES","2011-12-24","","206.99494917"
"DITAIRES","2011-12-23","","171.16455033"
"DITAIRES","2011-12-22","","185.89397475"
"DITAIRES","2011-12-21","","194.10007458"
"DITAIRES","2011-12-20","","207.28805917"
"DITAIRES","2011-12-19","","246.11145417"
"DITAIRES","2011-12-18","","227.61521542"
"DITAIRES","2011-12-17","","201.74559667"
"DITAIRES","2011-12-16","","228.337215"
"DITAIRES","2011-12-15","","232.70816154"
"DITAIRES","2011-12-12","","277.5147"
"DITAIRES","2011-12-11","","236.234325"
"DITAIRES","2011-12-10","","223.51700875"
"DITAIRES","2011-12-09","","198.07670708"
"DITAIRES","2011-12-08","","184.25330125"
"DITAIRES","2011-12-07","","192.33599104"
"DITAIRES","2011-12-06","","219.72431125"
"DITAIRES","2011-12-05","","192.1602625"
"DITAIRES","2011-12-04","","160.89470625"
"DITAIRES","2011-12-03","","224.22275167"
"DITAIRES","2011-12-02","","166.35663583"
"DITAIRES","2011-12-01","","185.64515667"
"DITAIRES","2011-11-30","","247.85140833"
"DITAIRES","2011-11-29","","246.26862083"
"DITAIRES","2011-11-28","","225.95564"
"DITAIRES","2011-11-27","","213.85196417"
"DITAIRES","2011-11-26","","201.14157013"
"DITAIRES","2011-11-25","","210.58886458"
"DITAIRES","2011-11-24","","207.97203996"
"DITAIRES","2011-11-23","","220.74198458"
"DITAIRES","2011-11-22","","244.17084588"
"DITAIRES","2011-11-21","","236.98093917"
"DITAIRES","2011-11-20","","182.03902"
"DITAIRES","2011-11-19","","213.33524771"
"DITAIRES","2011-11-18","","210.85130167"
"DITAIRES","2011-11-17","","243.32130125"
"DITAIRES","2011-11-16","","208.29932542"
"DITAIRES","2011-11-15","","238.39556292"
"DITAIRES","2011-11-14","","172.2934533"
"DITAIRES","2011-11-13","","239.03941583"
"DITAIRES","2011-11-12","","217.39347454"
"DITAIRES","2011-11-11","","228.03074833"
"DITAIRES","2011-11-10","","180.97357833"
"DITAIRES","2011-11-09","","210.30226375"
"DITAIRES","2011-11-08","","219.66171917"
"DITAIRES","2011-11-07","","188.66277792"
"DITAIRES","2011-11-06","","180.87862294"
"DITAIRES","2011-11-05","","225.86254279"
"DITAIRES","2011-11-04","","226.14822943"
"DITAIRES","2011-11-03","","227.15628333"
