"Estacion","Fecha inicial","Fecha final","CO"
"DITAIRES","2011-06-07","","5.00524452"
"DITAIRES","2011-06-06","","4.72080651"
"DITAIRES","2011-06-05","","4.45805226"
"DITAIRES","2011-06-04","","4.47946521"
"DITAIRES","2011-06-03","","4.51772233"
"DITAIRES","2011-06-02","","4.33479433"
"DITAIRES","2011-06-01","","4.26960904"
"DITAIRES","2011-05-31","","4.305452"
"DITAIRES","2011-05-30","","4.29159267"
"DITAIRES","2011-05-29","","4.33898654"
"DITAIRES","2011-05-28","","4.52308392"
"DITAIRES","2011-05-27","","4.26359521"
"DITAIRES","2011-05-26","","4.32497225"
"DITAIRES","2011-05-25","","4.33307217"
"DITAIRES","2011-05-24","","4.42494767"
"DITAIRES","2011-05-23","","4.30131271"
"DITAIRES","2011-05-22","","4.31225242"
"DITAIRES","2011-05-21","","4.28082513"
"DITAIRES","2011-05-20","","4.21369921"
"DITAIRES","2011-05-19","","4.57697449"
"DITAIRES","2011-05-18","","4.48215417"
"DITAIRES","2011-05-17","","4.22453504"
"DITAIRES","2011-05-16","","4.35533179"
"DITAIRES","2011-05-15","","4.34121329"
"DITAIRES","2011-05-14","","4.36638658"
"DITAIRES","2011-05-13","","4.84284842"
"DITAIRES","2011-05-12","","4.86274408"
"DITAIRES","2011-05-11","","4.65494661"
"DITAIRES","2011-05-10","","4.75469921"
"DITAIRES","2011-05-09","","4.463239"
"DITAIRES","2011-05-08","","4.26879779"
"DITAIRES","2011-05-07","","4.44833913"
"DITAIRES","2011-05-06","","4.72093271"
"DITAIRES","2011-05-05","","4.55405179"
"DITAIRES","2011-05-04","","4.46613533"
"DITAIRES","2011-05-03","","5.388726"
"DITAIRES","2011-05-02","","4.58870067"
"DITAIRES","2011-05-01","","4.32005683"
"DITAIRES","2011-04-30","","4.26989938"
"DITAIRES","2011-04-29","","4.20627375"
"DITAIRES","2011-04-28","","3.44689896"
"DITAIRES","2011-04-27","","3.4477725"
"DITAIRES","2011-04-26","","3.51905758"
"DITAIRES","2011-04-25","","3.55955575"
"DITAIRES","2011-04-24","","3.29416721"
"DITAIRES","2011-04-23","","3.29545625"
"DITAIRES","2011-04-22","","3.11354292"
"DITAIRES","2011-04-21","","3.23875342"
"DITAIRES","2011-04-20","","3.65490117"
"DITAIRES","2011-04-19","","4.19658521"
"DITAIRES","2011-04-16","","3.25929056"
"DITAIRES","2011-04-15","","3.55307817"
"DITAIRES","2011-04-14","","3.208045"
"DITAIRES","2011-04-13","","2.93632858"
"DITAIRES","2011-04-12","","2.773759"
"DITAIRES","2011-04-11","","2.74234592"
