"Estacion","Fecha inicial","Fecha final","TAire10"
"I.E. COLOMBIA - GIRARDOTA","2013-12-01","","18.36653"
"I.E. COLOMBIA - GIRARDOTA","2013-11-30","","19.7813328"
"I.E. COLOMBIA - GIRARDOTA","2013-11-29","","20.96246542"
"I.E. COLOMBIA - GIRARDOTA","2013-11-28","","20.03590833"
"I.E. COLOMBIA - GIRARDOTA","2013-11-27","","21.76627304"
"I.E. COLOMBIA - GIRARDOTA","2013-11-26","","20.40153292"
"I.E. COLOMBIA - GIRARDOTA","2013-11-25","","21.00219833"
"I.E. COLOMBIA - GIRARDOTA","2013-11-24","","19.52739"
"I.E. COLOMBIA - GIRARDOTA","2013-11-23","","21.21056708"
"I.E. COLOMBIA - GIRARDOTA","2013-11-22","","21.42947333"
"I.E. COLOMBIA - GIRARDOTA","2013-11-21","","21.65700083"
"I.E. COLOMBIA - GIRARDOTA","2013-11-20","","20.7275125"
"I.E. COLOMBIA - GIRARDOTA","2013-11-19","","20.97686958"
"I.E. COLOMBIA - GIRARDOTA","2013-11-18","","21.55971625"
"I.E. COLOMBIA - GIRARDOTA","2013-11-17","","22.9249475"
"I.E. COLOMBIA - GIRARDOTA","2013-11-16","","22.82522625"
"I.E. COLOMBIA - GIRARDOTA","2013-11-15","","22.40207167"
"I.E. COLOMBIA - GIRARDOTA","2013-11-14","","22.39675292"
"I.E. COLOMBIA - GIRARDOTA","2013-11-13","","22.5943175"
"I.E. COLOMBIA - GIRARDOTA","2013-11-12","","22.74420208"
"I.E. COLOMBIA - GIRARDOTA","2013-11-11","","22.90728583"
"I.E. COLOMBIA - GIRARDOTA","2013-11-10","","21.09672458"
"I.E. COLOMBIA - GIRARDOTA","2013-11-09","","21.18963625"
"I.E. COLOMBIA - GIRARDOTA","2013-11-08","","20.56229708"
"I.E. COLOMBIA - GIRARDOTA","2013-11-07","","19.91395208"
"I.E. COLOMBIA - GIRARDOTA","2013-11-06","","20.87325167"
"I.E. COLOMBIA - GIRARDOTA","2013-11-05","","19.92667333"
"I.E. COLOMBIA - GIRARDOTA","2013-11-04","","20.53035875"
"I.E. COLOMBIA - GIRARDOTA","2013-11-03","","20.6078525"
"I.E. COLOMBIA - GIRARDOTA","2013-11-02","","21.53910208"
"I.E. COLOMBIA - GIRARDOTA","2013-11-01","","20.7031836"
"I.E. COLOMBIA - GIRARDOTA","2013-10-31","","20.88153292"
"I.E. COLOMBIA - GIRARDOTA","2013-10-30","","21.49861684"
"I.E. COLOMBIA - GIRARDOTA","2013-10-29","","21.03700125"
"I.E. COLOMBIA - GIRARDOTA","2013-10-28","","21.93428125"
"I.E. COLOMBIA - GIRARDOTA","2013-10-27","","20.91073417"
"I.E. COLOMBIA - GIRARDOTA","2013-10-26","","22.17237875"
"I.E. COLOMBIA - GIRARDOTA","2013-10-25","","23.20753458"
"I.E. COLOMBIA - GIRARDOTA","2013-10-24","","22.8624425"
"I.E. COLOMBIA - GIRARDOTA","2013-10-23","","21.11117458"
"I.E. COLOMBIA - GIRARDOTA","2013-10-22","","20.40234417"
"I.E. COLOMBIA - GIRARDOTA","2013-10-21","","21.33873333"
"I.E. COLOMBIA - GIRARDOTA","2013-10-20","","22.61362375"
"I.E. COLOMBIA - GIRARDOTA","2013-10-19","","22.68919625"
"I.E. COLOMBIA - GIRARDOTA","2013-10-18","","21.49465375"
"I.E. COLOMBIA - GIRARDOTA","2013-10-17","","21.91528333"
"I.E. COLOMBIA - GIRARDOTA","2013-10-16","","19.55434"
