"Estacion","Fecha inicial","Fecha final","VViento"
"I.E. COLOMBIA - GIRARDOTA","2020-09-23","","1.36375"
"I.E. COLOMBIA - GIRARDOTA","2020-09-22","","2.16458333"
"I.E. COLOMBIA - GIRARDOTA","2020-09-21","","1.3825"
"I.E. COLOMBIA - GIRARDOTA","2020-09-20","","1.45666667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-19","","1.62041667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-18","","1.40166667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-17","","1.10791667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-16","","1.30625"
"I.E. COLOMBIA - GIRARDOTA","2020-09-15","","1.53666667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-14","","1.65666667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-13","","2.00625"
"I.E. COLOMBIA - GIRARDOTA","2020-09-12","","1.86541667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-11","","1.78625"
"I.E. COLOMBIA - GIRARDOTA","2020-09-10","","2.08541667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-09","","1.68458333"
"I.E. COLOMBIA - GIRARDOTA","2020-09-08","","1.06666667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-07","","1.94"
"I.E. COLOMBIA - GIRARDOTA","2020-09-06","","1.93333333"
"I.E. COLOMBIA - GIRARDOTA","2020-09-05","","1.92583333"
"I.E. COLOMBIA - GIRARDOTA","2020-09-04","","1.9575"
"I.E. COLOMBIA - GIRARDOTA","2020-09-03","","1.41416667"
"I.E. COLOMBIA - GIRARDOTA","2020-09-02","","1.11708333"
"I.E. COLOMBIA - GIRARDOTA","2020-09-01","","1.46"
"I.E. COLOMBIA - GIRARDOTA","2020-08-31","","1.58416667"
"I.E. COLOMBIA - GIRARDOTA","2020-08-30","","1.18708333"
"I.E. COLOMBIA - GIRARDOTA","2020-08-29","","1.76791667"
"I.E. COLOMBIA - GIRARDOTA","2020-08-28","","2.01083333"
"I.E. COLOMBIA - GIRARDOTA","2020-08-27","","1.63041667"
"I.E. COLOMBIA - GIRARDOTA","2020-08-26","","2.40357143"
"I.E. COLOMBIA - GIRARDOTA","2020-08-24","","0.74166667"
"I.E. COLOMBIA - GIRARDOTA","2020-08-23","","1.37333333"
"I.E. COLOMBIA - GIRARDOTA","2020-08-22","","1.46875"
"I.E. COLOMBIA - GIRARDOTA","2020-08-21","","1.94416667"
"I.E. COLOMBIA - GIRARDOTA","2020-08-20","","1.41541667"
"I.E. COLOMBIA - GIRARDOTA","2020-08-19","","1.47208333"
"I.E. COLOMBIA - GIRARDOTA","2020-08-18","","1.915"
"I.E. COLOMBIA - GIRARDOTA","2020-08-12","","2.615"
"I.E. COLOMBIA - GIRARDOTA","2020-08-11","","2.206"
"I.E. COLOMBIA - GIRARDOTA","2020-08-10","","2.40375"
"I.E. COLOMBIA - GIRARDOTA","2020-08-09","","2.02625"
"I.E. COLOMBIA - GIRARDOTA","2020-08-08","","2.05333333"
"I.E. COLOMBIA - GIRARDOTA","2020-08-07","","1.89875"
"I.E. COLOMBIA - GIRARDOTA","2020-08-06","","1.90375"
"I.E. COLOMBIA - GIRARDOTA","2020-08-05","","2.3425"
"I.E. COLOMBIA - GIRARDOTA","2020-08-04","","1.91458333"
"I.E. COLOMBIA - GIRARDOTA","2020-08-03","","1.7575"
"I.E. COLOMBIA - GIRARDOTA","2020-08-02","","1.87791667"
"I.E. COLOMBIA - GIRARDOTA","2020-08-01","","1.46708333"
"I.E. COLOMBIA - GIRARDOTA","2020-07-31","","2.18541667"
"I.E. COLOMBIA - GIRARDOTA","2020-07-30","","2.47727273"
"I.E. COLOMBIA - GIRARDOTA","2020-07-21","","2.45541667"
"I.E. COLOMBIA - GIRARDOTA","2020-07-20","","1.66375"
"I.E. COLOMBIA - GIRARDOTA","2020-07-19","","2.13541667"
"I.E. COLOMBIA - GIRARDOTA","2020-07-18","","1.91416667"
"I.E. COLOMBIA - GIRARDOTA","2020-07-17","","1.92541667"
"I.E. COLOMBIA - GIRARDOTA","2020-07-16","","3.61272727"
"I.E. COLOMBIA - GIRARDOTA","2020-07-13","","1.67125"
"I.E. COLOMBIA - GIRARDOTA","2020-07-12","","1.45708333"
"I.E. COLOMBIA - GIRARDOTA","2020-07-11","","1.5325"
"I.E. COLOMBIA - GIRARDOTA","2020-07-10","","1.76083333"
"I.E. COLOMBIA - GIRARDOTA","2020-07-09","","2.07333333"
"I.E. COLOMBIA - GIRARDOTA","2020-07-08","","0.87769231"
"I.E. COLOMBIA - GIRARDOTA","2020-07-07","","1.49458333"
"I.E. COLOMBIA - GIRARDOTA","2020-07-06","","1.16916667"
"I.E. COLOMBIA - GIRARDOTA","2020-07-05","","1.44625"
"I.E. COLOMBIA - GIRARDOTA","2020-07-04","","1.42291667"
"I.E. COLOMBIA - GIRARDOTA","2020-07-03","","1.8075"
"I.E. COLOMBIA - GIRARDOTA","2020-07-02","","1.72208333"
"I.E. COLOMBIA - GIRARDOTA","2020-07-01","","1.85291667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-30","","2.33125"
"I.E. COLOMBIA - GIRARDOTA","2020-06-29","","1.88333333"
"I.E. COLOMBIA - GIRARDOTA","2020-06-28","","1.30416667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-27","","1.67083333"
"I.E. COLOMBIA - GIRARDOTA","2020-06-26","","1.54"
"I.E. COLOMBIA - GIRARDOTA","2020-06-25","","1.8425"
"I.E. COLOMBIA - GIRARDOTA","2020-06-24","","1.12055556"
"I.E. COLOMBIA - GIRARDOTA","2020-06-23","","1.85583333"
