"Estacion","Fecha inicial","Fecha final","HAire2"
"I.E. COLOMBIA - GIRARDOTA","2013-02-28","","72.4375"
"I.E. COLOMBIA - GIRARDOTA","2013-02-27","","66.8875"
"I.E. COLOMBIA - GIRARDOTA","2013-02-26","","67.64166667"
"I.E. COLOMBIA - GIRARDOTA","2013-02-25","","66.35416667"
"I.E. COLOMBIA - GIRARDOTA","2013-02-24","","70.575"
"I.E. COLOMBIA - GIRARDOTA","2013-02-23","","69.15416667"
"I.E. COLOMBIA - GIRARDOTA","2013-02-22","","69.65833333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-21","","69.39583333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-20","","62.1"
"I.E. COLOMBIA - GIRARDOTA","2013-02-19","","62.73333333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-18","","66.07083333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-17","","75.66521739"
"I.E. COLOMBIA - GIRARDOTA","2013-02-16","","68.7875"
"I.E. COLOMBIA - GIRARDOTA","2013-02-15","","65.50833333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-14","","67.2125"
"I.E. COLOMBIA - GIRARDOTA","2013-02-13","","62.575"
"I.E. COLOMBIA - GIRARDOTA","2013-02-12","","63.55833333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-11","","68.2375"
"I.E. COLOMBIA - GIRARDOTA","2013-02-10","","72.49583333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-09","","69.80454545"
"I.E. COLOMBIA - GIRARDOTA","2013-02-08","","74.3625"
"I.E. COLOMBIA - GIRARDOTA","2013-02-07","","67.79583333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-06","","72.82083333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-05","","75.84166667"
"I.E. COLOMBIA - GIRARDOTA","2013-02-04","","73.08333333"
"I.E. COLOMBIA - GIRARDOTA","2013-02-03","","77.49166667"
"I.E. COLOMBIA - GIRARDOTA","2013-02-02","","80.6"
"I.E. COLOMBIA - GIRARDOTA","2013-02-01","","71.8375"
"I.E. COLOMBIA - GIRARDOTA","2013-01-31","","69.07916667"
"I.E. COLOMBIA - GIRARDOTA","2013-01-30","","69.6625"
"I.E. COLOMBIA - GIRARDOTA","2013-01-29","","67.48333333"
