"Estacion","Fecha inicial","Fecha final","CO"
"Universidad Nacional de Colombia M2","2011-01-06","","2.5551995"
"Universidad Nacional de Colombia M2","2011-01-05","","2.98636554"
"Universidad Nacional de Colombia M2","2011-01-04","","2.68238713"
"Universidad Nacional de Colombia M2","2011-01-03","","2.29064908"
"Universidad Nacional de Colombia M2","2011-01-02","","2.2937379"
"Universidad Nacional de Colombia M2","2011-01-01","","2.26440218"
"Universidad Nacional de Colombia M2","2010-12-31","","2.31990217"
"Universidad Nacional de Colombia M2","2010-12-30","","2.49669329"
"Universidad Nacional de Colombia M2","2010-12-29","","2.60225896"
"Universidad Nacional de Colombia M2","2010-12-28","","2.72181277"
"Universidad Nacional de Colombia M2","2010-12-27","","2.86854664"
"Universidad Nacional de Colombia M2","2010-12-26","","3.53388166"
"Universidad Nacional de Colombia M2","2010-12-25","","2.8902289"
"Universidad Nacional de Colombia M2","2010-12-24","","2.82934877"
"Universidad Nacional de Colombia M2","2010-12-23","","2.283272"
"Universidad Nacional de Colombia M2","2010-12-22","","2.42863882"
"Universidad Nacional de Colombia M2","2010-12-21","","2.20193317"
"Universidad Nacional de Colombia M2","2010-12-20","","2.58837498"
"Universidad Nacional de Colombia M2","2010-12-19","","2.82284879"
"Universidad Nacional de Colombia M2","2010-12-18","","2.3609401"
"Universidad Nacional de Colombia M2","2010-12-17","","2.72426995"
"Universidad Nacional de Colombia M2","2010-12-16","","2.68752768"
"Universidad Nacional de Colombia M2","2010-12-15","","2.82184874"
"Universidad Nacional de Colombia M2","2010-12-14","","3.58814181"
"Universidad Nacional de Colombia M2","2010-12-13","","3.97327552"
"Universidad Nacional de Colombia M2","2010-12-12","","3.29643697"
"Universidad Nacional de Colombia M2","2010-12-11","","3.11165997"
"Universidad Nacional de Colombia M2","2010-12-10","","3.67807169"
"Universidad Nacional de Colombia M2","2010-12-09","","3.71056309"
"Universidad Nacional de Colombia M2","2010-12-08","","3.83602216"
"Universidad Nacional de Colombia M2","2010-12-07","","2.6890913"
"Universidad Nacional de Colombia M2","2010-12-06","","2.75488408"
"Universidad Nacional de Colombia M2","2010-12-05","","2.36823367"
"Universidad Nacional de Colombia M2","2010-12-04","","1.80479258"
"Universidad Nacional de Colombia M2","2010-12-03","","2.644231"
"Universidad Nacional de Colombia M2","2010-12-02","","2.01973946"
"Universidad Nacional de Colombia M2","2010-12-01","","1.89891129"
"Universidad Nacional de Colombia M2","2010-11-30","","1.77553946"
"Universidad Nacional de Colombia M2","2010-11-29","","2.95711246"
"Universidad Nacional de Colombia M2","2010-11-28","","2.63532775"
"Universidad Nacional de Colombia M2","2010-11-27","","2.24636473"
"Universidad Nacional de Colombia M2","2010-11-26","","1.29590861"
"Universidad Nacional de Colombia M2","2010-11-25","","1.11326571"
"Universidad Nacional de Colombia M2","2010-11-24","","1.27666424"
"Universidad Nacional de Colombia M2","2010-11-23","","1.76324013"
"Universidad Nacional de Colombia M2","2010-11-22","","2.31855232"
"Universidad Nacional de Colombia M2","2010-11-21","","2.51032645"
"Universidad Nacional de Colombia M2","2010-11-20","","0.98064909"
"Universidad Nacional de Colombia M2","2010-11-19","","1.0373155"
"Universidad Nacional de Colombia M2","2010-11-18","","0.88904152"
"Universidad Nacional de Colombia M2","2010-11-17","","1.90529038"
"Universidad Nacional de Colombia M2","2010-11-16","","1.82810979"
"Universidad Nacional de Colombia M2","2010-11-15","","1.22961059"
"Universidad Nacional de Colombia M2","2010-11-14","","1.9859999"
"Universidad Nacional de Colombia M2","2010-11-13","","1.51000076"
"Universidad Nacional de Colombia M2","2010-11-12","","1.10657801"
"Universidad Nacional de Colombia M2","2010-11-11","","2.19234193"
"Universidad Nacional de Colombia M2","2010-11-10","","1.0203657"
"Universidad Nacional de Colombia M2","2010-11-09","","1.82764552"
"Universidad Nacional de Colombia M2","2010-11-08","","1.79099143"
"Universidad Nacional de Colombia M2","2010-11-07","","2.1175882"
"Universidad Nacional de Colombia M2","2010-11-06","","1.40768079"
"Universidad Nacional de Colombia M2","2010-11-05","","1.008987"
"Universidad Nacional de Colombia M2","2010-11-04","","0.8963259"
"Universidad Nacional de Colombia M2","2010-11-03","","1.1477424"
"Universidad Nacional de Colombia M2","2010-11-02","","2.23732188"
"Universidad Nacional de Colombia M2","2010-11-01","","2.32868951"
"Universidad Nacional de Colombia M2","2010-10-31","","1.63021032"
"Universidad Nacional de Colombia M2","2010-10-30","","0.80957694"
"Universidad Nacional de Colombia M2","2010-10-29","","1.09316487"
"Universidad Nacional de Colombia M2","2010-10-28","","0.70566692"
"Universidad Nacional de Colombia M2","2010-10-27","","1.94469882"
"Universidad Nacional de Colombia M2","2010-10-26","","1.32275113"
"Universidad Nacional de Colombia M2","2010-10-25","","1.72593608"
"Universidad Nacional de Colombia M2","2010-10-24","","2.05153658"
"Universidad Nacional de Colombia M2","2010-10-23","","2.45217763"
"Universidad Nacional de Colombia M2","2010-10-22","","1.45881718"
"Universidad Nacional de Colombia M2","2010-10-21","","1.19368916"
"Universidad Nacional de Colombia M2","2010-10-20","","1.51607663"
"Universidad Nacional de Colombia M2","2010-10-19","","2.200346"
"Universidad Nacional de Colombia M2","2010-10-18","","3.16824392"
"Universidad Nacional de Colombia M2","2010-10-17","","3.43660983"
"Universidad Nacional de Colombia M2","2010-10-16","","2.70019346"
"Universidad Nacional de Colombia M2","2010-10-15","","1.72847983"
"Universidad Nacional de Colombia M2","2010-10-14","","1.470289"
"Universidad Nacional de Colombia M2","2010-10-13","","1.29972347"
"Universidad Nacional de Colombia M2","2010-10-12","","1.25417978"
"Universidad Nacional de Colombia M2","2010-10-11","","1.3855834"
"Universidad Nacional de Colombia M2","2010-10-10","","1.66570583"
"Universidad Nacional de Colombia M2","2010-10-09","","1.59453731"
"Universidad Nacional de Colombia M2","2010-10-08","","3.0004217"
"Universidad Nacional de Colombia M2","2010-10-07","","2.66925818"
"Universidad Nacional de Colombia M2","2010-10-06","","2.82611035"
"Universidad Nacional de Colombia M2","2010-10-05","","2.41227113"
"Universidad Nacional de Colombia M2","2010-10-04","","2.70464051"
"Universidad Nacional de Colombia M2","2010-10-03","","1.93599282"
"Universidad Nacional de Colombia M2","2010-10-02","","2.19430846"
"Universidad Nacional de Colombia M2","2010-10-01","","1.8174236"
"Universidad Nacional de Colombia M2","2010-09-30","","1.49120624"
"Universidad Nacional de Colombia M2","2010-09-29","","1.35842096"
"Universidad Nacional de Colombia M2","2010-09-28","","1.47723024"
"Universidad Nacional de Colombia M2","2010-09-27","","1.44786014"
"Universidad Nacional de Colombia M2","2010-09-26","","1.36241019"
"Universidad Nacional de Colombia M2","2010-09-25","","1.43554504"
"Universidad Nacional de Colombia M2","2010-09-24","","1.52348202"
"Universidad Nacional de Colombia M2","2010-09-23","","1.40357467"
"Universidad Nacional de Colombia M2","2010-09-22","","1.35015202"
"Universidad Nacional de Colombia M2","2010-09-21","","1.51186147"
"Universidad Nacional de Colombia M2","2010-09-20","","1.5438065"
"Universidad Nacional de Colombia M2","2010-09-19","","1.37021522"
"Universidad Nacional de Colombia M2","2010-09-18","","1.44838091"
"Universidad Nacional de Colombia M2","2010-09-17","","1.18237363"
"Universidad Nacional de Colombia M2","2010-09-16","","0.96662595"
"Universidad Nacional de Colombia M2","2010-09-15","","1.04691305"
"Universidad Nacional de Colombia M2","2010-09-14","","1.26198498"
"Universidad Nacional de Colombia M2","2010-09-13","","1.2162539"
"Universidad Nacional de Colombia M2","2010-09-12","","1.11475279"
"Universidad Nacional de Colombia M2","2010-09-11","","1.06899917"
"Universidad Nacional de Colombia M2","2010-09-10","","0.87250713"
"Universidad Nacional de Colombia M2","2010-09-09","","1.36750389"
"Universidad Nacional de Colombia M2","2010-09-08","","1.13936001"
"Universidad Nacional de Colombia M2","2010-09-07","","1.32037811"
"Universidad Nacional de Colombia M2","2010-09-06","","1.03980265"
"Universidad Nacional de Colombia M2","2010-09-05","","1.03876094"
"Universidad Nacional de Colombia M2","2010-09-04","","1.0526951"
"Universidad Nacional de Colombia M2","2010-09-03","","1.38258675"
"Universidad Nacional de Colombia M2","2010-09-02","","1.39599998"
"Universidad Nacional de Colombia M2","2010-09-01","","0.85602806"
"Universidad Nacional de Colombia M2","2010-08-31","","0.78729145"
"Universidad Nacional de Colombia M2","2010-08-30","","1.00478216"
"Universidad Nacional de Colombia M2","2010-08-29","","1.4233639"
"Universidad Nacional de Colombia M2","2010-08-28","","1.29222625"
"Universidad Nacional de Colombia M2","2010-08-27","","1.37489828"
"Universidad Nacional de Colombia M2","2010-08-26","","1.30494479"
"Universidad Nacional de Colombia M2","2010-08-25","","1.63181733"
"Universidad Nacional de Colombia M2","2010-08-24","","1.12561049"
"Universidad Nacional de Colombia M2","2010-08-23","","1.32275132"
"Universidad Nacional de Colombia M2","2010-08-22","","1.69795482"
"Universidad Nacional de Colombia M2","2010-08-21","","1.51353281"
"Universidad Nacional de Colombia M2","2010-08-20","","2.53888622"
"Universidad Nacional de Colombia M2","2010-08-19","","1.63690483"
"Universidad Nacional de Colombia M2","2010-08-18","","2.21560846"
"Universidad Nacional de Colombia M2","2010-08-17","","2.00447706"
"Universidad Nacional de Colombia M2","2010-08-16","","1.81751123"
"Universidad Nacional de Colombia M2","2010-08-15","","0.89921653"
"Universidad Nacional de Colombia M2","2010-08-14","","1.34437323"
"Universidad Nacional de Colombia M2","2010-08-13","","2.05789587"
"Universidad Nacional de Colombia M2","2010-08-12","","1.01622905"
"Universidad Nacional de Colombia M2","2010-08-11","","1.143301"
"Universidad Nacional de Colombia M2","2010-08-10","","1.37893512"
"Universidad Nacional de Colombia M2","2010-08-09","","2.22451165"
"Universidad Nacional de Colombia M2","2010-08-08","","1.33702946"
"Universidad Nacional de Colombia M2","2010-08-07","","1.01713909"
"Universidad Nacional de Colombia M2","2010-08-06","","1.49104718"
"Universidad Nacional de Colombia M2","2010-08-05","","1.49122086"
"Universidad Nacional de Colombia M2","2010-08-04","","2.65948697"
"Universidad Nacional de Colombia M2","2010-08-03","","2.21974978"
"Universidad Nacional de Colombia M2","2010-08-02","","3.27669097"
"Universidad Nacional de Colombia M2","2010-08-01","","3.49243051"
"Universidad Nacional de Colombia M2","2010-07-31","","2.71545592"
"Universidad Nacional de Colombia M2","2010-07-30","","1.89517574"
"Universidad Nacional de Colombia M2","2010-07-29","","2.52865346"
"Universidad Nacional de Colombia M2","2010-07-28","","2.29421309"
"Universidad Nacional de Colombia M2","2010-07-27","","1.45578198"
"Universidad Nacional de Colombia M2","2010-07-26","","2.15074282"
"Universidad Nacional de Colombia M2","2010-07-25","","1.09890108"
"Universidad Nacional de Colombia M2","2010-07-24","","1.75010178"
"Universidad Nacional de Colombia M2","2010-07-23","","1.78239636"
"Universidad Nacional de Colombia M2","2010-07-22","","1.59493274"
"Universidad Nacional de Colombia M2","2010-07-21","","2.50559629"
"Universidad Nacional de Colombia M2","2010-07-20","","2.33770853"
"Universidad Nacional de Colombia M2","2010-07-19","","1.92307706"
"Universidad Nacional de Colombia M2","2010-07-18","","2.93930613"
"Universidad Nacional de Colombia M2","2010-07-17","","2.56555629"
"Universidad Nacional de Colombia M2","2010-07-16","","2.22323983"
"Universidad Nacional de Colombia M2","2010-07-15","","2.26283391"
"Universidad Nacional de Colombia M2","2010-07-14","","1.72466422"
"Universidad Nacional de Colombia M2","2010-07-13","","2.54375255"
"Universidad Nacional de Colombia M2","2010-07-12","","2.93167488"
"Universidad Nacional de Colombia M2","2010-07-11","","2.93676246"
"Universidad Nacional de Colombia M2","2010-07-10","","2.17618038"
"Universidad Nacional de Colombia M2","2010-07-09","","2.27538675"
"Universidad Nacional de Colombia M2","2010-07-08","","1.49191092"
"Universidad Nacional de Colombia M2","2010-07-07","","2.51282064"
"Universidad Nacional de Colombia M2","2010-07-06","","2.53357762"
"Universidad Nacional de Colombia M2","2010-07-05","","3.48494108"
"Universidad Nacional de Colombia M2","2010-07-04","","3.31323771"
"Universidad Nacional de Colombia M2","2010-07-03","","1.97140821"
"Universidad Nacional de Colombia M2","2010-07-02","","1.31766371"
"Universidad Nacional de Colombia M2","2010-07-01","","2.32117413"
"Universidad Nacional de Colombia M2","2010-06-30","","1.69668292"
"Universidad Nacional de Colombia M2","2010-06-29","","1.77426749"
"Universidad Nacional de Colombia M2","2010-06-28","","3.79909463"
"Universidad Nacional de Colombia M2","2010-06-27","","3.47985363"
"Universidad Nacional de Colombia M2","2010-06-26","","2.68238713"
"Universidad Nacional de Colombia M2","2010-06-25","","2.32499"
"Universidad Nacional de Colombia M2","2010-06-24","","1.81496746"
"Universidad Nacional de Colombia M2","2010-06-23","","1.72847983"
"Universidad Nacional de Colombia M2","2010-06-22","","1.99175825"
"Universidad Nacional de Colombia M2","2010-06-21","","2.42134795"
"Universidad Nacional de Colombia M2","2010-06-20","","3.3158624"
"Universidad Nacional de Colombia M2","2010-06-19","","3.08210663"
"Universidad Nacional de Colombia M2","2010-06-18","","1.52810908"
"Universidad Nacional de Colombia M2","2010-06-17","","1.91141962"
"Universidad Nacional de Colombia M2","2010-06-16","","2.71198501"
"Universidad Nacional de Colombia M2","2010-06-15","","3.70116"
"Universidad Nacional de Colombia M2","2010-06-14","","4.27350438"
"Universidad Nacional de Colombia M2","2010-06-13","","2.06171146"
"Universidad Nacional de Colombia M2","2010-06-12","","1.42068567"
"Universidad Nacional de Colombia M2","2010-06-11","","1.88237694"
"Universidad Nacional de Colombia M2","2010-06-10","","1.95871303"
"Universidad Nacional de Colombia M2","2010-06-09","","2.58523523"
"Universidad Nacional de Colombia M2","2010-06-03","","4.0789075"
"Universidad Nacional de Colombia M2","2010-06-02","","1.39981942"
"Universidad Nacional de Colombia M2","2010-06-01","","1.43514144"
"Universidad Nacional de Colombia M2","2010-05-31","","2.70655275"
"Universidad Nacional de Colombia M2","2010-05-30","","1.20701048"
"Universidad Nacional de Colombia M2","2010-05-29","","1.23524607"
"Universidad Nacional de Colombia M2","2010-05-28","","1.74930635"
"Universidad Nacional de Colombia M2","2010-05-27","","1.47792029"
"Universidad Nacional de Colombia M2","2010-05-26","","1.50462967"
"Universidad Nacional de Colombia M2","2010-05-25","","1.64835161"
"Universidad Nacional de Colombia M2","2010-05-24","","1.16249489"
"Universidad Nacional de Colombia M2","2010-05-23","","1.63944845"
"Universidad Nacional de Colombia M2","2010-05-22","","1.76810362"
"Universidad Nacional de Colombia M2","2010-05-20","","1.05428763"
"Universidad Nacional de Colombia M2","2010-05-19","","0.79619457"
"Universidad Nacional de Colombia M2","2010-05-18","","0.73099417"
"Universidad Nacional de Colombia M2","2010-05-17","","0.62067564"
"Universidad Nacional de Colombia M2","2010-05-16","","0.78983515"
"Universidad Nacional de Colombia M2","2010-05-15","","0.8318071"
"Universidad Nacional de Colombia M2","2010-05-14","","0.98316028"
"Universidad Nacional de Colombia M2","2010-05-13","","0.76439765"
"Universidad Nacional de Colombia M2","2010-05-12","","0.74321814"
"Universidad Nacional de Colombia M2","2010-05-11","","1.02424951"
"Universidad Nacional de Colombia M2","2010-05-10","","0.85470089"
"Universidad Nacional de Colombia M2","2010-05-09","","1.02912951"
"Universidad Nacional de Colombia M2","2010-05-08","","0.6715507"
"Universidad Nacional de Colombia M2","2010-05-07","","0.95772283"
"Universidad Nacional de Colombia M2","2010-05-06","","1.15740728"
"Universidad Nacional de Colombia M2","2010-05-05","","0.71097885"
"Universidad Nacional de Colombia M2","2010-05-04","","0.77584456"
"Universidad Nacional de Colombia M2","2010-05-03","","0.62715065"
"Universidad Nacional de Colombia M2","2010-05-02","","0.80509768"
"Universidad Nacional de Colombia M2","2010-05-01","","0.76821328"
"Universidad Nacional de Colombia M2","2010-04-30","","1.29077243"
"Universidad Nacional de Colombia M2","2010-04-29","","1.06710408"
"Universidad Nacional de Colombia M2","2010-04-28","","1.03785098"
"Universidad Nacional de Colombia M2","2010-04-27","","0.9666259"
"Universidad Nacional de Colombia M2","2010-04-26","","2.04263327"
"Universidad Nacional de Colombia M2","2010-04-25","","0.74481073"
"Universidad Nacional de Colombia M2","2010-04-24","","0.58760687"
"Universidad Nacional de Colombia M2","2010-04-23","","0.44858526"
"Universidad Nacional de Colombia M2","2010-04-22","","0.48258622"
"Universidad Nacional de Colombia M2","2010-04-21","","0.58830062"
