"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-24","","19.33765972"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-23","","20.58307639"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-22","","20.38281944"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-21","","23.55917361"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-20","","23.99727778"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-19","","23.79478472"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-18","","22.17835417"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-17","","21.65180556"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-16","","20.88131945"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-15","","21.20903472"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-14","","19.67606944"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-13","","20.30559722"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-12","","20.96913195"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-11","","20.61636111"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-10","","21.44622222"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-09","","22.50138194"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-08","","24.78740278"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-07","","23.73017361"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-06","","21.77252083"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-05","","22.41936111"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-04","","23.04541667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-03","","24.03639583"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-02","","23.89661805"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-01","","22.8885625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-31","","23.82630435"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-30","","23.89309028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-29","","24.93302084"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-28","","22.80794444"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-27","","21.69090278"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-26","","23.68629167"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-25","","24.85754167"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-24","","24.33848611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-23","","23.86279861"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-22","","22.02389583"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-21","","21.73952778"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-20","","21.50550694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-19","","21.50615972"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-18","","20.50250695"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-17","","20.9744375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-16","","20.8692338"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-15","","19.97946534"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-14","","22.83824306"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-13","","23.29631945"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-12","","24.98448611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-11","","23.48254861"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-10","","23.68441667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-09","","21.23589583"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-08","","20.27873611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-07","","20.69003472"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-06","","19.94023611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-05","","20.26895833"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-04","","21.26093056"
