"Estacion","Fecha inicial","Fecha final","NO2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-26","","43.73728634"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-25","","50.91958494"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-24","","26.45732282"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-23","","50.95143829"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-22","","65.3666811"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-21","","53.7428539"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-20","","48.9507322"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-19","","56.92807684"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-18","","37.97054987"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-17","","38.37704222"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-16","","46.25735709"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-15","","57.92208346"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-14","","56.70565428"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-13","","42.90738487"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-12","","28.80121371"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-11","","33.84915112"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-10","","29.84726884"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-09","","43.74153296"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-08","","43.40399725"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-07","","30.48365841"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-06","","39.2702739"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-05","","42.29144571"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-04","","35.84640977"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-03","","27.43165552"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-02","","42.72655964"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-08-01","","33.70691288"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-31","","34.55152374"
