"Estacion","Fecha inicial","Fecha final","HAire2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-28","","63.17916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-27","","64.9625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-26","","67.40833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-25","","62.14166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-24","","72.50833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-23","","62.2875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-22","","66.00416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-21","","65.57916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-20","","56.32916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-19","","58.47916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-18","","56.72105263"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-17","","74.48636364"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-16","","63.04166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-15","","68.9875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-14","","74.02608696"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-13","","68.54347826"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-12","","68.57916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-11","","75.06956522"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-10","","79.97083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-09","","67.7375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-08","","77.57083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-07","","66.72916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-06","","76.07083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-05","","78.65"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-04","","73.55833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-03","","81.1875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-02","","86.51666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-01","","71.8125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-31","","65.68333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-30","","62.10833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-29","","62.79583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-28","","56.92916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-27","","61.04166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-26","","66.9875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-25","","68.06666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-24","","67.48333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-23","","68.52083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-22","","72.47083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-21","","71.31666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-20","","69.21666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-19","","63.94166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-18","","63.56666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-17","","63.12916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-16","","68.05"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-15","","69.32916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-14","","67.55"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-13","","67.60833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-12","","59.47916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-11","","51.24166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-10","","52.35416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-09","","50.35"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-08","","48.70416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-07","","53.92916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-06","","57.6125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-05","","58.2625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-04","","62.71111111"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-03","","61.82727273"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-02","","56.09583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-01","","58.09166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-31","","57.70416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-30","","58.875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-29","","61.03333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-28","","57.18333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-27","","62.48333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-26","","69.87083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-25","","67.35833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-24","","67.65833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-23","","66.1125"
