"Estacion","Fecha inicial","Fecha final","TAire2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-28","","23.9"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-27","","23.62083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-26","","23.49166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-25","","23.46666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-24","","22.31666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-23","","24.22916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-22","","23.13333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-21","","22.94583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-20","","23.66666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-19","","23.95"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-18","","22.7375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-17","","20.59583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-16","","22.90416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-15","","21.4375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-14","","20.36956522"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-13","","21.10434783"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-12","","21.06666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-11","","20.67391304"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-10","","19.86666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-09","","22.12916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-08","","20.92916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-07","","22.56666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-06","","20.9625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-05","","20.49166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-04","","21.175"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-03","","20.24166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-02","","19.18333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-02-01","","21.27916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-31","","23.46208333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-30","","24.56"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-29","","24.08791667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-28","","24.91166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-27","","24.18375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-26","","22.08875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-25","","21.92083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-24","","22.97041667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-23","","22.77666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-22","","22.5225"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-21","","22.58833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-20","","22.28708333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-19","","22.77291667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-18","","23.06083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-17","","23.11833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-16","","22.18708333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-15","","21.73083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-14","","22.50458333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-13","","21.98083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-12","","22.86541667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-11","","24.265"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-10","","24.46"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-09","","23.58625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-08","","23.98708333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-07","","23.72291667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-06","","24.02166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-05","","24.28291667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-04","","23.255"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-03","","23.46363636"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-02","","23.92416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2013-01-01","","23.155"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-31","","23.42916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-30","","22.65666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-29","","23.69333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-28","","23.43166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-27","","23.49166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-26","","22.59083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-25","","22.7125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-24","","21.82041667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-23","","22.84375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-22","","22.98208333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-21","","22.99583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-20","","22.83333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-19","","22.25166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-18","","20.835"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-17","","21.78625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-16","","22.11434783"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-15","","22.11625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-14","","21.34541667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-13","","21.93666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-12","","21.85333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-11","","22.06291667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-10","","24.01958333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-09","","23.53458333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-08","","23.50958333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-07","","23.0025"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-06","","22.2925"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-05","","21.92791667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-04","","22.5925"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-03","","21.06083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-02","","20.63791667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-12-01","","20.40208333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-30","","20.75916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-29","","21.10833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-28","","23.01826087"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-27","","23.08"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-26","","23.67125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-25","","23.63375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-24","","23.01791667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-23","","21.99"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-22","","20.50041667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-21","","21.56875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-20","","23.3825"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-19","","21.7625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-17","","18.0775"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-16","","21.85304348"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-15","","21.2525"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-14","","21.59521739"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-13","","21.17291667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-12","","21.29125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-11","","21.74791667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-10","","22.59125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-09","","23.42208333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-08","","23.00583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-07","","22.71666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-06","","22.34166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-05","","21.63875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-04","","23.21956522"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-03","","23.265"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2012-11-02","","22.06458333"
