"Estacion","Fecha inicial","Fecha final","PM2.5"
"BEL-Secretaría de Salud","2019-10-03","","25.4"
"BEL-Secretaría de Salud","2019-10-01","","22.2"
"BEL-Secretaría de Salud","2019-09-28","","18.9"
"BEL-Secretaría de Salud","2019-09-25","","25.1"
"BEL-Secretaría de Salud","2019-09-22","","14.6"
"BEL-Secretaría de Salud","2019-09-19","","16.6"
"BEL-Secretaría de Salud","2019-09-16","","14.2"
"BEL-Secretaría de Salud","2019-09-12","","21.2"
"BEL-Secretaría de Salud","2019-09-10","","22.1"
"BEL-Secretaría de Salud","2019-09-07","","25.8"
"BEL-Secretaría de Salud","2019-09-04","","16.8"
"BEL-Secretaría de Salud","2019-09-01","","23.6"
"BEL-Secretaría de Salud","2019-08-29","","23.5"
"BEL-Secretaría de Salud","2019-08-26","","18.5"
"BEL-Secretaría de Salud","2019-08-23","","26.0"
"BEL-Secretaría de Salud","2019-08-21","","22.2"
"BEL-Secretaría de Salud","2019-08-17","","28.5"
"BEL-Secretaría de Salud","2019-08-14","","18.1"
"BEL-Secretaría de Salud","2019-08-11","","13.7"
"BEL-Secretaría de Salud","2019-08-08","","27.2"
"BEL-Secretaría de Salud","2019-08-05","","18.3"
"BEL-Secretaría de Salud","2019-08-01","","22.8"
"BEL-Secretaría de Salud","2019-07-30","","15.6"
"BEL-Secretaría de Salud","2019-07-27","","15.4"
"BEL-Secretaría de Salud","2019-07-24","","20.4"
"BEL-Secretaría de Salud","2019-07-21","","16.7"
"BEL-Secretaría de Salud","2019-07-18","","15.2"
"BEL-Secretaría de Salud","2019-07-16","","17.8"
"BEL-Secretaría de Salud","2019-07-13","","16.5"
"BEL-Secretaría de Salud","2019-07-10","","11.5"
"BEL-Secretaría de Salud","2019-07-07","","11.9"
"BEL-Secretaría de Salud","2019-07-04","","17.7"
"BEL-Secretaría de Salud","2019-07-01","","12.0"
"BEL-Secretaría de Salud","2019-06-28","","23.8"
"BEL-Secretaría de Salud","2019-06-26","","13.0"
"BEL-Secretaría de Salud","2019-06-22","","15.1"
"BEL-Secretaría de Salud","2019-06-19","","15.9"
"BEL-Secretaría de Salud","2019-06-16","","10.9"
"BEL-Secretaría de Salud","2019-06-11","","14.6"
"BEL-Secretaría de Salud","2019-06-08","","16.8"
"BEL-Secretaría de Salud","2019-06-05","","15.2"
"BEL-Secretaría de Salud","2019-06-01","","13.2"
"BEL-Secretaría de Salud","2019-05-29","","17.3"
"BEL-Secretaría de Salud","2019-05-26","","10.3"
"BEL-Secretaría de Salud","2019-05-23","","22.3"
"BEL-Secretaría de Salud","2019-05-20","","16.4"
"BEL-Secretaría de Salud","2019-05-16","","18.8"
"BEL-Secretaría de Salud","2019-05-14","","11.7"
"BEL-Secretaría de Salud","2019-05-11","","11.5"
"BEL-Secretaría de Salud","2019-05-08","","20.6"
"BEL-Secretaría de Salud","2019-05-05","","22.0"
"BEL-Secretaría de Salud","2019-05-02","","29.6"
"BEL-Secretaría de Salud","2019-04-29","","20.3"
"BEL-Secretaría de Salud","2019-04-26","","20.2"
"BEL-Secretaría de Salud","2019-04-20","","2.6"
"BEL-Secretaría de Salud","2019-04-16","","23.6"
"BEL-Secretaría de Salud","2019-04-14","","24.5"
"BEL-Secretaría de Salud","2019-04-11","","26.1"
"BEL-Secretaría de Salud","2019-04-09","","40.2"
"BEL-Secretaría de Salud","2019-04-06","","24.5"
"BEL-Secretaría de Salud","2019-04-03","","16.9"
"BEL-Secretaría de Salud","2019-03-31","","24.7"
"BEL-Secretaría de Salud","2019-03-28","","40.1"
"BEL-Secretaría de Salud","2019-03-25","","24.0"
"BEL-Secretaría de Salud","2019-03-21","","28.3"
"BEL-Secretaría de Salud","2019-03-19","","23.9"
"BEL-Secretaría de Salud","2019-03-16","","57.7"
"BEL-Secretaría de Salud","2019-03-13","","33.7"
"BEL-Secretaría de Salud","2019-03-10","","27.6"
"BEL-Secretaría de Salud","2019-03-07","","43.2"
"BEL-Secretaría de Salud","2019-03-05","","44.5"
"BEL-Secretaría de Salud","2019-03-02","","31.2"
"BEL-Secretaría de Salud","2019-02-26","","45.2"
"BEL-Secretaría de Salud","2019-02-23","","20.5"
"BEL-Secretaría de Salud","2019-02-20","","26.3"
"BEL-Secretaría de Salud","2019-02-17","","32.3"
"BEL-Secretaría de Salud","2019-02-13","","36.7"
"BEL-Secretaría de Salud","2019-02-11","","33.2"
"BEL-Secretaría de Salud","2019-02-08","","43.7"
"BEL-Secretaría de Salud","2019-02-05","","32.0"
"BEL-Secretaría de Salud","2019-02-02","","25.1"
"BEL-Secretaría de Salud","2019-01-30","","21.0"
"BEL-Secretaría de Salud","2019-01-27","","20.1"
"BEL-Secretaría de Salud","2019-01-24","","21.9"
"BEL-Secretaría de Salud","2019-01-21","","19.7"
"BEL-Secretaría de Salud","2019-01-18","","26.1"
"BEL-Secretaría de Salud","2019-01-15","","22.1"
"BEL-Secretaría de Salud","2019-01-12","","14.7"
"BEL-Secretaría de Salud","2019-01-09","","18.6"
"BEL-Secretaría de Salud","2019-01-06","","23.3"
"BEL-Secretaría de Salud","2019-01-03","","16.7"
"BEL-Secretaría de Salud","2018-12-31","","20.8"
"BEL-Secretaría de Salud","2018-12-22","","23.3"
"BEL-Secretaría de Salud","2018-12-19","","22.8"
"BEL-Secretaría de Salud","2018-12-12","","22.6"
"BEL-Secretaría de Salud","2018-12-10","","24.4"
"BEL-Secretaría de Salud","2018-12-06","","20.4"
"BEL-Secretaría de Salud","2018-12-04","","19.9"
"BEL-Secretaría de Salud","2018-12-01","","27.3"
"BEL-Secretaría de Salud","2018-11-28","","22.2"
"BEL-Secretaría de Salud","2018-11-25","","15.3"
"BEL-Secretaría de Salud","2018-11-22","","25.5"
"BEL-Secretaría de Salud","2018-11-19","","20.4"
"BEL-Secretaría de Salud","2018-11-16","","21.3"
"BEL-Secretaría de Salud","2018-11-14","","21.2"
"BEL-Secretaría de Salud","2018-11-10","","23.3"
"BEL-Secretaría de Salud","2018-11-07","","16.0"
"BEL-Secretaría de Salud","2018-11-04","","22.1"
"BEL-Secretaría de Salud","2018-11-01","","25.4"
"BEL-Secretaría de Salud","2018-10-29","","16.7"
"BEL-Secretaría de Salud","2018-10-26","","16.3"
"BEL-Secretaría de Salud","2018-10-23","","16.9"
"BEL-Secretaría de Salud","2018-10-20","","16.6"
"BEL-Secretaría de Salud","2018-10-17","","22.6"
"BEL-Secretaría de Salud","2018-10-14","","14.0"
"BEL-Secretaría de Salud","2018-10-11","","11.3"
"BEL-Secretaría de Salud","2018-10-08","","18.9"
"BEL-Secretaría de Salud","2018-10-05","","22.0"
"BEL-Secretaría de Salud","2018-10-02","","17.9"
"BEL-Secretaría de Salud","2018-09-29","","25.4"
"BEL-Secretaría de Salud","2018-09-26","","18.3"
"BEL-Secretaría de Salud","2018-09-23","","20.3"
"BEL-Secretaría de Salud","2018-09-20","","19.6"
"BEL-Secretaría de Salud","2018-09-17","","19.7"
"BEL-Secretaría de Salud","2018-09-14","","27.5"
"BEL-Secretaría de Salud","2018-09-11","","24.4"
"BEL-Secretaría de Salud","2018-09-08","","19.8"
"BEL-Secretaría de Salud","2018-09-05","","27.8"
"BEL-Secretaría de Salud","2018-09-02","","17.3"
