"Estacion","Fecha inicial","Fecha final","NO"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-29","","57.01609545"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-28","","54.2020109"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-27","","26.07250624"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-26","","27.50101638"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-25","","34.09412086"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-24","","20.36411763"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-23","","46.46025377"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-22","","46.64288468"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-21","","35.33131774"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-20","","41.35753973"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-19","","34.49421428"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-18","","16.77380907"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-17","","46.81240774"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-16","","59.59345897"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-15","","67.82258641"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-14","","65.94885038"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-13","","36.06834163"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-12","","35.5385035"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-11","","44.71144199"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-10","","58.79646094"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-09","","47.00051685"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-08","","57.67014163"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-07","","43.38024676"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-06","","27.53618017"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-05","","53.59502665"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-04","","26.08287498"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-03","","18.93774358"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-02","","44.32560111"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-01","","33.25821831"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-31","","32.1878156"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-30","","39.1805178"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-29","","54.64871877"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-28","","36.22892682"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-27","","42.33861488"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-26","","46.33510832"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-25","","106.61492625"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-23","","39.37404722"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-22","","24.21498364"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-21","","41.59819573"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-20","","22.79072525"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-19","","51.79405943"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-18","","45.06282431"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-17","","32.83054475"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-16","","27.23488874"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-15","","41.86256237"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-14","","33.17653728"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-13","","15.13995797"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-12","","36.3812947"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-11","","31.13049007"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-10","","44.32770655"
