"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-03","","23.20680556"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-02","","22.87591667"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-01","","24.66125694"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-31","","24.56602174"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-30","","22.83409722"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-29","","23.28456945"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-28","","23.405625"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-27","","22.95458333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-26","","21.28445833"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-25","","22.77597222"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-24","","25.0720625"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-23","","24.23128472"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-22","","24.20854861"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-21","","24.1335"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-20","","24.73070833"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-19","","24.43713195"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-18","","24.81509382"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-17","","24.71724306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-16","","24.38616667"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-15","","24.35040278"
