"Estacion","Fecha inicial","Fecha final","O3"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-29","","22.88933449"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-28","","16.96613528"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-27","","20.95191582"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-26","","22.84846068"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-25","","19.43141003"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-24","","26.43504879"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-23","","31.27750113"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-22","","17.97630234"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-21","","26.90314279"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-20","","28.894069"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-19","","16.37330576"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-18","","33.79446743"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-17","","46.84516105"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-16","","20.83338177"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-15","","20.42728843"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-14","","10.07130718"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-13","","21.78609701"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-12","","16.94745011"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-11","","24.69868189"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-10","","32.62430859"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-09","","32.3489771"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-08","","25.21673741"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-07","","23.2882629"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-06","","25.70998292"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-05","","21.89201349"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-04","","18.94092429"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-03","","32.47833069"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-02","","19.25156526"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-08-01","","20.38785722"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-31","","19.25647012"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-30","","22.75000811"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-29","","15.93438888"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-28","","24.45888886"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-27","","29.65631669"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-26","","17.81956016"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-25","","27.05697696"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-24","","23.67126828"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-23","","11.81253155"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-22","","16.04705843"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-21","","16.59476751"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-20","","21.40970251"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-19","","20.94160852"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-18","","20.13124077"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-17","","22.65226639"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-16","","20.16713864"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-15","","20.91921677"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-14","","14.21941514"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-13","","20.75572153"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-12","","19.82379862"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-11","","16.43944702"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-10","","22.68496543"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-09","","13.79082403"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-08","","20.15896388"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-07","","21.02548869"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-06","","15.46665031"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-05","","24.23891344"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-04","","13.63550355"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-03","","15.10696077"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-02","","21.79821885"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-01","","18.28694331"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-30","","25.30906414"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-29","","22.10455731"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-28","","22.45607209"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-27","","17.39589422"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-26","","18.49344491"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-25","","14.92057619"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-24","","4.39257229"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-23","","15.81496627"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-22","","18.22154521"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-21","","15.11513553"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-20","","17.18832634"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-19","","19.52600371"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-18","","16.45579655"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-17","","13.68455212"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-16","","16.69435098"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-15","","17.02431411"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-14","","11.37035123"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-13","","9.23004982"
