"Estacion","Fecha inicial","Fecha final","PM2.5"
"P_Poblado","2010-10-28","","41.21428571"
"P_Poblado","2010-10-27","","25.94736842"
"P_Poblado","2010-10-26","","22.54166667"
"P_Poblado","2010-10-25","","28.75"
"P_Poblado","2010-10-24","","23.83333333"
"P_Poblado","2010-10-23","","38.5"
"P_Poblado","2010-10-22","","46.83333333"
"P_Poblado","2010-10-21","","29.95833333"
"P_Poblado","2010-10-20","","26.17391304"
"P_Poblado","2010-10-19","","25.04166667"
"P_Poblado","2010-10-18","","23.375"
"P_Poblado","2010-10-17","","30.625"
"P_Poblado","2010-10-16","","45.33333333"
"P_Poblado","2010-10-15","","27.91666667"
"P_Poblado","2010-10-14","","31.0"
"P_Poblado","2010-10-13","","29.25"
"P_Poblado","2010-10-12","","28.91304348"
"P_Poblado","2010-10-11","","22.75"
"P_Poblado","2010-10-10","","18.83333333"
"P_Poblado","2010-10-09","","18.08333333"
"P_Poblado","2010-10-08","","22.79166667"
"P_Poblado","2010-10-07","","27.70833333"
"P_Poblado","2010-10-06","","21.13043478"
"P_Poblado","2010-10-05","","22.83333333"
"P_Poblado","2010-10-04","","21.08333333"
"P_Poblado","2010-10-03","","26.83333333"
"P_Poblado","2010-10-02","","25.625"
"P_Poblado","2010-10-01","","26.70833333"
"P_Poblado","2010-09-30","","22.29166667"
"P_Poblado","2010-09-29","","24.04166667"
"P_Poblado","2010-09-28","","24.20833333"
"P_Poblado","2010-09-27","","21.41666667"
"P_Poblado","2010-09-26","","19.41666667"
"P_Poblado","2010-09-25","","27.08333333"
"P_Poblado","2010-09-24","","30.29166667"
"P_Poblado","2010-09-23","","42.20833333"
"P_Poblado","2010-09-22","","28.60869565"
"P_Poblado","2010-09-21","","32.04166667"
"P_Poblado","2010-09-20","","22.125"
"P_Poblado","2010-09-19","","23.125"
"P_Poblado","2010-09-18","","33.45833333"
"P_Poblado","2010-09-17","","22.29166667"
"P_Poblado","2010-09-16","","31.52173913"
"P_Poblado","2010-09-15","","22.0"
"P_Poblado","2010-09-05","","21.0"
"P_Poblado","2010-09-04","","23.72727273"
"P_Poblado","2010-09-03","","24.29166667"
"P_Poblado","2010-09-02","","27.625"
"P_Poblado","2010-09-01","","24.70833333"
"P_Poblado","2010-08-31","","25.0"
"P_Poblado","2010-08-30","","21.04166667"
"P_Poblado","2010-08-29","","19.25"
"P_Poblado","2010-08-28","","20.5"
"P_Poblado","2010-08-27","","28.59090909"
"P_Poblado","2010-08-26","","32.91666667"
"P_Poblado","2010-08-25","","27.79166667"
"P_Poblado","2010-08-24","","33.625"
"P_Poblado","2010-08-23","","46.66666667"
"P_Poblado","2010-08-22","","29.08333333"
"P_Poblado","2010-08-21","","31.54166667"
"P_Poblado","2010-08-20","","29.5"
"P_Poblado","2010-08-19","","31.69565217"
"P_Poblado","2010-08-18","","31.16666667"
"P_Poblado","2010-08-17","","38.875"
"P_Poblado","2010-08-16","","18.70833333"
"P_Poblado","2010-08-15","","19.66666667"
"P_Poblado","2010-08-14","","26.0"
"P_Poblado","2010-08-13","","22.83333333"
"P_Poblado","2010-08-12","","28.5"
"P_Poblado","2010-08-11","","31.29166667"
"P_Poblado","2010-08-10","","28.83333333"
"P_Poblado","2010-08-09","","28.125"
"P_Poblado","2010-08-08","","25.83333333"
"P_Poblado","2010-08-07","","26.0"
"P_Poblado","2010-08-06","","29.95833333"
"P_Poblado","2010-08-05","","31.95833333"
"P_Poblado","2010-08-04","","28.79166667"
"P_Poblado","2010-08-03","","27.625"
"P_Poblado","2010-08-02","","23.125"
"P_Poblado","2010-08-01","","25.66666667"
"P_Poblado","2010-07-31","","18.52173913"
"P_Poblado","2010-07-30","","31.54166667"
"P_Poblado","2010-07-29","","26.7826087"
"P_Poblado","2010-07-28","","23.79166667"
"P_Poblado","2010-07-27","","24.34782609"
"P_Poblado","2010-07-26","","22.375"
"P_Poblado","2010-07-25","","20.125"
"P_Poblado","2010-07-24","","19.26086957"
"P_Poblado","2010-07-23","","25.36363636"
"P_Poblado","2010-07-22","","20.75"
"P_Poblado","2010-07-21","","20.54166667"
"P_Poblado","2010-07-20","","18.625"
"P_Poblado","2010-07-19","","25.2173913"
"P_Poblado","2010-07-18","","22.66666667"
"P_Poblado","2010-07-17","","25.2"
"P_Poblado","2010-07-16","","19.20833333"
"P_Poblado","2010-07-15","","29.79166667"
"P_Poblado","2010-07-14","","19.79166667"
"P_Poblado","2010-07-13","","29.125"
"P_Poblado","2010-07-12","","24.375"
"P_Poblado","2010-07-11","","18.875"
"P_Poblado","2010-07-10","","23.29166667"
"P_Poblado","2010-07-09","","21.66666667"
"P_Poblado","2010-07-08","","34.04347826"
"P_Poblado","2010-07-07","","28.04"
"P_Poblado","2010-07-06","","20.95833333"
"P_Poblado","2010-07-05","","18.95833333"
"P_Poblado","2010-07-04","","19.5"
"P_Poblado","2010-07-03","","31.54166667"
"P_Poblado","2010-07-02","","28.70833333"
"P_Poblado","2010-07-01","","33.6875"
"P_Poblado","2010-06-30","","31.95833333"
"P_Poblado","2010-06-29","","25.91666667"
"P_Poblado","2010-06-28","","25.86363636"
"P_Poblado","2010-06-27","","21.125"
"P_Poblado","2010-06-26","","24.29166667"
"P_Poblado","2010-06-25","","27.125"
"P_Poblado","2010-06-24","","22.20833333"
"P_Poblado","2010-06-23","","25.13043478"
"P_Poblado","2010-06-22","","23.75"
"P_Poblado","2010-06-21","","22.625"
"P_Poblado","2010-06-20","","12.45833333"
"P_Poblado","2010-06-19","","17.95833333"
"P_Poblado","2010-06-18","","25.0"
"P_Poblado","2010-06-17","","21.04166667"
"P_Poblado","2010-06-16","","19.23076923"
"P_Poblado","2010-06-15","","33.0"
"P_Poblado","2010-06-14","","31.22222222"
"P_Poblado","2010-06-13","","41.31818182"
"P_Poblado","2010-06-12","","40.41666667"
"P_Poblado","2010-06-11","","32.29166667"
"P_Poblado","2010-06-10","","31.60869565"
"P_Poblado","2010-06-09","","30.0"
"P_Poblado","2010-06-08","","26.26086957"
"P_Poblado","2010-06-07","","22.45833333"
"P_Poblado","2010-06-06","","22.43478261"
"P_Poblado","2010-06-05","","22.71428571"
"P_Poblado","2010-06-04","","30.41666667"
"P_Poblado","2010-06-03","","27.29166667"
"P_Poblado","2010-06-02","","23.30434783"
"P_Poblado","2010-06-01","","27.95833333"
"P_Poblado","2010-05-31","","28.34782609"
"P_Poblado","2010-05-30","","20.2173913"
"P_Poblado","2010-05-29","","31.69565217"
"P_Poblado","2010-05-28","","21.25"
"P_Poblado","2010-05-27","","27.45833333"
"P_Poblado","2010-05-26","","19.0"
"P_Poblado","2010-05-25","","28.0"
"P_Poblado","2010-05-24","","32.09090909"
"P_Poblado","2010-05-23","","26.17391304"
"P_Poblado","2010-05-22","","25.17391304"
"P_Poblado","2010-05-21","","27.20833333"
"P_Poblado","2010-05-20","","27.54166667"
"P_Poblado","2010-05-19","","25.60869565"
"P_Poblado","2010-05-18","","24.375"
"P_Poblado","2010-05-17","","14.125"
"P_Poblado","2010-05-16","","19.91666667"
"P_Poblado","2010-05-15","","21.54545455"
"P_Poblado","2010-05-14","","23.83333333"
"P_Poblado","2010-05-13","","29.20833333"
"P_Poblado","2010-05-12","","23.25"
"P_Poblado","2010-05-11","","25.63636364"
"P_Poblado","2010-05-10","","19.0"
"P_Poblado","2010-05-09","","17.0"
"P_Poblado","2010-05-08","","22.70833333"
"P_Poblado","2010-05-07","","28.375"
"P_Poblado","2010-05-06","","27.91666667"
"P_Poblado","2010-05-05","","26.58333333"
"P_Poblado","2010-05-04","","19.81818182"
"P_Poblado","2010-05-03","","27.17391304"
"P_Poblado","2010-05-02","","27.58333333"
"P_Poblado","2010-05-01","","24.41666667"
"P_Poblado","2010-04-30","","31.52173913"
"P_Poblado","2010-04-29","","27.90909091"
"P_Poblado","2010-04-28","","29.625"
"P_Poblado","2010-04-27","","34.3125"
"P_Poblado","2010-04-26","","6.4"
"P_Poblado","2010-04-25","","21.41666667"
"P_Poblado","2010-04-24","","24.7826087"
"P_Poblado","2010-04-23","","22.31818182"
"P_Poblado","2010-04-22","","20.45454545"
"P_Poblado","2010-04-21","","23.625"
"P_Poblado","2010-04-20","","19.17391304"
"P_Poblado","2010-04-19","","20.54166667"
"P_Poblado","2010-04-18","","14.95833333"
"P_Poblado","2010-04-17","","19.60869565"
"P_Poblado","2010-04-16","","25.5"
"P_Poblado","2010-04-15","","18.66666667"
"P_Poblado","2010-04-14","","19.42857143"
"P_Poblado","2010-04-13","","29.16666667"
"P_Poblado","2010-04-12","","17.34782609"
"P_Poblado","2010-04-11","","17.63636364"
"P_Poblado","2010-04-10","","20.66666667"
"P_Poblado","2010-04-09","","19.41666667"
"P_Poblado","2010-04-08","","25.5"
"P_Poblado","2010-04-07","","27.43478261"
"P_Poblado","2010-04-06","","27.41666667"
"P_Poblado","2010-04-05","","37.25"
"P_Poblado","2010-04-04","","28.54166667"
"P_Poblado","2010-04-03","","20.875"
"P_Poblado","2010-04-02","","20.0"
"P_Poblado","2010-04-01","","22.04166667"
"P_Poblado","2010-03-31","","25.58333333"
"P_Poblado","2010-03-30","","34.20833333"
"P_Poblado","2010-03-29","","42.29166667"
"P_Poblado","2010-03-28","","39.95833333"
"P_Poblado","2010-03-27","","44.54166667"
"P_Poblado","2010-03-26","","42.75"
"P_Poblado","2010-03-25","","44.875"
"P_Poblado","2010-03-24","","35.25"
"P_Poblado","2010-03-23","","30.83333333"
"P_Poblado","2010-03-22","","21.08333333"
"P_Poblado","2010-03-21","","19.375"
"P_Poblado","2010-03-20","","20.125"
"P_Poblado","2010-03-19","","20.91304348"
"P_Poblado","2010-03-18","","32.66666667"
"P_Poblado","2010-03-17","","41.5"
"P_Poblado","2010-03-16","","44.04"
"P_Poblado","2010-03-15","","33.45454545"
"P_Poblado","2010-03-14","","31.91666667"
"P_Poblado","2010-03-13","","29.95833333"
