"Estacion","Fecha inicial","Fecha final","NO2"
"TANQUES EPM - GIRARDOTA","2025-07-30","","18.31256804"
"TANQUES EPM - GIRARDOTA","2025-07-29","","21.92128547"
"TANQUES EPM - GIRARDOTA","2025-07-28","","17.87576804"
"TANQUES EPM - GIRARDOTA","2025-07-27","","12.70612565"
"TANQUES EPM - GIRARDOTA","2025-07-26","","16.77794105"
"TANQUES EPM - GIRARDOTA","2025-07-25","","20.82340358"
"TANQUES EPM - GIRARDOTA","2025-07-24","","18.03437307"
"TANQUES EPM - GIRARDOTA","2025-07-23","","17.39558335"
"TANQUES EPM - GIRARDOTA","2025-07-22","","18.68684624"
"TANQUES EPM - GIRARDOTA","2025-07-21","","21.33327758"
"TANQUES EPM - GIRARDOTA","2025-07-20","","16.45152804"
"TANQUES EPM - GIRARDOTA","2025-07-19","","19.52771411"
"TANQUES EPM - GIRARDOTA","2025-07-18","","14.1826934"
"TANQUES EPM - GIRARDOTA","2025-07-17","","15.63427323"
"TANQUES EPM - GIRARDOTA","2025-07-16","","16.06691911"
"TANQUES EPM - GIRARDOTA","2025-07-15","","11.0298145"
"TANQUES EPM - GIRARDOTA","2025-07-14","","9.93270451"
"TANQUES EPM - GIRARDOTA","2025-07-13","","7.57443846"
"TANQUES EPM - GIRARDOTA","2025-07-12","","11.55703952"
"TANQUES EPM - GIRARDOTA","2025-07-11","","16.20324399"
"TANQUES EPM - GIRARDOTA","2025-07-10","","13.40129997"
"TANQUES EPM - GIRARDOTA","2025-07-09","","15.03130815"
"TANQUES EPM - GIRARDOTA","2025-07-08","","15.01817654"
"TANQUES EPM - GIRARDOTA","2025-07-07","","14.06875159"
"TANQUES EPM - GIRARDOTA","2025-07-06","","13.34564323"
"TANQUES EPM - GIRARDOTA","2025-07-05","","14.90768609"
"TANQUES EPM - GIRARDOTA","2025-07-04","","14.22268762"
"TANQUES EPM - GIRARDOTA","2025-07-03","","17.24892089"
"TANQUES EPM - GIRARDOTA","2025-07-02","","14.80520596"
"TANQUES EPM - GIRARDOTA","2025-07-01","","16.7690686"
"TANQUES EPM - GIRARDOTA","2025-06-30","","11.08492396"
"TANQUES EPM - GIRARDOTA","2025-06-29","","12.66796273"
"TANQUES EPM - GIRARDOTA","2025-06-28","","16.09630853"
"TANQUES EPM - GIRARDOTA","2025-06-27","","16.57832331"
"TANQUES EPM - GIRARDOTA","2025-06-26","","15.35212378"
"TANQUES EPM - GIRARDOTA","2025-06-25","","15.56620458"
"TANQUES EPM - GIRARDOTA","2025-06-24","","16.56599872"
"TANQUES EPM - GIRARDOTA","2025-06-23","","16.73307419"
"TANQUES EPM - GIRARDOTA","2025-06-22","","17.47323068"
"TANQUES EPM - GIRARDOTA","2025-06-21","","16.98136822"
"TANQUES EPM - GIRARDOTA","2025-06-20","","17.41174191"
"TANQUES EPM - GIRARDOTA","2025-06-19","","16.818971"
"TANQUES EPM - GIRARDOTA","2025-06-18","","16.57124823"
"TANQUES EPM - GIRARDOTA","2025-06-17","","17.3923814"
"TANQUES EPM - GIRARDOTA","2025-06-16","","16.30142113"
"TANQUES EPM - GIRARDOTA","2025-06-15","","11.96526906"
"TANQUES EPM - GIRARDOTA","2025-06-14","","19.14928297"
"TANQUES EPM - GIRARDOTA","2025-06-13","","26.8540448"
"TANQUES EPM - GIRARDOTA","2025-06-12","","20.54329448"
"TANQUES EPM - GIRARDOTA","2025-06-11","","22.43474806"
"TANQUES EPM - GIRARDOTA","2025-06-10","","15.69222313"
"TANQUES EPM - GIRARDOTA","2025-06-09","","22.13715565"
"TANQUES EPM - GIRARDOTA","2025-06-08","","12.97965831"
"TANQUES EPM - GIRARDOTA","2025-06-07","","15.91908662"
"TANQUES EPM - GIRARDOTA","2025-06-06","","17.12097386"
"TANQUES EPM - GIRARDOTA","2025-06-05","","15.98342054"
"TANQUES EPM - GIRARDOTA","2025-06-04","","16.04250496"
"TANQUES EPM - GIRARDOTA","2025-06-03","","15.0369886"
"TANQUES EPM - GIRARDOTA","2025-06-02","","11.02561802"
"TANQUES EPM - GIRARDOTA","2025-06-01","","15.14649182"
"TANQUES EPM - GIRARDOTA","2025-05-31","","15.80844423"
"TANQUES EPM - GIRARDOTA","2025-05-30","","17.77543115"
"TANQUES EPM - GIRARDOTA","2025-05-29","","14.78835318"
"TANQUES EPM - GIRARDOTA","2025-05-28","","14.77522605"
"TANQUES EPM - GIRARDOTA","2025-05-27","","18.86163329"
"TANQUES EPM - GIRARDOTA","2025-05-26","","21.91357036"
"TANQUES EPM - GIRARDOTA","2025-05-25","","15.05607488"
"TANQUES EPM - GIRARDOTA","2025-05-24","","17.88432325"
"TANQUES EPM - GIRARDOTA","2025-05-23","","18.75806625"
"TANQUES EPM - GIRARDOTA","2025-05-22","","21.1461634"
"TANQUES EPM - GIRARDOTA","2025-05-21","","17.75398006"
"TANQUES EPM - GIRARDOTA","2025-05-20","","21.77943988"
"TANQUES EPM - GIRARDOTA","2025-05-19","","17.48707222"
"TANQUES EPM - GIRARDOTA","2025-05-18","","15.02194337"
"TANQUES EPM - GIRARDOTA","2025-05-17","","15.66612511"
"TANQUES EPM - GIRARDOTA","2025-05-16","","25.06038099"
"TANQUES EPM - GIRARDOTA","2025-05-15","","26.49331252"
"TANQUES EPM - GIRARDOTA","2025-05-14","","15.81641559"
"TANQUES EPM - GIRARDOTA","2025-05-13","","22.28929744"
"TANQUES EPM - GIRARDOTA","2025-05-12","","17.29446236"
"TANQUES EPM - GIRARDOTA","2025-05-11","","18.91435323"
"TANQUES EPM - GIRARDOTA","2025-05-10","","19.69310565"
"TANQUES EPM - GIRARDOTA","2025-05-09","","27.68354724"
"TANQUES EPM - GIRARDOTA","2025-05-08","","24.27662119"
"TANQUES EPM - GIRARDOTA","2025-05-07","","29.03601819"
"TANQUES EPM - GIRARDOTA","2025-05-06","","25.0263336"
"TANQUES EPM - GIRARDOTA","2025-05-05","","17.68215962"
"TANQUES EPM - GIRARDOTA","2025-05-04","","12.90770867"
"TANQUES EPM - GIRARDOTA","2025-05-03","","18.70486607"
