"Estacion","Fecha inicial","Fecha final","TAire10"
"PARQUE LAS AGUAS","2015-12-31","","23.9375"
"PARQUE LAS AGUAS","2015-12-30","","24.24583333"
"PARQUE LAS AGUAS","2015-12-29","","23.91666667"
"PARQUE LAS AGUAS","2015-12-28","","23.37916667"
"PARQUE LAS AGUAS","2015-12-27","","21.97083333"
"PARQUE LAS AGUAS","2015-12-26","","22.42083333"
"PARQUE LAS AGUAS","2015-12-25","","23.3125"
"PARQUE LAS AGUAS","2015-12-24","","23.0"
"PARQUE LAS AGUAS","2015-12-23","","22.86666667"
"PARQUE LAS AGUAS","2015-12-22","","21.76666667"
"PARQUE LAS AGUAS","2015-12-21","","22.675"
"PARQUE LAS AGUAS","2015-12-20","","23.84583333"
"PARQUE LAS AGUAS","2015-12-19","","22.3375"
"PARQUE LAS AGUAS","2015-12-18","","22.00833333"
"PARQUE LAS AGUAS","2015-12-17","","22.3625"
"PARQUE LAS AGUAS","2015-12-16","","22.45"
"PARQUE LAS AGUAS","2015-12-15","","21.95"
"PARQUE LAS AGUAS","2015-12-14","","21.93333333"
"PARQUE LAS AGUAS","2015-12-13","","22.35"
"PARQUE LAS AGUAS","2015-12-12","","21.94166667"
"PARQUE LAS AGUAS","2015-12-11","","22.45833333"
"PARQUE LAS AGUAS","2015-12-10","","23.13333333"
"PARQUE LAS AGUAS","2015-12-09","","22.22083333"
"PARQUE LAS AGUAS","2015-12-08","","22.07916667"
"PARQUE LAS AGUAS","2015-12-07","","22.53333333"
"PARQUE LAS AGUAS","2015-12-06","","22.425"
"PARQUE LAS AGUAS","2015-12-05","","22.48333333"
"PARQUE LAS AGUAS","2015-12-04","","22.0875"
"PARQUE LAS AGUAS","2015-12-03","","20.4125"
"PARQUE LAS AGUAS","2015-12-02","","22.86666667"
"PARQUE LAS AGUAS","2015-12-01","","22.54347826"
"PARQUE LAS AGUAS","2015-11-30","","21.82857143"
"PARQUE LAS AGUAS","2015-11-29","","21.9125"
"PARQUE LAS AGUAS","2015-11-28","","20.96666667"
"PARQUE LAS AGUAS","2015-11-27","","21.7375"
"PARQUE LAS AGUAS","2015-11-26","","22.9875"
"PARQUE LAS AGUAS","2015-11-25","","22.29166667"
"PARQUE LAS AGUAS","2015-11-24","","21.86666667"
"PARQUE LAS AGUAS","2015-11-23","","21.4125"
"PARQUE LAS AGUAS","2015-11-22","","22.675"
"PARQUE LAS AGUAS","2015-11-21","","21.925"
"PARQUE LAS AGUAS","2015-11-20","","21.9"
"PARQUE LAS AGUAS","2015-11-19","","20.82916667"
"PARQUE LAS AGUAS","2015-11-18","","19.5875"
"PARQUE LAS AGUAS","2015-11-17","","20.10833333"
"PARQUE LAS AGUAS","2015-11-16","","21.91666667"
"PARQUE LAS AGUAS","2015-11-15","","22.6"
"PARQUE LAS AGUAS","2015-11-14","","23.85416667"
"PARQUE LAS AGUAS","2015-11-13","","22.49583333"
"PARQUE LAS AGUAS","2015-11-12","","22.37916667"
"PARQUE LAS AGUAS","2015-11-11","","22.225"
"PARQUE LAS AGUAS","2015-11-10","","22.74166667"
"PARQUE LAS AGUAS","2015-11-09","","22.2375"
"PARQUE LAS AGUAS","2015-11-08","","21.97916667"
"PARQUE LAS AGUAS","2015-11-07","","20.13333333"
"PARQUE LAS AGUAS","2015-11-06","","21.10416667"
"PARQUE LAS AGUAS","2015-11-05","","20.74166667"
"PARQUE LAS AGUAS","2015-11-04","","21.0875"
"PARQUE LAS AGUAS","2015-11-03","","20.79583333"
"PARQUE LAS AGUAS","2015-11-02","","19.43333333"
