"Estacion","Fecha inicial","Fecha final","VViento"
"PARQUE LAS AGUAS","2025-10-31","","1.596"
"PARQUE LAS AGUAS","2025-10-30","","1.672"
"PARQUE LAS AGUAS","2025-10-29","","1.4995"
"PARQUE LAS AGUAS","2025-10-28","","1.34070833"
"PARQUE LAS AGUAS","2025-10-27","","0.79804167"
"PARQUE LAS AGUAS","2025-10-26","","0.90433333"
"PARQUE LAS AGUAS","2025-10-25","","0.917875"
"PARQUE LAS AGUAS","2025-10-24","","0.79945833"
"PARQUE LAS AGUAS","2025-10-23","","0.769625"
"PARQUE LAS AGUAS","2025-10-22","","0.730125"
"PARQUE LAS AGUAS","2025-10-21","","1.017125"
"PARQUE LAS AGUAS","2025-10-20","","1.53545833"
"PARQUE LAS AGUAS","2025-10-19","","0.90266667"
"PARQUE LAS AGUAS","2025-10-18","","1.67741667"
"PARQUE LAS AGUAS","2025-10-17","","0.91483333"
"PARQUE LAS AGUAS","2025-10-16","","1.471625"
"PARQUE LAS AGUAS","2025-10-15","","0.20854167"
"PARQUE LAS AGUAS","2025-10-14","","0.0"
"PARQUE LAS AGUAS","2025-10-13","","0.0"
"PARQUE LAS AGUAS","2025-10-12","","0.0"
"PARQUE LAS AGUAS","2025-10-11","","0.0"
"PARQUE LAS AGUAS","2025-10-10","","0.23391667"
"PARQUE LAS AGUAS","2025-10-09","","1.55775"
"PARQUE LAS AGUAS","2025-10-08","","0.78983333"
"PARQUE LAS AGUAS","2025-10-07","","1.57679167"
"PARQUE LAS AGUAS","2025-10-06","","1.76366667"
"PARQUE LAS AGUAS","2025-10-05","","1.79441667"
"PARQUE LAS AGUAS","2025-10-04","","1.98841667"
"PARQUE LAS AGUAS","2025-10-03","","1.97225"
"PARQUE LAS AGUAS","2025-10-02","","1.26541667"
"PARQUE LAS AGUAS","2025-10-01","","1.261125"
"PARQUE LAS AGUAS","2025-09-30","","0.0"
"PARQUE LAS AGUAS","2025-09-29","","0.0"
"PARQUE LAS AGUAS","2025-09-28","","0.0"
"PARQUE LAS AGUAS","2025-09-27","","0.0"
"PARQUE LAS AGUAS","2025-09-26","","0.0"
"PARQUE LAS AGUAS","2025-09-25","","0.0"
"PARQUE LAS AGUAS","2025-09-24","","0.16054167"
"PARQUE LAS AGUAS","2025-09-23","","1.42679167"
"PARQUE LAS AGUAS","2025-09-22","","1.89279167"
"PARQUE LAS AGUAS","2025-09-21","","1.71520833"
"PARQUE LAS AGUAS","2025-09-20","","1.00275"
"PARQUE LAS AGUAS","2025-09-19","","1.05029167"
"PARQUE LAS AGUAS","2025-09-18","","0.21933333"
"PARQUE LAS AGUAS","2025-09-17","","0.0"
"PARQUE LAS AGUAS","2025-09-16","","0.0"
"PARQUE LAS AGUAS","2025-09-15","","0.0"
"PARQUE LAS AGUAS","2025-09-14","","0.0"
"PARQUE LAS AGUAS","2025-09-13","","0.0"
"PARQUE LAS AGUAS","2025-09-12","","0.0"
"PARQUE LAS AGUAS","2025-09-11","","0.0"
"PARQUE LAS AGUAS","2025-09-10","","0.0"
"PARQUE LAS AGUAS","2025-09-09","","0.0"
"PARQUE LAS AGUAS","2025-09-08","","0.0"
"PARQUE LAS AGUAS","2025-09-07","","0.0"
"PARQUE LAS AGUAS","2025-09-06","","0.0"
"PARQUE LAS AGUAS","2025-09-05","","0.0"
"PARQUE LAS AGUAS","2025-09-04","","0.0"
"PARQUE LAS AGUAS","2025-09-03","","0.0"
"PARQUE LAS AGUAS","2025-09-02","","0.0"
"PARQUE LAS AGUAS","2025-09-01","","0.0"
"PARQUE LAS AGUAS","2025-04-23","","1.18379126"
"PARQUE LAS AGUAS","2025-04-22","","0.89385953"
"PARQUE LAS AGUAS","2025-04-21","","0.81165717"
"PARQUE LAS AGUAS","2025-04-20","","0.86547825"
"PARQUE LAS AGUAS","2025-04-19","","2.00835957"
"PARQUE LAS AGUAS","2025-04-18","","1.9110636"
"PARQUE LAS AGUAS","2025-04-17","","1.89501692"
"PARQUE LAS AGUAS","2025-04-16","","1.81611845"
"PARQUE LAS AGUAS","2025-04-15","","1.30246554"
"PARQUE LAS AGUAS","2025-04-14","","1.47849899"
"PARQUE LAS AGUAS","2025-04-13","","1.5915409"
"PARQUE LAS AGUAS","2025-04-12","","1.80827012"
"PARQUE LAS AGUAS","2025-04-11","","1.65889987"
"PARQUE LAS AGUAS","2025-04-10","","1.47773532"
"PARQUE LAS AGUAS","2025-04-09","","1.62756201"
"PARQUE LAS AGUAS","2025-04-08","","1.29022534"
"PARQUE LAS AGUAS","2025-04-07","","1.95903906"
"PARQUE LAS AGUAS","2025-04-06","","0.95392923"
"PARQUE LAS AGUAS","2025-04-05","","1.0228357"
"PARQUE LAS AGUAS","2025-04-04","","0.84110547"
"PARQUE LAS AGUAS","2025-04-03","","1.59177003"
"PARQUE LAS AGUAS","2025-04-02","","0.84676114"
"PARQUE LAS AGUAS","2025-04-01","","1.82021773"
"PARQUE LAS AGUAS","2025-03-31","","1.73427854"
"PARQUE LAS AGUAS","2025-03-30","","1.13005648"
"PARQUE LAS AGUAS","2025-03-29","","1.04432055"
"PARQUE LAS AGUAS","2025-03-28","","1.30956141"
"PARQUE LAS AGUAS","2025-03-27","","1.55974722"
"PARQUE LAS AGUAS","2025-03-26","","1.6562888"
"PARQUE LAS AGUAS","2025-03-25","","1.68257935"
"PARQUE LAS AGUAS","2025-03-24","","1.15879314"
"PARQUE LAS AGUAS","2025-03-23","","1.4963715"
"PARQUE LAS AGUAS","2025-03-22","","1.13441942"
"PARQUE LAS AGUAS","2025-03-21","","1.78982717"
"PARQUE LAS AGUAS","2025-03-20","","1.99151974"
"PARQUE LAS AGUAS","2025-03-19","","1.73231219"
"PARQUE LAS AGUAS","2025-03-18","","1.46254336"
"PARQUE LAS AGUAS","2025-03-17","","1.57629597"
"PARQUE LAS AGUAS","2025-03-16","","1.57736705"
"PARQUE LAS AGUAS","2025-03-15","","2.03324188"
"PARQUE LAS AGUAS","2025-03-14","","1.4815601"
"PARQUE LAS AGUAS","2025-03-13","","1.41766056"
"PARQUE LAS AGUAS","2025-03-12","","1.67372625"
"PARQUE LAS AGUAS","2025-03-11","","1.52789949"
"PARQUE LAS AGUAS","2025-03-10","","2.05330595"
"PARQUE LAS AGUAS","2025-03-09","","2.0446326"
"PARQUE LAS AGUAS","2025-03-08","","1.81449043"
"PARQUE LAS AGUAS","2025-03-07","","1.72180053"
"PARQUE LAS AGUAS","2025-03-06","","1.74906317"
"PARQUE LAS AGUAS","2025-03-05","","1.72762322"
"PARQUE LAS AGUAS","2025-03-04","","1.24381408"
"PARQUE LAS AGUAS","2025-03-03","","2.1703918"
"PARQUE LAS AGUAS","2025-03-02","","1.86846485"
"PARQUE LAS AGUAS","2025-03-01","","1.11820428"
"PARQUE LAS AGUAS","2025-02-28","","0.91503797"
"PARQUE LAS AGUAS","2025-02-27","","1.86620418"
"PARQUE LAS AGUAS","2025-02-26","","2.10126871"
"PARQUE LAS AGUAS","2025-02-25","","1.14282779"
"PARQUE LAS AGUAS","2025-02-24","","1.01022062"
"PARQUE LAS AGUAS","2025-02-23","","1.89149699"
"PARQUE LAS AGUAS","2025-02-22","","1.62374366"
"PARQUE LAS AGUAS","2025-02-21","","1.5209672"
"PARQUE LAS AGUAS","2025-02-20","","2.10380223"
"PARQUE LAS AGUAS","2025-02-19","","1.59308758"
"PARQUE LAS AGUAS","2025-02-18","","0.97442612"
"PARQUE LAS AGUAS","2025-02-17","","1.79644139"
"PARQUE LAS AGUAS","2025-02-16","","1.5819062"
"PARQUE LAS AGUAS","2025-02-15","","2.01521826"
"PARQUE LAS AGUAS","2025-02-14","","1.67591781"
"PARQUE LAS AGUAS","2025-02-13","","1.60021407"
"PARQUE LAS AGUAS","2025-02-12","","1.53660501"
"PARQUE LAS AGUAS","2025-02-11","","1.51015107"
"PARQUE LAS AGUAS","2025-02-10","","2.02856605"
"PARQUE LAS AGUAS","2025-02-09","","1.25626478"
"PARQUE LAS AGUAS","2025-02-08","","1.20309599"
"PARQUE LAS AGUAS","2025-02-07","","1.94947658"
"PARQUE LAS AGUAS","2025-02-06","","1.87719536"
"PARQUE LAS AGUAS","2025-02-05","","1.09348633"
"PARQUE LAS AGUAS","2025-02-04","","1.65210033"
"PARQUE LAS AGUAS","2025-02-03","","2.24002498"
"PARQUE LAS AGUAS","2025-02-02","","1.81053511"
"PARQUE LAS AGUAS","2025-02-01","","1.61626542"
"PARQUE LAS AGUAS","2025-01-31","","1.74087585"
"PARQUE LAS AGUAS","2025-01-30","","1.69232545"
"PARQUE LAS AGUAS","2025-01-29","","1.79868737"
"PARQUE LAS AGUAS","2025-01-28","","1.76840487"
"PARQUE LAS AGUAS","2025-01-27","","1.66727861"
"PARQUE LAS AGUAS","2025-01-26","","1.38028679"
"PARQUE LAS AGUAS","2025-01-25","","1.68860987"
"PARQUE LAS AGUAS","2025-01-24","","1.38645901"
"PARQUE LAS AGUAS","2025-01-23","","1.18822767"
"PARQUE LAS AGUAS","2025-01-22","","1.56288077"
"PARQUE LAS AGUAS","2025-01-21","","1.59659488"
"PARQUE LAS AGUAS","2025-01-20","","1.78092885"
"PARQUE LAS AGUAS","2025-01-19","","1.43413646"
"PARQUE LAS AGUAS","2025-01-18","","1.79519196"
"PARQUE LAS AGUAS","2025-01-17","","1.81111229"
"PARQUE LAS AGUAS","2025-01-16","","1.58714405"
"PARQUE LAS AGUAS","2025-01-15","","1.81296899"
"PARQUE LAS AGUAS","2025-01-14","","1.8065345"
"PARQUE LAS AGUAS","2025-01-13","","1.82771106"
"PARQUE LAS AGUAS","2025-01-12","","1.85072433"
"PARQUE LAS AGUAS","2025-01-11","","2.23266244"
"PARQUE LAS AGUAS","2025-01-10","","1.91802935"
"PARQUE LAS AGUAS","2025-01-09","","2.29446139"
"PARQUE LAS AGUAS","2025-01-08","","1.85771028"
"PARQUE LAS AGUAS","2025-01-07","","1.67471941"
"PARQUE LAS AGUAS","2025-01-06","","1.82914481"
"PARQUE LAS AGUAS","2025-01-05","","1.59999743"
"PARQUE LAS AGUAS","2025-01-04","","1.20355342"
"PARQUE LAS AGUAS","2025-01-03","","1.20221381"
"PARQUE LAS AGUAS","2025-01-02","","1.44247374"
"PARQUE LAS AGUAS","2025-01-01","","1.34418389"
"PARQUE LAS AGUAS","2024-12-31","","0.95542082"
"PARQUE LAS AGUAS","2024-12-30","","0.63048043"
"PARQUE LAS AGUAS","2024-12-29","","1.65719448"
"PARQUE LAS AGUAS","2024-12-28","","1.89967388"
"PARQUE LAS AGUAS","2024-12-27","","0.89445935"
"PARQUE LAS AGUAS","2024-12-26","","1.37236024"
"PARQUE LAS AGUAS","2024-12-25","","1.5638028"
"PARQUE LAS AGUAS","2024-12-24","","1.28750168"
"PARQUE LAS AGUAS","2024-12-23","","1.50975795"
"PARQUE LAS AGUAS","2024-12-22","","1.72099161"
"PARQUE LAS AGUAS","2024-12-21","","1.30631102"
"PARQUE LAS AGUAS","2024-12-20","","1.53699035"
"PARQUE LAS AGUAS","2024-12-19","","0.74205183"
"PARQUE LAS AGUAS","2024-12-18","","1.67897461"
"PARQUE LAS AGUAS","2024-12-17","","1.53133054"
"PARQUE LAS AGUAS","2024-12-16","","1.50119264"
"PARQUE LAS AGUAS","2024-12-15","","1.20188376"
"PARQUE LAS AGUAS","2024-12-14","","1.8545248"
"PARQUE LAS AGUAS","2024-12-13","","1.80999928"
"PARQUE LAS AGUAS","2024-12-12","","1.71910624"
"PARQUE LAS AGUAS","2024-12-11","","1.56966625"
"PARQUE LAS AGUAS","2024-12-10","","0.97167591"
"PARQUE LAS AGUAS","2024-12-09","","1.42582196"
"PARQUE LAS AGUAS","2024-12-08","","1.69370438"
"PARQUE LAS AGUAS","2024-12-07","","1.79519577"
"PARQUE LAS AGUAS","2024-12-06","","1.80037898"
"PARQUE LAS AGUAS","2024-12-05","","1.8081465"
"PARQUE LAS AGUAS","2024-12-04","","1.74653671"
"PARQUE LAS AGUAS","2024-12-03","","1.40363399"
"PARQUE LAS AGUAS","2024-12-02","","1.45106637"
"PARQUE LAS AGUAS","2024-12-01","","1.36205708"
"PARQUE LAS AGUAS","2024-11-30","","1.28949478"
"PARQUE LAS AGUAS","2024-11-29","","1.51249705"
"PARQUE LAS AGUAS","2024-11-28","","1.87108894"
"PARQUE LAS AGUAS","2024-11-27","","1.24331891"
"PARQUE LAS AGUAS","2024-11-26","","1.77477617"
"PARQUE LAS AGUAS","2024-11-25","","1.51643827"
"PARQUE LAS AGUAS","2024-11-24","","1.63522293"
"PARQUE LAS AGUAS","2024-11-23","","1.64731389"
"PARQUE LAS AGUAS","2024-11-22","","1.9575701"
"PARQUE LAS AGUAS","2024-11-21","","1.34347173"
"PARQUE LAS AGUAS","2024-11-20","","1.56168319"
"PARQUE LAS AGUAS","2024-11-19","","0.9925366"
"PARQUE LAS AGUAS","2024-11-18","","1.76879433"
"PARQUE LAS AGUAS","2024-11-17","","1.92226233"
"PARQUE LAS AGUAS","2024-11-16","","1.61782452"
"PARQUE LAS AGUAS","2024-11-15","","1.87836604"
"PARQUE LAS AGUAS","2024-11-14","","1.25956099"
"PARQUE LAS AGUAS","2024-11-13","","1.23318482"
"PARQUE LAS AGUAS","2024-11-12","","1.38010712"
"PARQUE LAS AGUAS","2024-11-11","","0.87341303"
"PARQUE LAS AGUAS","2024-11-10","","1.61593621"
"PARQUE LAS AGUAS","2024-11-09","","0.94426903"
"PARQUE LAS AGUAS","2024-11-08","","0.68576003"
"PARQUE LAS AGUAS","2024-11-07","","1.4614726"
"PARQUE LAS AGUAS","2024-11-06","","2.08644799"
"PARQUE LAS AGUAS","2024-11-05","","1.41089358"
"PARQUE LAS AGUAS","2024-11-04","","0.71686954"
"PARQUE LAS AGUAS","2024-11-03","","1.10547763"
"PARQUE LAS AGUAS","2024-11-02","","1.4810214"
"PARQUE LAS AGUAS","2024-11-01","","0.62972252"
"PARQUE LAS AGUAS","2024-10-31","","1.32002837"
"PARQUE LAS AGUAS","2024-10-30","","1.31137755"
"PARQUE LAS AGUAS","2024-10-29","","1.15529588"
"PARQUE LAS AGUAS","2024-10-28","","1.44721367"
"PARQUE LAS AGUAS","2024-10-27","","1.56577293"
"PARQUE LAS AGUAS","2024-10-26","","1.70624829"
"PARQUE LAS AGUAS","2024-10-25","","1.92044691"
"PARQUE LAS AGUAS","2024-10-24","","1.24616975"
"PARQUE LAS AGUAS","2024-10-23","","2.25636397"
"PARQUE LAS AGUAS","2024-10-22","","1.76099751"
"PARQUE LAS AGUAS","2024-10-21","","1.13820425"
"PARQUE LAS AGUAS","2024-10-20","","1.41734558"
"PARQUE LAS AGUAS","2024-10-19","","1.08228317"
"PARQUE LAS AGUAS","2024-10-18","","1.78580823"
"PARQUE LAS AGUAS","2024-10-17","","2.06895054"
"PARQUE LAS AGUAS","2024-10-16","","1.82677058"
"PARQUE LAS AGUAS","2024-10-15","","1.62867156"
"PARQUE LAS AGUAS","2024-10-14","","1.24334803"
"PARQUE LAS AGUAS","2024-10-13","","1.25387652"
"PARQUE LAS AGUAS","2024-10-12","","1.63269996"
"PARQUE LAS AGUAS","2024-10-11","","2.16261332"
"PARQUE LAS AGUAS","2024-10-10","","1.19018489"
"PARQUE LAS AGUAS","2024-10-09","","1.83763531"
