"Estacion","Fecha inicial","Fecha final","HAire10"
"PARQUE LAS AGUAS","2025-10-31","","82.98143478"
"PARQUE LAS AGUAS","2025-10-30","","84.973625"
"PARQUE LAS AGUAS","2025-10-29","","83.676"
"PARQUE LAS AGUAS","2025-10-28","","83.392875"
"PARQUE LAS AGUAS","2025-10-27","","84.52420833"
"PARQUE LAS AGUAS","2025-10-26","","85.94833333"
"PARQUE LAS AGUAS","2025-10-25","","85.27333333"
"PARQUE LAS AGUAS","2025-10-24","","87.77816667"
"PARQUE LAS AGUAS","2025-10-23","","88.71108333"
"PARQUE LAS AGUAS","2025-10-22","","89.6995"
"PARQUE LAS AGUAS","2025-10-21","","84.16966667"
"PARQUE LAS AGUAS","2025-10-20","","85.24616667"
"PARQUE LAS AGUAS","2025-10-19","","81.11266667"
"PARQUE LAS AGUAS","2025-10-18","","84.87670833"
"PARQUE LAS AGUAS","2025-10-17","","87.221625"
"PARQUE LAS AGUAS","2025-10-16","","85.24254167"
"PARQUE LAS AGUAS","2025-10-15","","35.49475"
"PARQUE LAS AGUAS","2025-10-14","","0.0"
"PARQUE LAS AGUAS","2025-10-13","","0.0"
"PARQUE LAS AGUAS","2025-10-12","","0.0"
"PARQUE LAS AGUAS","2025-10-11","","0.0"
"PARQUE LAS AGUAS","2025-10-10","","49.58520833"
"PARQUE LAS AGUAS","2025-10-09","","83.5755"
"PARQUE LAS AGUAS","2025-10-08","","89.62220833"
"PARQUE LAS AGUAS","2025-10-07","","81.55929167"
"PARQUE LAS AGUAS","2025-10-06","","85.91504167"
"PARQUE LAS AGUAS","2025-10-05","","82.66529167"
"PARQUE LAS AGUAS","2025-10-04","","80.9945"
"PARQUE LAS AGUAS","2025-10-03","","82.80633333"
"PARQUE LAS AGUAS","2025-10-02","","80.37995833"
"PARQUE LAS AGUAS","2025-10-01","","79.415"
"PARQUE LAS AGUAS","2025-09-30","","0.0"
"PARQUE LAS AGUAS","2025-09-29","","0.0"
"PARQUE LAS AGUAS","2025-09-28","","0.0"
"PARQUE LAS AGUAS","2025-09-27","","0.0"
"PARQUE LAS AGUAS","2025-09-26","","0.0"
"PARQUE LAS AGUAS","2025-09-25","","0.0"
"PARQUE LAS AGUAS","2025-09-24","","37.09983333"
"PARQUE LAS AGUAS","2025-09-23","","78.56233333"
"PARQUE LAS AGUAS","2025-09-22","","79.27391667"
"PARQUE LAS AGUAS","2025-09-21","","79.65470833"
"PARQUE LAS AGUAS","2025-09-20","","79.37470833"
"PARQUE LAS AGUAS","2025-09-19","","85.821125"
"PARQUE LAS AGUAS","2025-09-18","","44.132625"
"PARQUE LAS AGUAS","2025-09-17","","0.0"
"PARQUE LAS AGUAS","2025-09-16","","0.0"
"PARQUE LAS AGUAS","2025-09-15","","0.0"
"PARQUE LAS AGUAS","2025-09-14","","0.0"
"PARQUE LAS AGUAS","2025-09-13","","0.0"
"PARQUE LAS AGUAS","2025-09-12","","0.0"
"PARQUE LAS AGUAS","2025-09-11","","0.0"
"PARQUE LAS AGUAS","2025-09-10","","0.0"
"PARQUE LAS AGUAS","2025-09-09","","0.0"
"PARQUE LAS AGUAS","2025-09-08","","0.0"
"PARQUE LAS AGUAS","2025-09-07","","0.0"
"PARQUE LAS AGUAS","2025-09-06","","0.0"
"PARQUE LAS AGUAS","2025-09-05","","0.0"
"PARQUE LAS AGUAS","2025-09-04","","0.0"
"PARQUE LAS AGUAS","2025-09-03","","0.0"
"PARQUE LAS AGUAS","2025-09-02","","0.0"
"PARQUE LAS AGUAS","2025-09-01","","0.0"
"PARQUE LAS AGUAS","2025-04-23","","86.41489744"
"PARQUE LAS AGUAS","2025-04-22","","88.562875"
"PARQUE LAS AGUAS","2025-04-21","","89.25067398"
"PARQUE LAS AGUAS","2025-04-20","","85.68204861"
"PARQUE LAS AGUAS","2025-04-19","","84.5031717"
"PARQUE LAS AGUAS","2025-04-18","","81.91828919"
"PARQUE LAS AGUAS","2025-04-17","","84.56005838"
"PARQUE LAS AGUAS","2025-04-16","","81.9626875"
"PARQUE LAS AGUAS","2025-04-15","","81.19806474"
"PARQUE LAS AGUAS","2025-04-14","","80.00663889"
"PARQUE LAS AGUAS","2025-04-13","","80.26511111"
"PARQUE LAS AGUAS","2025-04-12","","85.83384681"
"PARQUE LAS AGUAS","2025-04-11","","84.50395833"
"PARQUE LAS AGUAS","2025-04-10","","88.86370139"
"PARQUE LAS AGUAS","2025-04-09","","86.22067408"
"PARQUE LAS AGUAS","2025-04-08","","82.46643793"
"PARQUE LAS AGUAS","2025-04-07","","83.9629697"
"PARQUE LAS AGUAS","2025-04-06","","86.31752337"
"PARQUE LAS AGUAS","2025-04-05","","85.20838889"
"PARQUE LAS AGUAS","2025-04-04","","88.51045139"
"PARQUE LAS AGUAS","2025-04-03","","86.81130556"
"PARQUE LAS AGUAS","2025-04-02","","87.34684028"
"PARQUE LAS AGUAS","2025-04-01","","84.55689583"
"PARQUE LAS AGUAS","2025-03-31","","84.45843478"
"PARQUE LAS AGUAS","2025-03-30","","83.81594209"
"PARQUE LAS AGUAS","2025-03-29","","88.37354861"
"PARQUE LAS AGUAS","2025-03-28","","86.24794444"
"PARQUE LAS AGUAS","2025-03-27","","83.48135417"
"PARQUE LAS AGUAS","2025-03-26","","81.78446528"
"PARQUE LAS AGUAS","2025-03-25","","84.21086806"
"PARQUE LAS AGUAS","2025-03-24","","78.97864583"
"PARQUE LAS AGUAS","2025-03-23","","79.07184722"
"PARQUE LAS AGUAS","2025-03-22","","80.51138195"
"PARQUE LAS AGUAS","2025-03-21","","84.02045833"
