"Estacion","Fecha inicial","Fecha final","PST"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-03-07","","122.19896232"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-03-04","","308.37057914"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-03-01","","117.62534779"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-26","","127.05192602"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-23","","153.28127337"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-20","","115.59217234"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-17","","106.72633418"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-14","","123.58168783"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-11","","92.52437743"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-08","","147.78646734"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-05","","133.51749844"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-02-02","","130.01553109"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-30","","136.60248909"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-27","","118.43600378"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-24","","115.92934984"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-18","","104.56419308"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-15","","84.61307252"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-12","","79.71592233"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-09","","90.03512226"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2007-01-06","","91.98223718"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-12-31","","124.03217829"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-12-28","","111.26749709"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-12-25","","161.69063632"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-12-22","","139.83805997"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-12-19","","134.90915775"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-09-08","","117.05437586"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-09-05","","140.01069806"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-09-02","","137.47787551"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-30","","203.21277704"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-27","","133.99991387"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-24","","183.74388913"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-21","","97.70150334"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-18","","188.67664423"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-15","","136.06802817"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-12","","153.0229226"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-06","","107.66110348"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-08-03","","191.59109294"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-31","","128.1164082"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-28","","200.64390309"
