"Estacion","Fecha inicial","Fecha final","TAire10"
"UNIVERSIDAD DE MEDELLÍN","2015-12-31","","24.73333333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-30","","25.22916667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-29","","24.525"
"UNIVERSIDAD DE MEDELLÍN","2015-12-28","","23.95416667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-27","","23.21666667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-26","","23.3"
"UNIVERSIDAD DE MEDELLÍN","2015-12-25","","23.97916667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-24","","24.13333333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-23","","23.90833333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-22","","22.9625"
"UNIVERSIDAD DE MEDELLÍN","2015-12-21","","23.3875"
"UNIVERSIDAD DE MEDELLÍN","2015-12-20","","24.14166667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-19","","23.37083333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-18","","21.67083333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-17","","23.01666667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-16","","21.87083333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-15","","22.14166667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-14","","22.6875"
"UNIVERSIDAD DE MEDELLÍN","2015-12-13","","22.92916667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-12","","23.27916667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-11","","23.1875"
"UNIVERSIDAD DE MEDELLÍN","2015-12-10","","23.6875"
"UNIVERSIDAD DE MEDELLÍN","2015-12-09","","22.975"
"UNIVERSIDAD DE MEDELLÍN","2015-12-08","","23.14583333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-07","","23.18333333"
"UNIVERSIDAD DE MEDELLÍN","2015-12-06","","22.91666667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-05","","23.4875"
"UNIVERSIDAD DE MEDELLÍN","2015-12-04","","22.2625"
"UNIVERSIDAD DE MEDELLÍN","2015-12-03","","22.20416667"
"UNIVERSIDAD DE MEDELLÍN","2015-12-02","","23.4875"
"UNIVERSIDAD DE MEDELLÍN","2015-12-01","","23.275"
"UNIVERSIDAD DE MEDELLÍN","2015-11-30","","23.625"
"UNIVERSIDAD DE MEDELLÍN","2015-11-29","","22.63333333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-28","","21.6125"
"UNIVERSIDAD DE MEDELLÍN","2015-11-27","","24.05"
"UNIVERSIDAD DE MEDELLÍN","2015-11-26","","19.625"
"UNIVERSIDAD DE MEDELLÍN","2015-11-25","","22.54166667"
"UNIVERSIDAD DE MEDELLÍN","2015-11-24","","21.12916667"
"UNIVERSIDAD DE MEDELLÍN","2015-11-23","","21.9875"
"UNIVERSIDAD DE MEDELLÍN","2015-11-22","","22.51666667"
"UNIVERSIDAD DE MEDELLÍN","2015-11-21","","22.53333333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-20","","22.27083333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-19","","20.63333333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-18","","20.4375"
"UNIVERSIDAD DE MEDELLÍN","2015-11-17","","20.7125"
"UNIVERSIDAD DE MEDELLÍN","2015-11-16","","20.98333333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-15","","22.95416667"
"UNIVERSIDAD DE MEDELLÍN","2015-11-14","","23.87916667"
"UNIVERSIDAD DE MEDELLÍN","2015-11-13","","23.28333333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-12","","23.19583333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-11","","22.37083333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-10","","22.725"
"UNIVERSIDAD DE MEDELLÍN","2015-11-09","","22.68333333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-08","","21.54583333"
"UNIVERSIDAD DE MEDELLÍN","2015-11-07","","20.75"
"UNIVERSIDAD DE MEDELLÍN","2015-11-06","","21.1875"
"UNIVERSIDAD DE MEDELLÍN","2015-11-05","","20.525"
"UNIVERSIDAD DE MEDELLÍN","2015-11-04","","21.21666667"
"UNIVERSIDAD DE MEDELLÍN","2015-11-03","","21.10416667"
"UNIVERSIDAD DE MEDELLÍN","2015-11-02","","18.75"
"UNIVERSIDAD DE MEDELLÍN","2015-11-01","","20.57916667"
"UNIVERSIDAD DE MEDELLÍN","2015-10-31","","21.14166667"
"UNIVERSIDAD DE MEDELLÍN","2015-10-30","","22.64583333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-29","","22.05833333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-28","","22.35833333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-27","","19.76666667"
"UNIVERSIDAD DE MEDELLÍN","2015-10-26","","19.625"
"UNIVERSIDAD DE MEDELLÍN","2015-10-25","","19.24583333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-24","","19.4375"
"UNIVERSIDAD DE MEDELLÍN","2015-10-23","","21.55833333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-22","","23.84583333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-21","","22.90833333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-20","","21.96666667"
"UNIVERSIDAD DE MEDELLÍN","2015-10-19","","23.0375"
"UNIVERSIDAD DE MEDELLÍN","2015-10-18","","23.075"
"UNIVERSIDAD DE MEDELLÍN","2015-10-17","","23.13333333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-16","","20.37083333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-15","","20.675"
"UNIVERSIDAD DE MEDELLÍN","2015-10-14","","21.7"
"UNIVERSIDAD DE MEDELLÍN","2015-10-13","","21.375"
"UNIVERSIDAD DE MEDELLÍN","2015-10-12","","22.42083333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-11","","20.0625"
"UNIVERSIDAD DE MEDELLÍN","2015-10-10","","23.67083333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-09","","23.30833333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-08","","23.8625"
"UNIVERSIDAD DE MEDELLÍN","2015-10-07","","24.38333333"
"UNIVERSIDAD DE MEDELLÍN","2015-10-06","","23.95833333"
