"Estacion","Fecha inicial","Fecha final","DViento"
"UNIVERSIDAD DE MEDELLÍN","2025-07-07","","188.71678948"
"UNIVERSIDAD DE MEDELLÍN","2025-07-06","","175.35870063"
"UNIVERSIDAD DE MEDELLÍN","2025-07-05","","223.14636072"
"UNIVERSIDAD DE MEDELLÍN","2025-07-04","","185.83102489"
"UNIVERSIDAD DE MEDELLÍN","2025-07-03","","202.73160027"
"UNIVERSIDAD DE MEDELLÍN","2025-07-02","","162.74638579"
"UNIVERSIDAD DE MEDELLÍN","2025-07-01","","172.33337865"
"UNIVERSIDAD DE MEDELLÍN","2025-06-30","","194.12893481"
"UNIVERSIDAD DE MEDELLÍN","2025-06-29","","188.82786264"
"UNIVERSIDAD DE MEDELLÍN","2025-06-28","","205.87835812"
"UNIVERSIDAD DE MEDELLÍN","2025-06-27","","221.48486403"
"UNIVERSIDAD DE MEDELLÍN","2025-06-26","","163.88344925"
"UNIVERSIDAD DE MEDELLÍN","2025-06-25","","206.15654988"
"UNIVERSIDAD DE MEDELLÍN","2025-06-24","","189.38937228"
"UNIVERSIDAD DE MEDELLÍN","2025-06-23","","151.27015055"
"UNIVERSIDAD DE MEDELLÍN","2025-06-22","","180.04524247"
"UNIVERSIDAD DE MEDELLÍN","2025-06-21","","210.46778895"
"UNIVERSIDAD DE MEDELLÍN","2025-06-20","","187.23575576"
"UNIVERSIDAD DE MEDELLÍN","2025-06-19","","195.99799183"
"UNIVERSIDAD DE MEDELLÍN","2025-06-18","","204.48538072"
"UNIVERSIDAD DE MEDELLÍN","2025-06-17","","156.04151349"
"UNIVERSIDAD DE MEDELLÍN","2025-06-16","","208.0092949"
"UNIVERSIDAD DE MEDELLÍN","2025-05-28","","167.39843569"
"UNIVERSIDAD DE MEDELLÍN","2025-05-27","","185.82511966"
"UNIVERSIDAD DE MEDELLÍN","2025-05-26","","147.40427427"
"UNIVERSIDAD DE MEDELLÍN","2025-05-25","","176.48132574"
"UNIVERSIDAD DE MEDELLÍN","2025-05-24","","167.1497236"
"UNIVERSIDAD DE MEDELLÍN","2025-05-23","","207.83589781"
"UNIVERSIDAD DE MEDELLÍN","2025-05-22","","164.57230852"
"UNIVERSIDAD DE MEDELLÍN","2025-05-21","","188.91395742"
"UNIVERSIDAD DE MEDELLÍN","2025-05-20","","205.59294953"
"UNIVERSIDAD DE MEDELLÍN","2025-05-19","","181.97401876"
"UNIVERSIDAD DE MEDELLÍN","2025-05-18","","163.79726414"
"UNIVERSIDAD DE MEDELLÍN","2025-05-17","","149.59408286"
"UNIVERSIDAD DE MEDELLÍN","2025-05-16","","170.00216878"
"UNIVERSIDAD DE MEDELLÍN","2025-05-15","","201.50570904"
"UNIVERSIDAD DE MEDELLÍN","2025-05-14","","197.15036939"
"UNIVERSIDAD DE MEDELLÍN","2025-05-13","","209.88343274"
"UNIVERSIDAD DE MEDELLÍN","2025-05-12","","159.31518579"
"UNIVERSIDAD DE MEDELLÍN","2025-05-11","","196.48446218"
"UNIVERSIDAD DE MEDELLÍN","2025-05-10","","194.85085633"
"UNIVERSIDAD DE MEDELLÍN","2025-05-09","","188.46202724"
"UNIVERSIDAD DE MEDELLÍN","2025-05-08","","176.78270148"
"UNIVERSIDAD DE MEDELLÍN","2025-05-07","","203.16376968"
"UNIVERSIDAD DE MEDELLÍN","2025-05-06","","173.30149236"
