"Estacion","Fecha inicial","Fecha final","PM10"
"MED-Villahermosa","2015-06-28","","23.3"
"MED-Villahermosa","2015-06-25","","31.6"
"MED-Villahermosa","2015-06-22","","19.0"
"MED-Villahermosa","2015-06-19","","25.9"
"MED-Villahermosa","2015-06-16","","19.2"
"MED-Villahermosa","2015-06-13","","30.4"
"MED-Villahermosa","2015-06-10","","30.0"
"MED-Villahermosa","2015-06-07","","20.0"
"MED-Villahermosa","2015-06-04","","28.0"
"MED-Villahermosa","2015-06-01","","23.0"
"MED-Villahermosa","2015-05-29","","36.7"
"MED-Villahermosa","2015-05-26","","49.0"
"MED-Villahermosa","2015-05-23","","28.8"
"MED-Villahermosa","2015-05-20","","26.6"
"MED-Villahermosa","2015-05-17","","18.0"
"MED-Villahermosa","2015-05-14","","37.4"
"MED-Villahermosa","2015-05-11","","36.8"
"MED-Villahermosa","2015-05-05","","37.4"
"MED-Villahermosa","2015-05-02","","31.1"
"MED-Villahermosa","2015-04-29","","35.0"
"MED-Villahermosa","2015-04-26","","17.0"
"MED-Villahermosa","2015-04-20","","39.5"
"MED-Villahermosa","2015-04-11","","34.4"
"MED-Villahermosa","2015-04-08","","26.5"
"MED-Villahermosa","2015-04-02","","32.3"
"MED-Villahermosa","2015-03-30","","46.0"
"MED-Villahermosa","2015-03-27","","55.7"
"MED-Villahermosa","2015-03-24","","41.0"
"MED-Villahermosa","2015-03-21","","31.3"
"MED-Villahermosa","2015-03-18","","58.6"
"MED-Villahermosa","2015-03-15","","58.8"
"MED-Villahermosa","2015-03-09","","29.2"
"MED-Villahermosa","2015-03-06","","70.0"
"MED-Villahermosa","2015-03-03","","42.7"
"MED-Villahermosa","2015-02-28","","35.9"
"MED-Villahermosa","2015-02-25","","47.9"
"MED-Villahermosa","2015-02-22","","33.4"
"MED-Villahermosa","2015-02-19","","39.4"
"MED-Villahermosa","2015-02-16","","28.9"
"MED-Villahermosa","2015-02-13","","23.1"
"MED-Villahermosa","2015-02-10","","24.6"
"MED-Villahermosa","2015-02-07","","43.3"
"MED-Villahermosa","2015-02-04","","26.3"
"MED-Villahermosa","2015-02-01","","17.3"
"MED-Villahermosa","2015-01-29","","34.6"
"MED-Villahermosa","2015-01-26","","30.5"
"MED-Villahermosa","2015-01-23","","28.2"
"MED-Villahermosa","2015-01-20","","44.3"
"MED-Villahermosa","2015-01-17","","41.0"
"MED-Villahermosa","2015-01-14","","35.3"
"MED-Villahermosa","2015-01-11","","28.8"
"MED-Villahermosa","2015-01-08","","30.6"
"MED-Villahermosa","2015-01-05","","24.0"
"MED-Villahermosa","2015-01-02","","38.9"
"MED-Villahermosa","2014-12-30","","34.7"
"MED-Villahermosa","2014-12-27","","30.7"
"MED-Villahermosa","2014-12-24","","32.4"
"MED-Villahermosa","2014-12-21","","39.8"
"MED-Villahermosa","2014-12-18","","40.9"
"MED-Villahermosa","2014-12-15","","28.7"
"MED-Villahermosa","2014-12-12","","38.3"
"MED-Villahermosa","2014-12-09","","37.0"
"MED-Villahermosa","2014-12-06","","34.3"
"MED-Villahermosa","2014-12-01","","35.2"
"MED-Villahermosa","2014-11-27","","48.6"
"MED-Villahermosa","2014-11-24","","51.6"
"MED-Villahermosa","2014-11-21","","37.9"
"MED-Villahermosa","2014-11-15","","43.6"
"MED-Villahermosa","2014-11-12","","27.0"
"MED-Villahermosa","2014-11-09","","41.0"
"MED-Villahermosa","2014-11-06","","32.2"
"MED-Villahermosa","2014-11-03","","19.0"
"MED-Villahermosa","2014-10-31","","35.6"
"MED-Villahermosa","2014-10-28","","33.0"
"MED-Villahermosa","2014-10-25","","29.1"
"MED-Villahermosa","2014-10-22","","30.4"
"MED-Villahermosa","2014-10-19","","31.8"
"MED-Villahermosa","2014-10-16","","35.8"
"MED-Villahermosa","2014-10-13","","32.5"
"MED-Villahermosa","2014-10-10","","47.5"
"MED-Villahermosa","2014-10-07","","36.4"
"MED-Villahermosa","2014-10-04","","32.3"
"MED-Villahermosa","2014-10-01","","28.5"
"MED-Villahermosa","2014-09-28","","36.4"
"MED-Villahermosa","2014-09-25","","30.6"
"MED-Villahermosa","2014-09-22","","31.2"
"MED-Villahermosa","2014-09-19","","33.6"
"MED-Villahermosa","2014-09-16","","20.6"
"MED-Villahermosa","2014-09-13","","26.1"
"MED-Villahermosa","2014-09-10","","32.8"
"MED-Villahermosa","2014-09-07","","18.9"
"MED-Villahermosa","2014-09-04","","28.4"
"MED-Villahermosa","2014-09-01","","28.7"
"MED-Villahermosa","2014-08-29","","24.6"
"MED-Villahermosa","2014-08-26","","34.4"
"MED-Villahermosa","2014-08-20","","35.4"
"MED-Villahermosa","2014-08-08","","35.4"
"MED-Villahermosa","2014-08-05","","22.6"
"MED-Villahermosa","2014-08-02","","7.9"
"MED-Villahermosa","2014-07-30","","24.9"
"MED-Villahermosa","2014-07-27","","46.7"
"MED-Villahermosa","2014-07-24","","27.5"
"MED-Villahermosa","2014-07-21","","64.8"
"MED-Villahermosa","2014-07-18","","16.0"
"MED-Villahermosa","2014-07-15","","45.0"
"MED-Villahermosa","2014-07-12","","21.9"
"MED-Villahermosa","2014-07-09","","22.0"
"MED-Villahermosa","2014-07-06","","18.2"
"MED-Villahermosa","2014-07-03","","31.0"
"MED-Villahermosa","2014-06-30","","20.3"
"MED-Villahermosa","2014-06-27","","79.1"
"MED-Villahermosa","2014-06-24","","20.0"
"MED-Villahermosa","2014-06-21","","29.0"
"MED-Villahermosa","2014-06-18","","31.2"
"MED-Villahermosa","2014-06-15","","13.8"
"MED-Villahermosa","2014-06-12","","34.3"
"MED-Villahermosa","2014-06-09","","25.2"
"MED-Villahermosa","2014-06-06","","21.0"
"MED-Villahermosa","2014-05-31","","23.3"
"MED-Villahermosa","2014-05-28","","29.0"
"MED-Villahermosa","2014-05-25","","24.8"
"MED-Villahermosa","2014-05-22","","40.0"
"MED-Villahermosa","2014-05-19","","33.3"
"MED-Villahermosa","2014-05-16","","32.7"
"MED-Villahermosa","2014-05-13","","27.6"
"MED-Villahermosa","2014-05-10","","25.8"
"MED-Villahermosa","2014-05-07","","51.6"
"MED-Villahermosa","2014-05-04","","27.9"
"MED-Villahermosa","2014-04-28","","34.03962824"
"MED-Villahermosa","2014-04-25","","42.01899131"
"MED-Villahermosa","2014-04-22","","30.82456589"
"MED-Villahermosa","2014-04-19","","21.05947609"
"MED-Villahermosa","2014-04-16","","41.40670878"
"MED-Villahermosa","2014-04-13","","42.43345276"
"MED-Villahermosa","2014-04-10","","31.55290455"
"MED-Villahermosa","2014-04-07","","21.31521089"
"MED-Villahermosa","2014-04-04","","30.72073709"
"MED-Villahermosa","2014-04-01","","54.53577229"
"MED-Villahermosa","2014-03-29","","51.84717108"
"MED-Villahermosa","2014-03-26","","38.72340015"
"MED-Villahermosa","2014-03-23","","29.5675919"
"MED-Villahermosa","2014-03-20","","39.53422842"
"MED-Villahermosa","2014-03-17","","58.65667559"
"MED-Villahermosa","2014-03-14","","70.07111475"
"MED-Villahermosa","2014-03-11","","41.98082713"
"MED-Villahermosa","2014-03-08","","50.11359219"
"MED-Villahermosa","2014-03-05","","45.85843419"
"MED-Villahermosa","2014-03-02","","30.08472106"
"MED-Villahermosa","2014-02-27","","77.0"
"MED-Villahermosa","2014-02-21","","47.1"
"MED-Villahermosa","2014-02-18","","60.1"
"MED-Villahermosa","2014-02-15","","44.4"
"MED-Villahermosa","2014-02-12","","29.7"
"MED-Villahermosa","2014-02-09","","49.6"
"MED-Villahermosa","2014-02-06","","32.8"
"MED-Villahermosa","2014-02-03","","39.7"
"MED-Villahermosa","2014-01-31","","43.2"
"MED-Villahermosa","2014-01-28","","38.8"
"MED-Villahermosa","2014-01-25","","84.8"
"MED-Villahermosa","2014-01-16","","38.1"
"MED-Villahermosa","2014-01-13","","35.9"
"MED-Villahermosa","2014-01-10","","38.1"
"MED-Villahermosa","2014-01-07","","32.3"
"MED-Villahermosa","2014-01-04","","31.6"
"MED-Villahermosa","2014-01-01","","43.3"
"MED-Villahermosa","2013-12-30","","35.4"
"MED-Villahermosa","2013-12-24","","34.4"
"MED-Villahermosa","2013-12-21","","69.4"
"MED-Villahermosa","2013-12-18","","44.0"
"MED-Villahermosa","2013-12-15","","20.7"
"MED-Villahermosa","2013-12-12","","33.9"
"MED-Villahermosa","2013-12-09","","73.3"
"MED-Villahermosa","2013-12-06","","100.5"
"MED-Villahermosa","2013-12-03","","36.9"
"MED-Villahermosa","2013-11-27","","47.2661778"
"MED-Villahermosa","2013-11-24","","34.72889014"
"MED-Villahermosa","2013-11-21","","41.18710159"
"MED-Villahermosa","2013-11-18","","33.76635249"
"MED-Villahermosa","2013-11-15","","23.0558249"
"MED-Villahermosa","2013-11-12","","25.84558594"
"MED-Villahermosa","2013-11-09","","29.01395617"
"MED-Villahermosa","2013-11-06","","23.75838241"
"MED-Villahermosa","2013-11-03","","23.20991358"
"MED-Villahermosa","2013-10-31","","35.23172555"
"MED-Villahermosa","2013-10-28","","28.7662707"
"MED-Villahermosa","2013-10-25","","49.60188221"
"MED-Villahermosa","2013-10-22","","34.69583089"
"MED-Villahermosa","2013-10-19","","44.59409492"
"MED-Villahermosa","2013-10-16","","34.2562512"
"MED-Villahermosa","2013-10-13","","21.71023867"
"MED-Villahermosa","2013-10-10","","26.31888125"
"MED-Villahermosa","2013-10-07","","26.44455646"
"MED-Villahermosa","2013-10-01","","39.78600329"
"MED-Villahermosa","2013-09-28","","26.97883453"
"MED-Villahermosa","2013-09-25","","31.48206694"
"MED-Villahermosa","2013-09-22","","23.14042067"
"MED-Villahermosa","2013-09-19","","22.16724145"
"MED-Villahermosa","2013-09-16","","24.51498155"
"MED-Villahermosa","2013-09-13","","44.91592555"
"MED-Villahermosa","2013-09-10","","37.62907349"
"MED-Villahermosa","2013-09-07","","28.5375358"
"MED-Villahermosa","2013-09-04","","37.66379564"
"MED-Villahermosa","2013-09-01","","16.64736359"
"MED-Villahermosa","2013-08-29","","30.56683903"
"MED-Villahermosa","2013-08-26","","24.19426434"
"MED-Villahermosa","2013-08-23","","20.17890527"
"MED-Villahermosa","2013-08-20","","25.87960753"
"MED-Villahermosa","2013-08-17","","22.42045907"
"MED-Villahermosa","2013-08-14","","27.92747232"
"MED-Villahermosa","2013-08-11","","25.09107864"
"MED-Villahermosa","2013-08-08","","37.17461576"
"MED-Villahermosa","2013-08-05","","29.62981016"
"MED-Villahermosa","2013-08-02","","31.30474692"
"MED-Villahermosa","2013-07-30","","35.9"
"MED-Villahermosa","2013-07-27","","33.3"
"MED-Villahermosa","2013-07-24","","27.1"
"MED-Villahermosa","2013-07-18","","29.3"
"MED-Villahermosa","2013-07-15","","29.7"
"MED-Villahermosa","2013-07-12","","33.7"
"MED-Villahermosa","2013-07-06","","27.2"
"MED-Villahermosa","2013-07-03","","28.1"
"MED-Villahermosa","2013-06-30","","15.3"
"MED-Villahermosa","2013-06-27","","32.0"
"MED-Villahermosa","2013-06-24","","25.9"
"MED-Villahermosa","2013-06-21","","21.3"
"MED-Villahermosa","2013-06-18","","22.1"
"MED-Villahermosa","2013-06-15","","26.6"
"MED-Villahermosa","2013-06-12","","21.1"
"MED-Villahermosa","2013-06-06","","32.7"
"MED-Villahermosa","2013-06-03","","17.5"
"MED-Villahermosa","2013-05-31","","24.3"
"MED-Villahermosa","2013-05-28","","35.4"
"MED-Villahermosa","2013-05-25","","30.5"
"MED-Villahermosa","2013-05-22","","21.8"
"MED-Villahermosa","2013-05-19","","25.7"
"MED-Villahermosa","2013-05-16","","54.4"
"MED-Villahermosa","2013-05-13","","22.5"
"MED-Villahermosa","2013-05-10","","32.2"
"MED-Villahermosa","2013-05-07","","39.5"
"MED-Villahermosa","2013-05-04","","42.0"
"MED-Villahermosa","2013-05-01","","40.3"
"MED-Villahermosa","2013-04-28","","36.1"
"MED-Villahermosa","2013-04-25","","28.9"
"MED-Villahermosa","2013-04-22","","34.9"
"MED-Villahermosa","2013-04-16","","63.9"
"MED-Villahermosa","2013-04-07","","34.9"
"MED-Villahermosa","2013-04-04","","41.8"
"MED-Villahermosa","2013-04-02","","36.0"
