"Estacion","Fecha inicial","Fecha final","PST"
"P_Colegio El Rosario - Itagüí (S)","2017-07-30","","51.6"
"P_Colegio El Rosario - Itagüí (S)","2017-07-27","","79.6"
"P_Colegio El Rosario - Itagüí (S)","2017-07-24","","64.3"
"P_Colegio El Rosario - Itagüí (S)","2017-07-20","","40.7"
"P_Colegio El Rosario - Itagüí (S)","2017-07-18","","58.4"
"P_Colegio El Rosario - Itagüí (S)","2017-07-15","","61.8"
"P_Colegio El Rosario - Itagüí (S)","2017-07-12","","75.7"
"P_Colegio El Rosario - Itagüí (S)","2017-07-09","","44.3"
"P_Colegio El Rosario - Itagüí (S)","2017-07-06","","82.7"
"P_Colegio El Rosario - Itagüí (S)","2017-07-03","","32.8"
"P_Colegio El Rosario - Itagüí (S)","2017-06-30","","71.9"
"P_Colegio El Rosario - Itagüí (S)","2017-06-27","","49.1"
"P_Colegio El Rosario - Itagüí (S)","2017-06-23","","63.3"
"P_Colegio El Rosario - Itagüí (S)","2017-06-21","","58.7"
"P_Colegio El Rosario - Itagüí (S)","2017-06-18","","40.9"
"P_Colegio El Rosario - Itagüí (S)","2017-06-12","","46.3"
"P_Colegio El Rosario - Itagüí (S)","2017-06-09","","61.4"
"P_Colegio El Rosario - Itagüí (S)","2017-06-06","","68.7"
"P_Colegio El Rosario - Itagüí (S)","2017-06-03","","62.0"
"P_Colegio El Rosario - Itagüí (S)","2017-05-31","","72.4"
"P_Colegio El Rosario - Itagüí (S)","2017-05-28","","43.7"
"P_Colegio El Rosario - Itagüí (S)","2017-05-25","","22.7"
"P_Colegio El Rosario - Itagüí (S)","2017-05-22","","69.7"
"P_Colegio El Rosario - Itagüí (S)","2017-05-19","","62.1"
"P_Colegio El Rosario - Itagüí (S)","2017-05-16","","57.7"
"P_Colegio El Rosario - Itagüí (S)","2017-05-13","","65.4"
"P_Colegio El Rosario - Itagüí (S)","2017-05-10","","58.8"
"P_Colegio El Rosario - Itagüí (S)","2017-05-07","","35.5"
"P_Colegio El Rosario - Itagüí (S)","2017-05-04","","75.8"
"P_Colegio El Rosario - Itagüí (S)","2017-05-01","","47.6"
"P_Colegio El Rosario - Itagüí (S)","2017-04-28","","76.7"
"P_Colegio El Rosario - Itagüí (S)","2017-04-25","","55.0"
"P_Colegio El Rosario - Itagüí (S)","2017-04-22","","65.2"
"P_Colegio El Rosario - Itagüí (S)","2017-04-19","","70.9"
"P_Colegio El Rosario - Itagüí (S)","2017-04-15","","56.5"
"P_Colegio El Rosario - Itagüí (S)","2017-04-11","","60.5"
"P_Colegio El Rosario - Itagüí (S)","2017-04-07","","108.9"
"P_Colegio El Rosario - Itagüí (S)","2017-04-04","","90.6"
"P_Colegio El Rosario - Itagüí (S)","2017-03-29","","69.0"
"P_Colegio El Rosario - Itagüí (S)","2017-03-26","","50.9"
"P_Colegio El Rosario - Itagüí (S)","2017-03-23","","82.6"
"P_Colegio El Rosario - Itagüí (S)","2017-03-20","","56.9"
"P_Colegio El Rosario - Itagüí (S)","2017-03-17","","109.4"
"P_Colegio El Rosario - Itagüí (S)","2017-03-14","","57.9"
"P_Colegio El Rosario - Itagüí (S)","2017-03-08","","104.1"
"P_Colegio El Rosario - Itagüí (S)","2017-03-05","","55.5"
"P_Colegio El Rosario - Itagüí (S)","2017-03-02","","101.1"
"P_Colegio El Rosario - Itagüí (S)","2017-02-27","","91.7"
"P_Colegio El Rosario - Itagüí (S)","2017-02-24","","73.9"
"P_Colegio El Rosario - Itagüí (S)","2017-02-21","","95.0"
"P_Colegio El Rosario - Itagüí (S)","2017-02-18","","81.2"
"P_Colegio El Rosario - Itagüí (S)","2017-02-15","","94.4"
"P_Colegio El Rosario - Itagüí (S)","2017-02-12","","43.4"
"P_Colegio El Rosario - Itagüí (S)","2017-02-09","","84.0"
"P_Colegio El Rosario - Itagüí (S)","2017-02-06","","99.6"
"P_Colegio El Rosario - Itagüí (S)","2017-02-03","","123.5"
"P_Colegio El Rosario - Itagüí (S)","2017-01-31","","83.2"
"P_Colegio El Rosario - Itagüí (S)","2017-01-28","","84.6"
"P_Colegio El Rosario - Itagüí (S)","2017-01-25","","108.1"
"P_Colegio El Rosario - Itagüí (S)","2017-01-22","","62.2"
"P_Colegio El Rosario - Itagüí (S)","2017-01-19","","92.7"
"P_Colegio El Rosario - Itagüí (S)","2017-01-16","","69.2"
"P_Colegio El Rosario - Itagüí (S)","2017-01-13","","90.1"
"P_Colegio El Rosario - Itagüí (S)","2017-01-07","","53.7"
"P_Colegio El Rosario - Itagüí (S)","2017-01-04","","86.5"
"P_Colegio El Rosario - Itagüí (S)","2017-01-01","","45.5"
"P_Colegio El Rosario - Itagüí (S)","2016-12-29","","63.9"
"P_Colegio El Rosario - Itagüí (S)","2016-12-26","","74.9"
"P_Colegio El Rosario - Itagüí (S)","2016-12-22","","35.9"
"P_Colegio El Rosario - Itagüí (S)","2016-12-20","","68.8"
"P_Colegio El Rosario - Itagüí (S)","2016-12-17","","74.2"
"P_Colegio El Rosario - Itagüí (S)","2016-12-11","","54.5"
"P_Colegio El Rosario - Itagüí (S)","2016-12-08","","60.2"
"P_Colegio El Rosario - Itagüí (S)","2016-12-05","","75.1"
"P_Colegio El Rosario - Itagüí (S)","2016-12-02","","68.6"
"P_Colegio El Rosario - Itagüí (S)","2016-11-26","","32.9"
"P_Colegio El Rosario - Itagüí (S)","2016-11-23","","111.8"
"P_Colegio El Rosario - Itagüí (S)","2016-11-20","","46.5"
"P_Colegio El Rosario - Itagüí (S)","2016-11-17","","76.7"
"P_Colegio El Rosario - Itagüí (S)","2016-11-14","","50.4"
"P_Colegio El Rosario - Itagüí (S)","2016-11-11","","94.2"
"P_Colegio El Rosario - Itagüí (S)","2016-10-27","","73.8"
"P_Colegio El Rosario - Itagüí (S)","2016-10-12","","90.3"
"P_Colegio El Rosario - Itagüí (S)","2016-10-09","","46.6"
"P_Colegio El Rosario - Itagüí (S)","2016-05-25","","67.5"
"P_Colegio El Rosario - Itagüí (S)","2016-05-23","","72.1"
"P_Colegio El Rosario - Itagüí (S)","2016-05-20","","67.6"
"P_Colegio El Rosario - Itagüí (S)","2016-05-17","","60.9"
"P_Colegio El Rosario - Itagüí (S)","2016-05-14","","85.7"
"P_Colegio El Rosario - Itagüí (S)","2016-05-11","","75.0"
"P_Colegio El Rosario - Itagüí (S)","2016-05-08","","34.8"
"P_Colegio El Rosario - Itagüí (S)","2016-05-05","","77.0"
"P_Colegio El Rosario - Itagüí (S)","2016-05-02","","71.9"
"P_Colegio El Rosario - Itagüí (S)","2016-04-29","","84.4"
"P_Colegio El Rosario - Itagüí (S)","2016-04-26","","77.5"
"P_Colegio El Rosario - Itagüí (S)","2016-04-23","","56.5"
"P_Colegio El Rosario - Itagüí (S)","2016-04-20","","58.3"
"P_Colegio El Rosario - Itagüí (S)","2016-04-17","","48.7"
"P_Colegio El Rosario - Itagüí (S)","2016-04-14","","58.3"
"P_Colegio El Rosario - Itagüí (S)","2016-04-11","","64.0"
"P_Colegio El Rosario - Itagüí (S)","2016-04-08","","55.8"
"P_Colegio El Rosario - Itagüí (S)","2016-04-05","","73.4"
"P_Colegio El Rosario - Itagüí (S)","2016-04-02","","150.4"
"P_Colegio El Rosario - Itagüí (S)","2016-03-30","","90.6"
"P_Colegio El Rosario - Itagüí (S)","2016-03-27","","73.7"
"P_Colegio El Rosario - Itagüí (S)","2016-03-24","","58.5"
"P_Colegio El Rosario - Itagüí (S)","2016-03-21","","53.4"
"P_Colegio El Rosario - Itagüí (S)","2016-03-18","","86.7"
"P_Colegio El Rosario - Itagüí (S)","2016-03-15","","124.3"
"P_Colegio El Rosario - Itagüí (S)","2016-03-12","","132.7"
"P_Colegio El Rosario - Itagüí (S)","2016-03-09","","164.2"
"P_Colegio El Rosario - Itagüí (S)","2016-03-06","","77.2"
"P_Colegio El Rosario - Itagüí (S)","2016-03-03","","110.2"
"P_Colegio El Rosario - Itagüí (S)","2016-02-29","","99.0"
"P_Colegio El Rosario - Itagüí (S)","2016-02-26","","109.9"
"P_Colegio El Rosario - Itagüí (S)","2016-02-23","","90.7"
"P_Colegio El Rosario - Itagüí (S)","2016-02-20","","66.8"
"P_Colegio El Rosario - Itagüí (S)","2016-02-17","","60.6"
"P_Colegio El Rosario - Itagüí (S)","2016-02-14","","48.9"
"P_Colegio El Rosario - Itagüí (S)","2016-02-11","","70.0"
"P_Colegio El Rosario - Itagüí (S)","2016-02-08","","75.7"
"P_Colegio El Rosario - Itagüí (S)","2016-02-05","","98.9"
"P_Colegio El Rosario - Itagüí (S)","2016-02-02","","97.9"
"P_Colegio El Rosario - Itagüí (S)","2016-01-30","","86.4"
"P_Colegio El Rosario - Itagüí (S)","2016-01-27","","87.2"
"P_Colegio El Rosario - Itagüí (S)","2016-01-24","","43.3"
"P_Colegio El Rosario - Itagüí (S)","2016-01-21","","89.2"
"P_Colegio El Rosario - Itagüí (S)","2016-01-18","","73.6"
"P_Colegio El Rosario - Itagüí (S)","2016-01-15","","73.8"
"P_Colegio El Rosario - Itagüí (S)","2016-01-12","","63.3"
"P_Colegio El Rosario - Itagüí (S)","2016-01-09","","50.4"
"P_Colegio El Rosario - Itagüí (S)","2016-01-03","","29.4"
"P_Colegio El Rosario - Itagüí (S)","2016-01-01","","49.3"
"P_Colegio El Rosario - Itagüí (S)","2015-12-28","","71.1"
"P_Colegio El Rosario - Itagüí (S)","2015-12-25","","45.4"
"P_Colegio El Rosario - Itagüí (S)","2015-12-22","","77.6"
"P_Colegio El Rosario - Itagüí (S)","2015-12-19","","73.0"
"P_Colegio El Rosario - Itagüí (S)","2015-12-16","","87.2"
"P_Colegio El Rosario - Itagüí (S)","2015-12-13","","63.2"
"P_Colegio El Rosario - Itagüí (S)","2015-12-10","","80.9"
"P_Colegio El Rosario - Itagüí (S)","2015-12-07","","94.1"
"P_Colegio El Rosario - Itagüí (S)","2015-12-04","","77.9"
"P_Colegio El Rosario - Itagüí (S)","2015-12-01","","76.4"
"P_Colegio El Rosario - Itagüí (S)","2015-11-28","","62.7"
"P_Colegio El Rosario - Itagüí (S)","2015-11-25","","109.7"
"P_Colegio El Rosario - Itagüí (S)","2015-11-22","","43.4"
"P_Colegio El Rosario - Itagüí (S)","2015-11-19","","89.0"
"P_Colegio El Rosario - Itagüí (S)","2015-11-16","","56.3"
"P_Colegio El Rosario - Itagüí (S)","2015-11-13","","71.2"
"P_Colegio El Rosario - Itagüí (S)","2015-11-10","","72.3"
"P_Colegio El Rosario - Itagüí (S)","2015-11-07","","63.9"
"P_Colegio El Rosario - Itagüí (S)","2015-11-04","","60.1"
"P_Colegio El Rosario - Itagüí (S)","2015-11-01","","32.1"
"P_Colegio El Rosario - Itagüí (S)","2015-10-29","","75.8"
"P_Colegio El Rosario - Itagüí (S)","2015-10-26","","66.8"
"P_Colegio El Rosario - Itagüí (S)","2015-10-23","","93.1"
"P_Colegio El Rosario - Itagüí (S)","2015-10-20","","100.3"
"P_Colegio El Rosario - Itagüí (S)","2015-10-17","","60.7"
"P_Colegio El Rosario - Itagüí (S)","2015-10-14","","65.2"
"P_Colegio El Rosario - Itagüí (S)","2015-10-11","","53.4"
"P_Colegio El Rosario - Itagüí (S)","2015-10-05","","94.1"
"P_Colegio El Rosario - Itagüí (S)","2015-10-02","","66.7"
"P_Colegio El Rosario - Itagüí (S)","2015-09-29","","87.1"
"P_Colegio El Rosario - Itagüí (S)","2015-09-26","","78.5"
"P_Colegio El Rosario - Itagüí (S)","2015-09-23","","93.2"
"P_Colegio El Rosario - Itagüí (S)","2015-09-20","","57.4"
"P_Colegio El Rosario - Itagüí (S)","2015-09-17","","63.1"
"P_Colegio El Rosario - Itagüí (S)","2015-09-14","","86.4"
"P_Colegio El Rosario - Itagüí (S)","2015-09-11","","71.7"
"P_Colegio El Rosario - Itagüí (S)","2015-09-08","","67.8"
"P_Colegio El Rosario - Itagüí (S)","2015-09-05","","76.5"
"P_Colegio El Rosario - Itagüí (S)","2015-09-02","","85.5"
"P_Colegio El Rosario - Itagüí (S)","2015-08-30","","72.0"
"P_Colegio El Rosario - Itagüí (S)","2015-08-27","","64.6"
"P_Colegio El Rosario - Itagüí (S)","2015-08-24","","76.4"
"P_Colegio El Rosario - Itagüí (S)","2015-08-21","","75.8"
"P_Colegio El Rosario - Itagüí (S)","2015-08-18","","56.5"
"P_Colegio El Rosario - Itagüí (S)","2015-08-15","","58.0"
"P_Colegio El Rosario - Itagüí (S)","2015-08-12","","79.1"
"P_Colegio El Rosario - Itagüí (S)","2015-08-06","","92.9"
"P_Colegio El Rosario - Itagüí (S)","2015-08-03","","81.1"
"P_Colegio El Rosario - Itagüí (S)","2015-07-31","","73.3"
"P_Colegio El Rosario - Itagüí (S)","2015-07-28","","69.8"
"P_Colegio El Rosario - Itagüí (S)","2015-07-25","","75.8"
"P_Colegio El Rosario - Itagüí (S)","2015-07-19","","35.1"
"P_Colegio El Rosario - Itagüí (S)","2015-07-16","","78.6"
"P_Colegio El Rosario - Itagüí (S)","2015-07-13","","75.9"
"P_Colegio El Rosario - Itagüí (S)","2015-07-10","","62.3"
"P_Colegio El Rosario - Itagüí (S)","2015-07-07","","82.1"
"P_Colegio El Rosario - Itagüí (S)","2015-07-04","","82.3"
"P_Colegio El Rosario - Itagüí (S)","2015-07-01","","89.5"
"P_Colegio El Rosario - Itagüí (S)","2015-06-28","","52.8"
"P_Colegio El Rosario - Itagüí (S)","2015-06-25","","73.9"
"P_Colegio El Rosario - Itagüí (S)","2015-06-22","","60.1"
"P_Colegio El Rosario - Itagüí (S)","2015-06-19","","96.0"
"P_Colegio El Rosario - Itagüí (S)","2015-06-16","","92.0"
"P_Colegio El Rosario - Itagüí (S)","2015-06-13","","66.2"
"P_Colegio El Rosario - Itagüí (S)","2015-06-10","","60.9"
"P_Colegio El Rosario - Itagüí (S)","2015-06-07","","43.3"
"P_Colegio El Rosario - Itagüí (S)","2015-06-04","","68.7"
"P_Colegio El Rosario - Itagüí (S)","2015-06-01","","60.5"
"P_Colegio El Rosario - Itagüí (S)","2015-05-29","","64.4"
"P_Colegio El Rosario - Itagüí (S)","2015-05-26","","103.3"
"P_Colegio El Rosario - Itagüí (S)","2015-05-23","","68.6"
"P_Colegio El Rosario - Itagüí (S)","2015-05-20","","82.1"
"P_Colegio El Rosario - Itagüí (S)","2015-05-17","","37.8"
"P_Colegio El Rosario - Itagüí (S)","2015-05-14","","95.1"
"P_Colegio El Rosario - Itagüí (S)","2015-05-11","","102.9"
"P_Colegio El Rosario - Itagüí (S)","2015-05-08","","86.0"
"P_Colegio El Rosario - Itagüí (S)","2015-05-05","","97.3"
"P_Colegio El Rosario - Itagüí (S)","2015-05-02","","64.5"
"P_Colegio El Rosario - Itagüí (S)","2015-04-29","","86.4"
"P_Colegio El Rosario - Itagüí (S)","2015-04-26","","47.1"
"P_Colegio El Rosario - Itagüí (S)","2015-04-23","","101.4"
"P_Colegio El Rosario - Itagüí (S)","2015-04-17","","72.3"
"P_Colegio El Rosario - Itagüí (S)","2015-04-14","","76.3"
"P_Colegio El Rosario - Itagüí (S)","2015-04-11","","37.0"
"P_Colegio El Rosario - Itagüí (S)","2015-04-08","","50.1"
"P_Colegio El Rosario - Itagüí (S)","2015-04-05","","52.5"
"P_Colegio El Rosario - Itagüí (S)","2015-04-02","","48.1"
"P_Colegio El Rosario - Itagüí (S)","2015-03-30","","84.0"
"P_Colegio El Rosario - Itagüí (S)","2015-03-27","","100.8"
"P_Colegio El Rosario - Itagüí (S)","2015-03-24","","81.8"
"P_Colegio El Rosario - Itagüí (S)","2015-03-21","","54.6"
"P_Colegio El Rosario - Itagüí (S)","2015-03-18","","108.5"
"P_Colegio El Rosario - Itagüí (S)","2015-03-15","","95.9"
"P_Colegio El Rosario - Itagüí (S)","2015-03-12","","57.9"
"P_Colegio El Rosario - Itagüí (S)","2015-03-09","","47.4"
"P_Colegio El Rosario - Itagüí (S)","2015-03-06","","50.5"
"P_Colegio El Rosario - Itagüí (S)","2015-03-03","","57.6"
"P_Colegio El Rosario - Itagüí (S)","2015-02-28","","50.5"
"P_Colegio El Rosario - Itagüí (S)","2015-02-25","","63.2"
"P_Colegio El Rosario - Itagüí (S)","2015-02-22","","38.6"
"P_Colegio El Rosario - Itagüí (S)","2015-02-19","","51.8"
"P_Colegio El Rosario - Itagüí (S)","2015-02-16","","40.1"
"P_Colegio El Rosario - Itagüí (S)","2015-02-13","","40.4"
"P_Colegio El Rosario - Itagüí (S)","2015-02-07","","59.5"
"P_Colegio El Rosario - Itagüí (S)","2015-02-04","","51.9"
"P_Colegio El Rosario - Itagüí (S)","2015-02-01","","29.6"
"P_Colegio El Rosario - Itagüí (S)","2015-01-29","","47.2"
"P_Colegio El Rosario - Itagüí (S)","2015-01-26","","53.5"
"P_Colegio El Rosario - Itagüí (S)","2015-01-23","","40.7"
"P_Colegio El Rosario - Itagüí (S)","2015-01-20","","54.4"
"P_Colegio El Rosario - Itagüí (S)","2015-01-17","","40.2"
"P_Colegio El Rosario - Itagüí (S)","2015-01-14","","55.0"
"P_Colegio El Rosario - Itagüí (S)","2015-01-11","","33.3"
"P_Colegio El Rosario - Itagüí (S)","2015-01-08","","49.9"
"P_Colegio El Rosario - Itagüí (S)","2015-01-05","","39.8"
"P_Colegio El Rosario - Itagüí (S)","2015-01-02","","31.1"
"P_Colegio El Rosario - Itagüí (S)","2014-12-30","","40.8"
"P_Colegio El Rosario - Itagüí (S)","2014-12-27","","38.5"
"P_Colegio El Rosario - Itagüí (S)","2014-12-24","","42.0"
"P_Colegio El Rosario - Itagüí (S)","2014-12-21","","35.3"
"P_Colegio El Rosario - Itagüí (S)","2014-12-18","","57.4"
"P_Colegio El Rosario - Itagüí (S)","2014-12-15","","39.6"
"P_Colegio El Rosario - Itagüí (S)","2014-12-12","","57.2"
"P_Colegio El Rosario - Itagüí (S)","2014-12-09","","49.9"
"P_Colegio El Rosario - Itagüí (S)","2014-12-03","","106.7"
"P_Colegio El Rosario - Itagüí (S)","2014-11-27","","72.8"
"P_Colegio El Rosario - Itagüí (S)","2014-11-24","","84.3"
"P_Colegio El Rosario - Itagüí (S)","2014-11-21","","85.9"
"P_Colegio El Rosario - Itagüí (S)","2014-11-18","","94.7"
"P_Colegio El Rosario - Itagüí (S)","2014-11-15","","66.0"
"P_Colegio El Rosario - Itagüí (S)","2014-11-12","","69.8"
"P_Colegio El Rosario - Itagüí (S)","2014-11-09","","60.3"
"P_Colegio El Rosario - Itagüí (S)","2014-11-06","","74.0"
"P_Colegio El Rosario - Itagüí (S)","2014-11-03","","59.1"
"P_Colegio El Rosario - Itagüí (S)","2014-10-31","","88.1"
"P_Colegio El Rosario - Itagüí (S)","2014-10-28","","60.1"
"P_Colegio El Rosario - Itagüí (S)","2014-10-25","","50.1"
"P_Colegio El Rosario - Itagüí (S)","2014-10-22","","81.9"
"P_Colegio El Rosario - Itagüí (S)","2014-10-19","","56.4"
"P_Colegio El Rosario - Itagüí (S)","2014-10-16","","87.2"
"P_Colegio El Rosario - Itagüí (S)","2014-10-13","","58.6"
"P_Colegio El Rosario - Itagüí (S)","2014-10-10","","102.9"
"P_Colegio El Rosario - Itagüí (S)","2014-10-07","","122.8"
"P_Colegio El Rosario - Itagüí (S)","2014-10-04","","75.8"
"P_Colegio El Rosario - Itagüí (S)","2014-10-01","","108.2"
"P_Colegio El Rosario - Itagüí (S)","2014-09-28","","74.0"
"P_Colegio El Rosario - Itagüí (S)","2014-09-25","","92.0"
"P_Colegio El Rosario - Itagüí (S)","2014-09-22","","73.9"
"P_Colegio El Rosario - Itagüí (S)","2014-09-16","","60.4"
"P_Colegio El Rosario - Itagüí (S)","2014-09-13","","68.1"
"P_Colegio El Rosario - Itagüí (S)","2014-09-10","","84.2"
"P_Colegio El Rosario - Itagüí (S)","2014-09-07","","45.7"
"P_Colegio El Rosario - Itagüí (S)","2014-09-04","","93.3"
"P_Colegio El Rosario - Itagüí (S)","2014-09-01","","97.6"
"P_Colegio El Rosario - Itagüí (S)","2014-08-29","","69.3"
"P_Colegio El Rosario - Itagüí (S)","2014-08-26","","79.4"
"P_Colegio El Rosario - Itagüí (S)","2014-08-23","","57.5"
"P_Colegio El Rosario - Itagüí (S)","2014-08-20","","116.1"
"P_Colegio El Rosario - Itagüí (S)","2014-08-17","","56.0"
"P_Colegio El Rosario - Itagüí (S)","2014-08-14","","77.4"
"P_Colegio El Rosario - Itagüí (S)","2014-07-30","","90.9"
"P_Colegio El Rosario - Itagüí (S)","2014-07-27","","51.2"
"P_Colegio El Rosario - Itagüí (S)","2014-07-24","","99.9"
"P_Colegio El Rosario - Itagüí (S)","2014-07-21","","100.3"
"P_Colegio El Rosario - Itagüí (S)","2014-07-18","","103.9"
"P_Colegio El Rosario - Itagüí (S)","2014-07-15","","88.2"
"P_Colegio El Rosario - Itagüí (S)","2014-07-09","","71.7"
"P_Colegio El Rosario - Itagüí (S)","2014-07-06","","51.0"
"P_Colegio El Rosario - Itagüí (S)","2014-07-03","","70.1"
"P_Colegio El Rosario - Itagüí (S)","2014-06-27","","148.5"
"P_Colegio El Rosario - Itagüí (S)","2014-06-24","","58.6"
"P_Colegio El Rosario - Itagüí (S)","2014-06-21","","74.1"
"P_Colegio El Rosario - Itagüí (S)","2014-06-18","","82.8"
"P_Colegio El Rosario - Itagüí (S)","2014-06-15","","44.7"
"P_Colegio El Rosario - Itagüí (S)","2014-06-12","","87.2"
"P_Colegio El Rosario - Itagüí (S)","2014-06-09","","65.1"
"P_Colegio El Rosario - Itagüí (S)","2014-06-06","","67.9"
"P_Colegio El Rosario - Itagüí (S)","2014-06-03","","70.2"
"P_Colegio El Rosario - Itagüí (S)","2014-05-31","","55.4"
"P_Colegio El Rosario - Itagüí (S)","2014-05-28","","76.8"
"P_Colegio El Rosario - Itagüí (S)","2014-05-25","","55.0"
"P_Colegio El Rosario - Itagüí (S)","2014-05-22","","83.9"
"P_Colegio El Rosario - Itagüí (S)","2014-05-19","","76.2"
"P_Colegio El Rosario - Itagüí (S)","2014-05-16","","64.8"
"P_Colegio El Rosario - Itagüí (S)","2014-05-13","","60.0"
"P_Colegio El Rosario - Itagüí (S)","2014-05-10","","44.7"
"P_Colegio El Rosario - Itagüí (S)","2014-05-04","","59.4"
"P_Colegio El Rosario - Itagüí (S)","2014-05-01","","72.7"
"P_Colegio El Rosario - Itagüí (S)","2014-04-28","","84.10685731"
"P_Colegio El Rosario - Itagüí (S)","2014-04-25","","76.08381095"
"P_Colegio El Rosario - Itagüí (S)","2014-04-22","","62.53945547"
"P_Colegio El Rosario - Itagüí (S)","2014-04-19","","49.17466906"
"P_Colegio El Rosario - Itagüí (S)","2014-04-16","","82.07030234"
"P_Colegio El Rosario - Itagüí (S)","2014-04-13","","71.34213268"
"P_Colegio El Rosario - Itagüí (S)","2014-04-10","","92.61404064"
"P_Colegio El Rosario - Itagüí (S)","2014-04-07","","63.28235365"
"P_Colegio El Rosario - Itagüí (S)","2014-04-04","","105.27228925"
"P_Colegio El Rosario - Itagüí (S)","2014-04-01","","117.70030953"
"P_Colegio El Rosario - Itagüí (S)","2014-03-29","","102.50518008"
"P_Colegio El Rosario - Itagüí (S)","2014-03-26","","89.22509121"
"P_Colegio El Rosario - Itagüí (S)","2014-03-23","","64.55002452"
"P_Colegio El Rosario - Itagüí (S)","2014-03-20","","98.54867839"
"P_Colegio El Rosario - Itagüí (S)","2014-03-17","","130.25674057"
"P_Colegio El Rosario - Itagüí (S)","2014-03-14","","113.78681753"
"P_Colegio El Rosario - Itagüí (S)","2014-03-11","","78.75732508"
"P_Colegio El Rosario - Itagüí (S)","2014-03-08","","80.15486629"
"P_Colegio El Rosario - Itagüí (S)","2014-03-05","","81.41856589"
"P_Colegio El Rosario - Itagüí (S)","2014-03-02","","61.61296391"
"P_Colegio El Rosario - Itagüí (S)","2014-02-27","","118.3"
"P_Colegio El Rosario - Itagüí (S)","2014-02-24","","113.6"
"P_Colegio El Rosario - Itagüí (S)","2014-02-21","","97.3"
"P_Colegio El Rosario - Itagüí (S)","2014-02-18","","109.7"
"P_Colegio El Rosario - Itagüí (S)","2014-02-15","","88.4"
"P_Colegio El Rosario - Itagüí (S)","2014-02-12","","77.2"
"P_Colegio El Rosario - Itagüí (S)","2014-02-09","","63.9"
"P_Colegio El Rosario - Itagüí (S)","2014-02-06","","79.8"
