"Estacion","Fecha inicial","Fecha final","HAire10"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-12","","94.64104762"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-11","","86.20873611"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-10","","84.37788889"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-09","","85.92415972"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-08","","81.31581944"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-07","","89.28465278"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-06","","91.01095833"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-05","","87.86873611"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-04","","78.72860417"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-03","","70.69484028"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-02","","82.15565972"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-01","","76.98325992"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-30","","82.06756522"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-29","","79.51906944"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-28","","85.48768056"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-27","","84.68284028"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-26","","83.08735417"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-25","","86.04784722"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-24","","80.63196528"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-23","","77.25221528"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-22","","82.97290972"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-21","","85.02492226"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-20","","87.19987653"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-19","","83.98613425"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-18","","89.71664259"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-17","","86.73009019"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-16","","88.10965309"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-15","","81.28139558"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-14","","83.572375"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-13","","83.34288889"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-12","","79.60907639"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-11","","85.12542361"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-10","","82.89638194"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-09","","84.84459028"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-08","","89.82710417"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-07","","85.58279167"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-06","","86.73525694"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-05","","83.58059028"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-04","","87.81872917"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-03","","85.45563194"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-02","","85.18230556"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-01","","84.88334028"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-31","","88.55836956"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-30","","85.48785417"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-29","","86.99972917"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-28","","87.10638194"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-27","","90.32114583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-26","","87.05940278"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-25","","88.58423611"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-24","","84.97538889"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-23","","86.27132639"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-22","","87.64114583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-21","","87.49669444"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-20","","86.97207639"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-19","","83.77623611"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-18","","82.02489583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-17","","87.26480556"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-16","","87.85371528"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-15","","85.84799306"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-14","","82.15288194"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-03-13","","74.9163125"
