"Estacion","Fecha inicial","Fecha final","O3"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-12","","0.25224981"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-11","","23.07735403"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-10","","14.01971738"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-09","","17.8536809"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-08","","16.70103942"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-07","","10.16122956"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-06","","7.68427658"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-05","","16.51301988"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-04","","30.30384392"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-03","","30.86790252"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-02","","25.22731652"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-05-01","","28.45634763"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-30","","18.91995425"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-29","","35.78910943"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-28","","17.74740899"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-27","","29.79700866"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-26","","26.58432706"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-25","","18.29511807"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-24","","21.77756682"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-23","","20.89469249"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-22","","17.89455472"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-21","","24.64690839"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-20","","9.72563151"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-19","","11.98420156"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-18","","8.16658756"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-17","","14.74727122"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-16","","9.72796716"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-15","","26.19193847"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-14","","27.25465757"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-13","","19.55403147"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-12","","30.90877633"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-11","","18.15614711"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-10","","31.94697114"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-09","","26.65789992"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2022-04-08","","11.79127717"
