"Estacion","Fecha inicial","Fecha final","TAire10"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-12-01","","15.76486"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-30","","16.8551572"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-29","","17.34041625"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-28","","17.754615"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-27","","17.60396208"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-26","","16.94458957"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-25","","17.45858083"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-24","","16.37682333"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-23","","17.53620583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-22","","17.01168917"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-21","","17.60350625"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-20","","17.39694375"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-19","","17.81534125"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-18","","17.76156833"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-17","","18.39581625"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-16","","19.69485292"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-15","","19.38587625"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-14","","19.26584583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-13","","18.19178833"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-12","","17.86800375"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-11","","17.70989042"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-10","","17.35526083"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-09","","17.71952917"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-08","","17.61485583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-07","","16.8250925"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-06","","17.38903292"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-05","","17.35812667"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-04","","17.042755"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-03","","17.36416708"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-02","","17.51399292"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-11-01","","17.2459168"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-31","","17.28544667"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-30","","17.65913132"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-29","","17.79630125"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-28","","17.87641042"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-27","","17.9575225"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-26","","18.47500625"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-25","","18.60561292"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-24","","18.69683875"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-23","","17.24889696"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-22","","17.70918417"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-21","","17.77111125"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-20","","18.12674083"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-19","","18.79679958"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-18","","17.39844292"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-17","","16.76806833"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-16","","17.40354417"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-15","","17.03150417"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-14","","16.62004625"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-13","","17.57727583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-12","","18.64380708"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-11","","17.76882583"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-10","","19.28711292"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-09","","19.25794708"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-08","","19.01513958"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-07","","18.77221042"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-06","","18.86562"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-05","","18.94398083"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-04","","17.38795708"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-03","","17.81362833"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-02","","17.70752667"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-10-01","","17.04725688"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-09-30","","16.66703125"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-09-29","","17.04756875"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-09-28","","16.94836958"
"CORPORACIÓN UNIVERSITARIA LASALLISTA","2013-09-27","","16.96440917"
