"Estacion","Fecha inicial","Fecha final","NO"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-18","","7.09157692"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-17","","6.49014397"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-16","","6.96986127"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-15","","1.8337615"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-14","","6.72696738"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-13","","8.87872676"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-12","","8.05048706"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-11","","6.13976854"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-10","","5.27105347"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-09","","8.3414818"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-08","","3.6116205"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-07","","12.08103029"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-06","","10.19100692"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-05","","6.3821698"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-04","","11.10540488"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-03","","5.8824306"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-02","","4.46045158"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-01","","1.35777384"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-31","","2.89439257"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-30","","3.59842606"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-29","","4.50094914"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-28","","3.60693263"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-27","","3.9727314"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-26","","4.26771975"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-25","","3.65899307"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-24","","6.38492108"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-23","","4.03299748"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-22","","7.15358797"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-21","","4.81594405"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-20","","8.70968711"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-19","","2.22666665"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-18","","3.30173631"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-17","","5.49853177"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-12","","5.42324644"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-11","","8.579383"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-10","","5.77208326"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-09","","4.97234936"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-08","","4.81939854"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-07","","2.92570623"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-06","","3.43013282"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-04","","1.61683336"
