"Estacion","Fecha inicial","Fecha final","O3"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-31","","27.34027217"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-30","","27.06496125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-29","","24.65411875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-28","","22.81803458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-27","","9.81107958"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-26","","29.3640725"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-25","","29.67074208"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-24","","23.826595"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-23","","25.70510625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-22","","20.44355958"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-21","","37.25216333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-20","","32.14234792"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-19","","26.63506708"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-18","","24.9783525"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-17","","16.24648667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-16","","23.73915"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-15","","19.22610917"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-14","","12.61730375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-13","","14.46904125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-12","","26.42926042"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-11","","26.6755575"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-10","","19.64922667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-09","","25.91755208"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-08","","19.8857475"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-07","","32.49242333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-06","","34.00371708"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-05","","43.11990875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-04","","41.10589292"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-03","","32.50945125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-02","","30.03918833"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-01","","18.87677667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-30","","12.07913348"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-29","","39.62765083"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-28","","31.24327958"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-27","","30.78831292"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-26","","27.15586542"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-25","","50.53516208"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-24","","42.89207875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-23","","35.21066292"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-22","","38.50901583"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-21","","37.73694292"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-20","","57.68643667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-19","","33.42658667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-18","","19.07852958"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-17","","25.35212"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-16","","23.27444792"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-15","","43.22544542"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-14","","40.62235542"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-13","","38.63539792"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-12","","35.19055375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-11","","38.33857292"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-10","","33.55819167"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-09-09","","31.88068125"
