"Estacion","Fecha inicial","Fecha final","TAire10"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-31","","18.07042"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-30","","21.91198167"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-29","","22.40059667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-28","","22.61594375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-27","","21.21972167"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-26","","20.33617458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-25","","19.45272667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-24","","18.86797417"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-23","","18.18935167"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-22","","20.35616875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-21","","20.56584083"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-20","","20.24383083"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-19","","19.80601333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-18","","18.63830833"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-17","","20.02421875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-16","","21.67473417"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-15","","22.34129667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-14","","21.81560042"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-13","","20.34031875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-12","","21.61040458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-11","","21.40968542"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-10","","20.50590958"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-09","","18.95966333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-08","","18.69671833"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-07","","20.42535375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-06","","21.25679375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-05","","20.87443333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-04","","20.30785917"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-03","","19.11160208"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-02","","19.09112792"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-12-01","","19.273272"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-30","","18.3419548"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-29","","19.84108833"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-28","","19.17131917"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-27","","20.51194458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-26","","19.41585042"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-25","","19.95745"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-24","","18.33605458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-23","","20.39179458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-22","","20.31804458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-21","","20.97964958"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-20","","19.78551917"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-19","","20.23627417"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-18","","20.73273125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-17","","21.61736167"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-16","","21.90243083"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-15","","21.87968292"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-14","","21.72272042"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-13","","21.66333417"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-12","","21.90773625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-11","","21.96002375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-10","","20.1325225"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-09","","20.28219917"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-08","","19.80841208"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-07","","18.83756333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-06","","20.19040375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-05","","19.20767625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-04","","19.335475"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-03","","19.77811417"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-02","","20.16669"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-01","","20.1174888"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-31","","19.68978583"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-30","","20.26672118"
