"Estacion","Fecha inicial","Fecha final","HAire2"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-28","","72.47083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-27","","66.825"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-26","","69.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-25","","65.36666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-24","","70.14166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-23","","66.85"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-22","","69.3125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-21","","71.09166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-20","","57.94583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-19","","62.94166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-18","","65.4125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-17","","76.0875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-16","","68.3875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-15","","65.7"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-14","","66.60833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-13","","63.45833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-12","","63.3875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-11","","70.3875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-10","","73.5625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-09","","68.7125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-08","","76.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-07","","66.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-06","","72.95833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-05","","76.1625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-04","","71.82083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-03","","80.6125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-02","","85.0625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-01","","73.375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-31","","68.5125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-30","","69.02916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-29","","66.44583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-28","","60.18333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-27","","65.6"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-26","","69.25833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-25","","72.675"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-24","","69.89583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-23","","68.68333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-22","","67.12083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-21","","71.4375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-20","","74.10416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-19","","69.7"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-18","","67.24166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-17","","67.02083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-16","","72.225"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-15","","72.30416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-14","","68.00833333"
