"Estacion","Fecha inicial","Fecha final","RGlobal"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-19","","202.68333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-18","","157.24583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-17","","162.69583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-16","","177.7125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-15","","161.86666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-14","","151.22916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-13","","179.675"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-12","","145.8"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-11","","168.33333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-10","","214.61666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-09","","214.53333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-08","","211.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-07","","99.42083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-06","","152.97916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-05","","150.3875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-04","","145.5625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-03","","196.19166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-02","","205.15416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-01","","162.22083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-28","","140.76086957"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-27","","157.44166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-26","","173.35"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-25","","116.15833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-24","","120.80833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-23","","147.37916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-22","","105.875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-21","","157.325"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-20","","186.3"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-19","","132.35833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-18","","131.05833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-17","","203.69166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-16","","130.59583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-15","","138.62083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-14","","112.12916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-13","","153.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-12","","151.4625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-11","","58.37083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-10","","186.35416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-09","","70.77916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-08","","82.62916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-07","","183.65"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-06","","138.0625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-05","","54.57916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-04","","118.07916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-03","","142.15833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-02","","187.925"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-01","","148.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-01-31","","192.05217391"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-01-30","","188.65"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-01-29","","190.12083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-31","","139.86086957"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-30","","111.52916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-29","","124.84583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-28","","168.57916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-27","","96.76666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-26","","98.87916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-25","","148.65"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-24","","132.89166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-23","","118.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-22","","176.35"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-21","","93.46666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-20","","146.75833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-19","","71.71666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-18","","175.25416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-17","","131.7125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-16","","77.4625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-15","","142.14166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-14","","123.7"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-13","","148.1375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-12","","169.17916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-11","","144.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-10","","136.09583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-09","","168.625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-08","","200.225"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-07","","199.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-06","","202.94166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-05","","189.97916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-04","","203.99166667"
