"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-20","","22.27402778"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-19","","22.10625534"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-18","","20.82978671"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-17","","20.13908974"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-16","","19.45361111"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-15","","19.6382994"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-14","","21.25698413"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-13","","21.51957863"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-12","","21.86488591"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-11","","21.71902282"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-10","","19.28495239"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-09","","20.45490573"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-08","","19.75713628"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-07","","19.09444672"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-06","","21.76794872"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-05","","20.498125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-04","","22.12347222"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-03","","21.96125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-02","","21.57791667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-08-01","","23.35298611"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-31","","23.08253869"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-30","","21.42929459"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-29","","21.71734612"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-28","","22.0355364"
