"Estacion","Fecha inicial","Fecha final","PM10"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-31","","21.65217391"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-30","","20.75"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-29","","10.08333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-28","","11.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-27","","21.04166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-26","","18.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-25","","26.33333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-24","","30.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-23","","32.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-22","","25.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-21","","20.45833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-20","","17.29166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-19","","20.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-18","","25.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-17","","23.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-16","","20.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-15","","28.375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-14","","13.625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-13","","0.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-12","","0.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-11","","0.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-10","","11.95833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-09","","31.625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-08","","27.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-07","","21.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-06","","15.75"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-05","","14.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-04","","21.375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-03","","21.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-10-02","","23.08333333"
