"Estacion","Fecha inicial","Fecha final","NOx"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-05","","21.7993245"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-04","","6.8407202"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-03","","9.4410415"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-02","","17.76188348"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-11-01","","20.52184988"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-31","","13.46541069"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-30","","31.39419932"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-29","","24.33512738"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-28","","10.41828023"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-27","","8.21474544"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-26","","14.36581033"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-25","","13.68305528"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-24","","18.04243423"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-23","","12.09265067"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-22","","19.42899032"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-21","","18.808345"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-20","","6.67637746"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-19","","23.14317217"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-18","","13.77356546"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-17","","17.28047483"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-16","","18.56394579"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-15","","24.26028017"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-14","","9.69071713"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-13","","11.01662025"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-12","","15.622835"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-11","","11.78041641"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-10","","15.024074"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-09","","10.04832021"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-08","","15.291779"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-07","","11.95802307"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-06","","7.02114634"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-05","","19.16531258"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-04","","19.14714153"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-03","","17.87431754"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-02","","19.77513538"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-10-01","","34.02394023"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-30","","23.60708333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-29","","11.71479183"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-28","","20.3263763"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-27","","23.92209404"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-26","","19.32425881"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-25","","13.22077055"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-24","","14.65844664"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-23","","12.81918229"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-20","","13.90810284"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-19","","15.05589704"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-18","","19.25073222"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-17","","16.45325021"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-16","","15.41019688"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-15","","7.28140067"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-14","","17.09787079"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-13","","19.38388879"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-12","","21.54649992"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-11","","21.11356496"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-10","","18.08241833"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-09","","17.67271988"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-08","","9.65193321"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-07","","29.17481454"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-06","","37.55187542"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-05","","22.69826576"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-04","","28.0427075"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-03","","19.32734988"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-02","","11.33385487"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-09-01","","5.48900409"
