"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO CENTRO","2025-08-06","","23.04318802"
"ESTACIÓN TRÁFICO CENTRO","2025-08-05","","41.60163699"
"ESTACIÓN TRÁFICO CENTRO","2025-08-04","","25.4074164"
"ESTACIÓN TRÁFICO CENTRO","2025-08-03","","11.7769269"
"ESTACIÓN TRÁFICO CENTRO","2025-08-02","","29.75613349"
"ESTACIÓN TRÁFICO CENTRO","2025-08-01","","21.57489333"
"ESTACIÓN TRÁFICO CENTRO","2025-07-31","","23.5814992"
"ESTACIÓN TRÁFICO CENTRO","2025-07-30","","26.57165363"
"ESTACIÓN TRÁFICO CENTRO","2025-07-29","","37.22807555"
"ESTACIÓN TRÁFICO CENTRO","2025-07-28","","37.10304617"
"ESTACIÓN TRÁFICO CENTRO","2025-07-27","","17.53430444"
"ESTACIÓN TRÁFICO CENTRO","2025-07-26","","28.18375696"
"ESTACIÓN TRÁFICO CENTRO","2025-07-25","","38.82338509"
"ESTACIÓN TRÁFICO CENTRO","2025-07-24","","28.02425715"
"ESTACIÓN TRÁFICO CENTRO","2025-07-23","","24.43746631"
"ESTACIÓN TRÁFICO CENTRO","2025-07-22","","23.88382314"
"ESTACIÓN TRÁFICO CENTRO","2025-07-21","","22.84628124"
"ESTACIÓN TRÁFICO CENTRO","2025-07-20","","15.58043277"
"ESTACIÓN TRÁFICO CENTRO","2025-07-19","","40.91608887"
"ESTACIÓN TRÁFICO CENTRO","2025-07-18","","36.25974687"
"ESTACIÓN TRÁFICO CENTRO","2025-07-17","","32.81438607"
"ESTACIÓN TRÁFICO CENTRO","2025-07-16","","22.71216503"
"ESTACIÓN TRÁFICO CENTRO","2025-07-15","","38.31419892"
"ESTACIÓN TRÁFICO CENTRO","2025-07-14","","23.19924923"
"ESTACIÓN TRÁFICO CENTRO","2025-07-13","","8.67897447"
"ESTACIÓN TRÁFICO CENTRO","2025-07-12","","26.58672738"
"ESTACIÓN TRÁFICO CENTRO","2025-07-11","","26.58718014"
"ESTACIÓN TRÁFICO CENTRO","2025-07-10","","35.6286947"
"ESTACIÓN TRÁFICO CENTRO","2025-07-09","","35.84954533"
"ESTACIÓN TRÁFICO CENTRO","2025-07-08","","25.99564775"
"ESTACIÓN TRÁFICO CENTRO","2025-07-07","","34.51160876"
"ESTACIÓN TRÁFICO CENTRO","2025-07-06","","13.06266812"
"ESTACIÓN TRÁFICO CENTRO","2025-07-05","","30.280243"
"ESTACIÓN TRÁFICO CENTRO","2025-07-04","","27.14047135"
"ESTACIÓN TRÁFICO CENTRO","2025-07-03","","31.01336775"
"ESTACIÓN TRÁFICO CENTRO","2025-07-02","","28.06861756"
"ESTACIÓN TRÁFICO CENTRO","2025-07-01","","25.55324127"
