"Estacion","Fecha inicial","Fecha final","TAire10"
"ESTACIÓN TRÁFICO CENTRO","2013-12-01","","19.13764"
"ESTACIÓN TRÁFICO CENTRO","2013-11-30","","19.6854268"
"ESTACIÓN TRÁFICO CENTRO","2013-11-29","","21.332575"
"ESTACIÓN TRÁFICO CENTRO","2013-11-28","","21.14175333"
"ESTACIÓN TRÁFICO CENTRO","2013-11-27","","21.79178458"
"ESTACIÓN TRÁFICO CENTRO","2013-11-26","","20.4459025"
"ESTACIÓN TRÁFICO CENTRO","2013-11-25","","21.37578208"
"ESTACIÓN TRÁFICO CENTRO","2013-11-24","","19.80829833"
"ESTACIÓN TRÁFICO CENTRO","2013-11-23","","21.58229083"
"ESTACIÓN TRÁFICO CENTRO","2013-11-22","","21.94719292"
"ESTACIÓN TRÁFICO CENTRO","2013-11-21","","22.12473417"
"ESTACIÓN TRÁFICO CENTRO","2013-11-20","","20.40219333"
"ESTACIÓN TRÁFICO CENTRO","2013-11-19","","21.72122583"
"ESTACIÓN TRÁFICO CENTRO","2013-11-18","","22.52052"
"ESTACIÓN TRÁFICO CENTRO","2013-11-17","","23.03225667"
"ESTACIÓN TRÁFICO CENTRO","2013-11-16","","23.9935425"
"ESTACIÓN TRÁFICO CENTRO","2013-11-15","","23.23306792"
"ESTACIÓN TRÁFICO CENTRO","2013-11-14","","23.34031792"
"ESTACIÓN TRÁFICO CENTRO","2013-11-13","","23.12767333"
"ESTACIÓN TRÁFICO CENTRO","2013-11-12","","23.16747167"
"ESTACIÓN TRÁFICO CENTRO","2013-11-11","","23.24577542"
"ESTACIÓN TRÁFICO CENTRO","2013-11-10","","21.21430542"
"ESTACIÓN TRÁFICO CENTRO","2013-11-09","","21.35938083"
"ESTACIÓN TRÁFICO CENTRO","2013-11-08","","21.36118042"
"ESTACIÓN TRÁFICO CENTRO","2013-11-07","","20.14355292"
"ESTACIÓN TRÁFICO CENTRO","2013-11-06","","21.02863458"
