"Estacion","Fecha inicial","Fecha final","PLiquida"
"ESTACIÓN TRÁFICO CENTRO","2012-11-30","","0.89583333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-29","","1.375"
"ESTACIÓN TRÁFICO CENTRO","2012-11-28","","0.10416667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-27","","0.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-26","","0.02083333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-25","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-24","","0.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-23","","1.1875"
"ESTACIÓN TRÁFICO CENTRO","2012-11-22","","0.27083333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-21","","0.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-20","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-19","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-18","","1.20833333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-17","","0.75"
"ESTACIÓN TRÁFICO CENTRO","2012-11-16","","0.0625"
"ESTACIÓN TRÁFICO CENTRO","2012-11-15","","0.11363636"
"ESTACIÓN TRÁFICO CENTRO","2012-11-14","","0.72916667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-13","","1.0625"
"ESTACIÓN TRÁFICO CENTRO","2012-11-12","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-11","","0.0625"
"ESTACIÓN TRÁFICO CENTRO","2012-11-10","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-09","","0.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-08","","0.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-07","","0.125"
"ESTACIÓN TRÁFICO CENTRO","2012-11-06","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-05","","0.14583333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-04","","0.16666667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-03","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-02","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-11-01","","0.20833333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-31","","0.66666667"
"ESTACIÓN TRÁFICO CENTRO","2012-10-30","","0.52083333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-29","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-28","","0.35416667"
