"Estacion","Fecha inicial","Fecha final","HAire10"
"ESTACIÓN TRÁFICO CENTRO","2013-12-01","","82.69431"
"ESTACIÓN TRÁFICO CENTRO","2013-11-30","","79.9710116"
"ESTACIÓN TRÁFICO CENTRO","2013-11-29","","65.70259833"
"ESTACIÓN TRÁFICO CENTRO","2013-11-28","","66.8882"
"ESTACIÓN TRÁFICO CENTRO","2013-11-27","","65.09053667"
"ESTACIÓN TRÁFICO CENTRO","2013-11-26","","71.23145292"
"ESTACIÓN TRÁFICO CENTRO","2013-11-25","","67.00433167"
"ESTACIÓN TRÁFICO CENTRO","2013-11-24","","74.64884917"
"ESTACIÓN TRÁFICO CENTRO","2013-11-23","","67.34015125"
"ESTACIÓN TRÁFICO CENTRO","2013-11-22","","63.73321167"
"ESTACIÓN TRÁFICO CENTRO","2013-11-21","","65.08284208"
"ESTACIÓN TRÁFICO CENTRO","2013-11-20","","74.79022167"
"ESTACIÓN TRÁFICO CENTRO","2013-11-19","","64.26492167"
"ESTACIÓN TRÁFICO CENTRO","2013-11-18","","63.36069333"
"ESTACIÓN TRÁFICO CENTRO","2013-11-17","","65.41153917"
"ESTACIÓN TRÁFICO CENTRO","2013-11-16","","63.04894667"
"ESTACIÓN TRÁFICO CENTRO","2013-11-15","","65.36091458"
"ESTACIÓN TRÁFICO CENTRO","2013-11-14","","60.74320125"
"ESTACIÓN TRÁFICO CENTRO","2013-11-13","","63.51784708"
"ESTACIÓN TRÁFICO CENTRO","2013-11-12","","64.60089625"
"ESTACIÓN TRÁFICO CENTRO","2013-11-11","","60.34621542"
"ESTACIÓN TRÁFICO CENTRO","2013-11-10","","70.95620333"
"ESTACIÓN TRÁFICO CENTRO","2013-11-09","","69.75336833"
"ESTACIÓN TRÁFICO CENTRO","2013-11-08","","69.28388917"
"ESTACIÓN TRÁFICO CENTRO","2013-11-07","","71.02287"
"ESTACIÓN TRÁFICO CENTRO","2013-11-06","","70.68720375"
"ESTACIÓN TRÁFICO CENTRO","2013-11-05","","74.39740833"
"ESTACIÓN TRÁFICO CENTRO","2013-11-04","","75.54786583"
