"Estacion","Fecha inicial","Fecha final","TAire2"
"MED-UNE Poblado","2013-02-28","","20.59166667"
"MED-UNE Poblado","2013-02-27","","20.75833333"
"MED-UNE Poblado","2013-02-26","","20.35833333"
"MED-UNE Poblado","2013-02-25","","20.22916667"
"MED-UNE Poblado","2013-02-24","","19.26666667"
"MED-UNE Poblado","2013-02-23","","20.95"
"MED-UNE Poblado","2013-02-22","","19.8"
"MED-UNE Poblado","2013-02-21","","19.48333333"
"MED-UNE Poblado","2013-02-20","","20.29166667"
"MED-UNE Poblado","2013-02-19","","20.525"
"MED-UNE Poblado","2013-02-18","","19.3125"
"MED-UNE Poblado","2013-02-17","","17.46666667"
"MED-UNE Poblado","2013-02-16","","19.6125"
"MED-UNE Poblado","2013-02-15","","18.50416667"
"MED-UNE Poblado","2013-02-14","","17.525"
"MED-UNE Poblado","2013-02-13","","18.15833333"
"MED-UNE Poblado","2013-02-12","","17.83333333"
"MED-UNE Poblado","2013-02-11","","18.83333333"
"MED-UNE Poblado","2013-02-08","","18.9875"
"MED-UNE Poblado","2013-02-07","","19.49166667"
"MED-UNE Poblado","2013-02-06","","18.15833333"
"MED-UNE Poblado","2013-02-05","","17.59166667"
"MED-UNE Poblado","2013-02-04","","18.3875"
"MED-UNE Poblado","2013-02-03","","17.53333333"
"MED-UNE Poblado","2013-02-02","","16.72916667"
"MED-UNE Poblado","2013-02-01","","18.31666667"
"MED-UNE Poblado","2013-01-31","","20.35833333"
"MED-UNE Poblado","2013-01-30","","21.35833333"
"MED-UNE Poblado","2013-01-29","","20.73333333"
"MED-UNE Poblado","2013-01-28","","21.54166667"
"MED-UNE Poblado","2013-01-27","","20.91666667"
"MED-UNE Poblado","2013-01-26","","18.92916667"
"MED-UNE Poblado","2013-01-25","","18.84166667"
"MED-UNE Poblado","2013-01-24","","19.7875"
"MED-UNE Poblado","2013-01-23","","19.57916667"
"MED-UNE Poblado","2013-01-22","","19.425"
"MED-UNE Poblado","2013-01-21","","19.42916667"
"MED-UNE Poblado","2013-01-20","","18.87083333"
"MED-UNE Poblado","2013-01-19","","19.4875"
"MED-UNE Poblado","2013-01-18","","19.72083333"
"MED-UNE Poblado","2013-01-17","","19.87916667"
"MED-UNE Poblado","2013-01-16","","19.0875"
"MED-UNE Poblado","2013-01-15","","18.72083333"
"MED-UNE Poblado","2013-01-14","","19.325"
"MED-UNE Poblado","2013-01-13","","18.9375"
"MED-UNE Poblado","2013-01-12","","20.14166667"
"MED-UNE Poblado","2013-01-11","","21.07916667"
"MED-UNE Poblado","2013-01-10","","20.95833333"
"MED-UNE Poblado","2013-01-09","","20.61666667"
"MED-UNE Poblado","2013-01-08","","20.82916667"
"MED-UNE Poblado","2013-01-07","","20.375"
"MED-UNE Poblado","2013-01-06","","20.65"
"MED-UNE Poblado","2013-01-05","","20.71666667"
"MED-UNE Poblado","2013-01-04","","20.6"
"MED-UNE Poblado","2013-01-03","","20.4875"
"MED-UNE Poblado","2013-01-02","","20.625"
"MED-UNE Poblado","2013-01-01","","19.85833333"
"MED-UNE Poblado","2012-12-31","","20.05416667"
"MED-UNE Poblado","2012-12-30","","19.29166667"
"MED-UNE Poblado","2012-12-29","","20.49583333"
"MED-UNE Poblado","2012-12-28","","20.19166667"
"MED-UNE Poblado","2012-12-27","","20.35"
"MED-UNE Poblado","2012-12-26","","19.44583333"
"MED-UNE Poblado","2012-12-25","","19.36666667"
"MED-UNE Poblado","2012-12-24","","18.58333333"
"MED-UNE Poblado","2012-12-23","","19.46666667"
"MED-UNE Poblado","2012-12-22","","19.575"
"MED-UNE Poblado","2012-12-21","","19.5875"
"MED-UNE Poblado","2012-12-20","","19.425"
"MED-UNE Poblado","2012-12-19","","19.14166667"
"MED-UNE Poblado","2012-12-18","","17.77083333"
"MED-UNE Poblado","2012-12-17","","18.13333333"
"MED-UNE Poblado","2012-12-16","","18.8625"
"MED-UNE Poblado","2012-12-15","","18.77916667"
"MED-UNE Poblado","2012-12-14","","18.29166667"
"MED-UNE Poblado","2012-12-13","","18.825"
"MED-UNE Poblado","2012-12-12","","18.58333333"
"MED-UNE Poblado","2012-12-11","","19.14583333"
"MED-UNE Poblado","2012-12-10","","20.62916667"
"MED-UNE Poblado","2012-12-09","","20.3125"
"MED-UNE Poblado","2012-12-08","","19.85833333"
"MED-UNE Poblado","2012-12-07","","19.38333333"
"MED-UNE Poblado","2012-12-06","","18.89166667"
"MED-UNE Poblado","2012-12-05","","18.31666667"
"MED-UNE Poblado","2012-12-04","","19.4875"
"MED-UNE Poblado","2012-12-03","","18.29583333"
"MED-UNE Poblado","2012-12-02","","17.55833333"
"MED-UNE Poblado","2012-12-01","","17.43333333"
"MED-UNE Poblado","2012-11-30","","17.9125"
"MED-UNE Poblado","2012-11-29","","18.27916667"
"MED-UNE Poblado","2012-11-28","","19.7875"
"MED-UNE Poblado","2012-11-27","","19.9625"
"MED-UNE Poblado","2012-11-26","","20.4875"
"MED-UNE Poblado","2012-11-25","","20.06666667"
"MED-UNE Poblado","2012-11-24","","19.79583333"
"MED-UNE Poblado","2012-11-23","","18.8625"
"MED-UNE Poblado","2012-11-22","","17.8125"
"MED-UNE Poblado","2012-11-21","","18.5625"
"MED-UNE Poblado","2012-11-20","","20.1125"
"MED-UNE Poblado","2012-11-19","","18.8375"
"MED-UNE Poblado","2012-11-18","","16.825"
"MED-UNE Poblado","2012-11-17","","18.1"
"MED-UNE Poblado","2012-11-16","","18.7875"
"MED-UNE Poblado","2012-11-15","","18.37916667"
"MED-UNE Poblado","2012-11-14","","18.45833333"
"MED-UNE Poblado","2012-11-13","","18.23333333"
"MED-UNE Poblado","2012-11-12","","18.1625"
"MED-UNE Poblado","2012-11-11","","19.00416667"
"MED-UNE Poblado","2012-11-10","","19.7625"
"MED-UNE Poblado","2012-11-09","","20.025"
"MED-UNE Poblado","2012-11-08","","19.69166667"
"MED-UNE Poblado","2012-11-07","","19.575"
"MED-UNE Poblado","2012-11-06","","19.3125"
"MED-UNE Poblado","2012-11-05","","18.62916667"
"MED-UNE Poblado","2012-11-04","","19.87916667"
"MED-UNE Poblado","2012-11-03","","19.99166667"
"MED-UNE Poblado","2012-11-02","","18.91666667"
"MED-UNE Poblado","2012-11-01","","18.74583333"
"MED-UNE Poblado","2012-10-31","","18.21666667"
"MED-UNE Poblado","2012-10-30","","18.0125"
"MED-UNE Poblado","2012-10-29","","19.8375"
"MED-UNE Poblado","2012-10-28","","19.89166667"
"MED-UNE Poblado","2012-10-27","","19.80833333"
"MED-UNE Poblado","2012-10-26","","18.49583333"
"MED-UNE Poblado","2012-10-25","","18.66666667"
"MED-UNE Poblado","2012-10-24","","19.1625"
"MED-UNE Poblado","2012-10-23","","19.47083333"
"MED-UNE Poblado","2012-10-22","","18.6125"
"MED-UNE Poblado","2012-10-21","","18.675"
"MED-UNE Poblado","2012-10-20","","18.825"
"MED-UNE Poblado","2012-10-19","","17.34583333"
"MED-UNE Poblado","2012-10-18","","16.72083333"
"MED-UNE Poblado","2012-10-17","","17.675"
"MED-UNE Poblado","2012-10-16","","17.2375"
"MED-UNE Poblado","2012-10-15","","17.74166667"
"MED-UNE Poblado","2012-10-14","","17.94583333"
"MED-UNE Poblado","2012-10-13","","17.73333333"
"MED-UNE Poblado","2012-10-12","","18.54583333"
"MED-UNE Poblado","2012-10-11","","18.37083333"
"MED-UNE Poblado","2012-10-10","","19.77083333"
"MED-UNE Poblado","2012-10-09","","20.00833333"
"MED-UNE Poblado","2012-10-08","","18.07083333"
"MED-UNE Poblado","2012-10-07","","18.32083333"
"MED-UNE Poblado","2012-10-06","","17.9"
"MED-UNE Poblado","2012-10-05","","18.07083333"
"MED-UNE Poblado","2012-10-04","","18.89583333"
"MED-UNE Poblado","2012-10-03","","20.92916667"
"MED-UNE Poblado","2012-10-02","","19.2875"
"MED-UNE Poblado","2012-10-01","","20.02916667"
