"Estacion","Fecha inicial","Fecha final","O3"
"MED-UNE Poblado","2013-12-01","","0.4290278"
"MED-UNE Poblado","2013-11-30","","12.42947204"
"MED-UNE Poblado","2013-11-29","","14.93590861"
"MED-UNE Poblado","2013-11-28","","11.92130881"
"MED-UNE Poblado","2013-11-27","","15.19154598"
"MED-UNE Poblado","2013-11-26","","19.7524479"
"MED-UNE Poblado","2013-11-25","","25.7075485"
"MED-UNE Poblado","2013-11-24","","9.5979461"
"MED-UNE Poblado","2013-11-23","","8.74386596"
"MED-UNE Poblado","2013-11-22","","16.278369"
"MED-UNE Poblado","2013-11-21","","14.34721081"
"MED-UNE Poblado","2013-11-20","","14.40226434"
"MED-UNE Poblado","2013-11-19","","14.18811877"
"MED-UNE Poblado","2013-11-18","","12.47908617"
"MED-UNE Poblado","2013-11-17","","14.33515052"
"MED-UNE Poblado","2013-11-16","","15.51209787"
"MED-UNE Poblado","2013-11-15","","22.921071"
"MED-UNE Poblado","2013-11-14","","22.93800367"
"MED-UNE Poblado","2013-11-13","","23.19043404"
"MED-UNE Poblado","2013-11-12","","18.03675896"
"MED-UNE Poblado","2013-11-11","","17.32708258"
"MED-UNE Poblado","2013-11-10","","13.39780108"
"MED-UNE Poblado","2013-11-09","","15.68887708"
"MED-UNE Poblado","2013-11-08","","19.36708942"
"MED-UNE Poblado","2013-11-07","","18.82725313"
"MED-UNE Poblado","2013-11-06","","20.63916688"
"MED-UNE Poblado","2013-11-05","","24.42338579"
"MED-UNE Poblado","2013-11-04","","18.09299179"
"MED-UNE Poblado","2013-11-03","","18.41162646"
"MED-UNE Poblado","2013-11-02","","19.78167729"
"MED-UNE Poblado","2013-11-01","","14.82417788"
"MED-UNE Poblado","2013-10-31","","19.10389471"
"MED-UNE Poblado","2013-10-30","","18.27981525"
"MED-UNE Poblado","2013-10-29","","16.93113988"
"MED-UNE Poblado","2013-10-28","","19.96530088"
"MED-UNE Poblado","2013-10-27","","22.749016"
"MED-UNE Poblado","2013-10-26","","23.65133004"
"MED-UNE Poblado","2013-10-25","","19.17825779"
"MED-UNE Poblado","2013-10-24","","14.9909375"
"MED-UNE Poblado","2013-10-23","","17.90330417"
"MED-UNE Poblado","2013-10-22","","21.20982646"
"MED-UNE Poblado","2013-10-21","","18.53119113"
"MED-UNE Poblado","2013-10-20","","29.1205725"
"MED-UNE Poblado","2013-10-19","","26.14806563"
"MED-UNE Poblado","2013-10-18","","23.36533046"
"MED-UNE Poblado","2013-10-17","","13.43575315"
"MED-UNE Poblado","2013-10-16","","11.28599009"
"MED-UNE Poblado","2013-10-15","","13.77296302"
"MED-UNE Poblado","2013-10-14","","11.73405127"
"MED-UNE Poblado","2013-10-13","","16.94116948"
"MED-UNE Poblado","2013-10-12","","17.56717579"
"MED-UNE Poblado","2013-10-11","","39.4559925"
"MED-UNE Poblado","2013-10-09","","6.376389"
"MED-UNE Poblado","2013-10-08","","21.05463543"
"MED-UNE Poblado","2013-10-07","","18.60519046"
"MED-UNE Poblado","2013-10-06","","22.09520292"
"MED-UNE Poblado","2013-10-05","","17.75268037"
"MED-UNE Poblado","2013-10-04","","23.38215317"
"MED-UNE Poblado","2013-10-03","","17.20723948"
"MED-UNE Poblado","2013-10-02","","19.93530646"
"MED-UNE Poblado","2013-10-01","","15.06287065"
"MED-UNE Poblado","2013-09-30","","16.91894105"
"MED-UNE Poblado","2013-09-29","","16.88131087"
"MED-UNE Poblado","2013-09-28","","17.69273751"
"MED-UNE Poblado","2013-09-27","","15.57471673"
"MED-UNE Poblado","2013-09-26","","13.8012852"
"MED-UNE Poblado","2013-09-25","","24.54939283"
"MED-UNE Poblado","2013-09-24","","31.25041638"
"MED-UNE Poblado","2013-09-23","","21.178438"
