"Estacion","Fecha inicial","Fecha final","PLiquida"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-31","","0.01"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-30","","0.02375"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-29","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-28","","0.00333333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-27","","0.83541667"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-26","","0.39208333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-25","","0.05958333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-24","","0.64166667"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-23","","0.04916667"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-22","","0.50416667"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-21","","0.11541667"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-20","","2.23958333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-19","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-18","","0.00583333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-17","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-16","","0.05916667"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-15","","0.41583333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-14","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-13","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-12","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-11","","0.39"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-10","","0.91125"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-09","","0.50375"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-08","","0.0175"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-07","","0.7675"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-06","","0.225"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-05","","0.37708333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-04","","0.14458333"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-03","","0.03"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-02","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-10-01","","1.18125"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-30","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-29","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-28","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-27","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-26","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-25","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-24","","0.0"
"I.E. CONCEJO MUNICIPAL DE ITAGÜÍ","2025-09-23","","0.04625"
