"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - SANTA ELENA","2025-07-06","","0.0"
"MEDELLÍN - SANTA ELENA","2025-07-05","","0.00458333"
"MEDELLÍN - SANTA ELENA","2025-07-04","","0.07692308"
"MEDELLÍN - SANTA ELENA","2025-07-02","","0.004"
"MEDELLÍN - SANTA ELENA","2025-06-28","","0.0"
"MEDELLÍN - SANTA ELENA","2025-06-27","","0.13125"
"MEDELLÍN - SANTA ELENA","2025-06-26","","0.0025"
"MEDELLÍN - SANTA ELENA","2025-06-25","","0.01208333"
"MEDELLÍN - SANTA ELENA","2025-06-24","","0.188"
"MEDELLÍN - SANTA ELENA","2025-06-19","","0.0"
"MEDELLÍN - SANTA ELENA","2025-06-18","","0.04166667"
"MEDELLÍN - SANTA ELENA","2025-06-17","","0.38692308"
"MEDELLÍN - SANTA ELENA","2025-06-15","","0.38785714"
"MEDELLÍN - SANTA ELENA","2025-06-14","","0.12875"
"MEDELLÍN - SANTA ELENA","2025-06-13","","0.37291667"
"MEDELLÍN - SANTA ELENA","2025-06-12","","0.02833333"
"MEDELLÍN - SANTA ELENA","2025-06-11","","0.08541667"
"MEDELLÍN - SANTA ELENA","2025-06-10","","0.29791667"
"MEDELLÍN - SANTA ELENA","2025-06-09","","0.1925"
"MEDELLÍN - SANTA ELENA","2025-06-08","","0.01166667"
"MEDELLÍN - SANTA ELENA","2025-06-07","","0.0"
"MEDELLÍN - SANTA ELENA","2025-06-06","","0.2"
"MEDELLÍN - SANTA ELENA","2025-06-05","","0.09541667"
"MEDELLÍN - SANTA ELENA","2025-06-04","","0.08333333"
"MEDELLÍN - SANTA ELENA","2025-06-03","","0.02041667"
"MEDELLÍN - SANTA ELENA","2025-06-02","","0.0"
"MEDELLÍN - SANTA ELENA","2025-06-01","","0.01041667"
"MEDELLÍN - SANTA ELENA","2025-05-31","","8.6957E-4"
"MEDELLÍN - SANTA ELENA","2025-05-30","","0.09583333"
"MEDELLÍN - SANTA ELENA","2025-05-29","","0.00125"
"MEDELLÍN - SANTA ELENA","2025-05-28","","0.02583333"
"MEDELLÍN - SANTA ELENA","2025-05-27","","0.20583333"
"MEDELLÍN - SANTA ELENA","2025-05-26","","8.3333E-4"
"MEDELLÍN - SANTA ELENA","2025-05-25","","8.3333E-4"
"MEDELLÍN - SANTA ELENA","2025-05-24","","0.03083333"
"MEDELLÍN - SANTA ELENA","2025-05-23","","0.03"
"MEDELLÍN - SANTA ELENA","2025-05-22","","0.10833333"
"MEDELLÍN - SANTA ELENA","2025-05-21","","0.26375"
"MEDELLÍN - SANTA ELENA","2025-05-20","","0.29125"
"MEDELLÍN - SANTA ELENA","2025-05-19","","0.1575"
"MEDELLÍN - SANTA ELENA","2025-05-10","","0.00294118"
"MEDELLÍN - SANTA ELENA","2025-05-09","","0.0"
"MEDELLÍN - SANTA ELENA","2025-05-08","","0.27416667"
"MEDELLÍN - SANTA ELENA","2025-05-07","","0.06916667"
"MEDELLÍN - SANTA ELENA","2025-05-06","","0.34"
"MEDELLÍN - SANTA ELENA","2025-05-05","","0.51541667"
"MEDELLÍN - SANTA ELENA","2025-05-04","","0.49208333"
"MEDELLÍN - SANTA ELENA","2025-05-03","","0.02833333"
"MEDELLÍN - SANTA ELENA","2025-05-02","","0.1175"
"MEDELLÍN - SANTA ELENA","2025-05-01","","0.10458333"
"MEDELLÍN - SANTA ELENA","2025-04-30","","0.30652174"
"MEDELLÍN - SANTA ELENA","2025-04-29","","0.8225"
"MEDELLÍN - SANTA ELENA","2025-04-28","","0.23666667"
"MEDELLÍN - SANTA ELENA","2025-04-27","","0.2425"
"MEDELLÍN - SANTA ELENA","2025-04-26","","0.28416667"
"MEDELLÍN - SANTA ELENA","2025-04-25","","0.15333333"
"MEDELLÍN - SANTA ELENA","2025-04-24","","1.1225"
"MEDELLÍN - SANTA ELENA","2025-04-23","","0.01"
"MEDELLÍN - SANTA ELENA","2025-04-22","","0.08083333"
"MEDELLÍN - SANTA ELENA","2025-04-21","","0.08541667"
"MEDELLÍN - SANTA ELENA","2025-04-20","","0.04458333"
"MEDELLÍN - SANTA ELENA","2025-04-19","","0.08208333"
"MEDELLÍN - SANTA ELENA","2025-04-18","","0.01708333"
"MEDELLÍN - SANTA ELENA","2025-04-17","","0.13708333"
"MEDELLÍN - SANTA ELENA","2025-04-16","","0.0"
"MEDELLÍN - SANTA ELENA","2025-04-15","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2025-04-14","","0.09958333"
"MEDELLÍN - SANTA ELENA","2025-04-13","","0.00791667"
"MEDELLÍN - SANTA ELENA","2025-04-12","","0.07875"
"MEDELLÍN - SANTA ELENA","2025-04-11","","0.20458333"
"MEDELLÍN - SANTA ELENA","2025-04-10","","0.80083333"
"MEDELLÍN - SANTA ELENA","2025-04-09","","0.27208333"
"MEDELLÍN - SANTA ELENA","2025-04-08","","0.00833333"
"MEDELLÍN - SANTA ELENA","2025-04-07","","0.34375"
"MEDELLÍN - SANTA ELENA","2025-04-06","","0.13916667"
"MEDELLÍN - SANTA ELENA","2025-04-05","","0.01208333"
"MEDELLÍN - SANTA ELENA","2025-04-04","","0.56166667"
"MEDELLÍN - SANTA ELENA","2025-04-03","","0.22875"
"MEDELLÍN - SANTA ELENA","2025-04-02","","0.2775"
"MEDELLÍN - SANTA ELENA","2025-04-01","","0.03875"
"MEDELLÍN - SANTA ELENA","2025-03-31","","0.10217391"
"MEDELLÍN - SANTA ELENA","2025-03-30","","0.09791667"
"MEDELLÍN - SANTA ELENA","2025-03-29","","0.32208333"
"MEDELLÍN - SANTA ELENA","2025-03-28","","0.075"
"MEDELLÍN - SANTA ELENA","2025-03-27","","0.06625"
