"Estacion","Fecha inicial","Fecha final","VViento"
"MEDELLÍN - SANTA ELENA","2025-10-31","","2.58113043"
"MEDELLÍN - SANTA ELENA","2025-10-30","","2.1385"
"MEDELLÍN - SANTA ELENA","2025-10-29","","2.884125"
"MEDELLÍN - SANTA ELENA","2025-10-28","","2.0935"
"MEDELLÍN - SANTA ELENA","2025-10-27","","2.351875"
"MEDELLÍN - SANTA ELENA","2025-10-26","","1.45683333"
"MEDELLÍN - SANTA ELENA","2025-10-25","","1.567625"
"MEDELLÍN - SANTA ELENA","2025-10-24","","1.88125"
"MEDELLÍN - SANTA ELENA","2025-10-23","","1.38754167"
"MEDELLÍN - SANTA ELENA","2025-10-22","","1.03720833"
"MEDELLÍN - SANTA ELENA","2025-10-21","","1.61583333"
"MEDELLÍN - SANTA ELENA","2025-10-20","","1.49333333"
"MEDELLÍN - SANTA ELENA","2025-10-19","","2.58029167"
"MEDELLÍN - SANTA ELENA","2025-10-18","","2.61625"
"MEDELLÍN - SANTA ELENA","2025-10-17","","2.083375"
"MEDELLÍN - SANTA ELENA","2025-10-16","","2.21479167"
"MEDELLÍN - SANTA ELENA","2025-10-15","","1.04766667"
"MEDELLÍN - SANTA ELENA","2025-10-14","","0.49729167"
"MEDELLÍN - SANTA ELENA","2025-10-13","","0.0"
"MEDELLÍN - SANTA ELENA","2025-10-12","","0.0"
"MEDELLÍN - SANTA ELENA","2025-10-11","","1.20429167"
"MEDELLÍN - SANTA ELENA","2025-10-10","","1.91704167"
"MEDELLÍN - SANTA ELENA","2025-10-09","","1.66916667"
"MEDELLÍN - SANTA ELENA","2025-10-08","","2.427125"
"MEDELLÍN - SANTA ELENA","2025-10-07","","2.80933333"
"MEDELLÍN - SANTA ELENA","2025-10-06","","1.36583333"
"MEDELLÍN - SANTA ELENA","2025-10-05","","2.65591667"
"MEDELLÍN - SANTA ELENA","2025-10-04","","1.89558333"
"MEDELLÍN - SANTA ELENA","2025-10-03","","2.590875"
"MEDELLÍN - SANTA ELENA","2025-10-02","","3.02295833"
"MEDELLÍN - SANTA ELENA","2025-10-01","","2.22670833"
"MEDELLÍN - SANTA ELENA","2025-09-30","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-29","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-28","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-27","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-26","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-25","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-24","","1.08283333"
"MEDELLÍN - SANTA ELENA","2025-09-23","","3.32666667"
"MEDELLÍN - SANTA ELENA","2025-09-22","","3.44325"
"MEDELLÍN - SANTA ELENA","2025-09-21","","2.47479167"
"MEDELLÍN - SANTA ELENA","2025-09-20","","2.722875"
"MEDELLÍN - SANTA ELENA","2025-09-19","","1.93683333"
"MEDELLÍN - SANTA ELENA","2025-09-18","","2.102"
"MEDELLÍN - SANTA ELENA","2025-09-17","","1.7055"
"MEDELLÍN - SANTA ELENA","2025-09-16","","2.65820833"
"MEDELLÍN - SANTA ELENA","2025-09-15","","3.12583333"
"MEDELLÍN - SANTA ELENA","2025-09-14","","3.15608333"
"MEDELLÍN - SANTA ELENA","2025-09-13","","2.98795833"
"MEDELLÍN - SANTA ELENA","2025-09-12","","2.68983333"
"MEDELLÍN - SANTA ELENA","2025-09-11","","2.93341667"
"MEDELLÍN - SANTA ELENA","2025-09-10","","3.11966667"
"MEDELLÍN - SANTA ELENA","2025-09-09","","3.33325"
"MEDELLÍN - SANTA ELENA","2025-09-08","","3.63570833"
"MEDELLÍN - SANTA ELENA","2025-09-07","","1.78591667"
"MEDELLÍN - SANTA ELENA","2025-09-06","","1.13741667"
"MEDELLÍN - SANTA ELENA","2025-09-05","","2.28708333"
"MEDELLÍN - SANTA ELENA","2025-09-04","","2.35491667"
"MEDELLÍN - SANTA ELENA","2025-09-03","","2.92579167"
"MEDELLÍN - SANTA ELENA","2025-09-02","","2.69141667"
"MEDELLÍN - SANTA ELENA","2025-09-01","","3.020375"
"MEDELLÍN - SANTA ELENA","2025-08-31","","1.71621473"
"MEDELLÍN - SANTA ELENA","2025-08-30","","3.56923758"
"MEDELLÍN - SANTA ELENA","2025-08-29","","3.50208549"
"MEDELLÍN - SANTA ELENA","2025-08-28","","2.88526564"
"MEDELLÍN - SANTA ELENA","2025-08-27","","3.34276764"
"MEDELLÍN - SANTA ELENA","2025-08-26","","3.14640966"
"MEDELLÍN - SANTA ELENA","2025-08-25","","3.0941399"
"MEDELLÍN - SANTA ELENA","2025-08-24","","3.1325426"
"MEDELLÍN - SANTA ELENA","2025-08-23","","2.40880032"
"MEDELLÍN - SANTA ELENA","2025-08-22","","2.1684985"
"MEDELLÍN - SANTA ELENA","2025-08-21","","2.68233446"
"MEDELLÍN - SANTA ELENA","2025-08-20","","2.30283782"
"MEDELLÍN - SANTA ELENA","2025-08-19","","3.04862435"
"MEDELLÍN - SANTA ELENA","2025-08-18","","2.08784437"
"MEDELLÍN - SANTA ELENA","2025-08-17","","1.16164467"
"MEDELLÍN - SANTA ELENA","2025-08-16","","1.79215302"
"MEDELLÍN - SANTA ELENA","2025-08-15","","1.85070149"
"MEDELLÍN - SANTA ELENA","2025-08-14","","2.29280189"
"MEDELLÍN - SANTA ELENA","2025-08-13","","2.64065536"
"MEDELLÍN - SANTA ELENA","2025-08-12","","3.1277747"
"MEDELLÍN - SANTA ELENA","2025-08-11","","3.02842954"
"MEDELLÍN - SANTA ELENA","2025-08-10","","1.27075829"
"MEDELLÍN - SANTA ELENA","2025-08-09","","1.8036289"
"MEDELLÍN - SANTA ELENA","2025-08-08","","1.5139311"
"MEDELLÍN - SANTA ELENA","2025-07-16","","2.06893624"
"MEDELLÍN - SANTA ELENA","2025-07-15","","3.42225866"
"MEDELLÍN - SANTA ELENA","2025-07-14","","3.00967516"
"MEDELLÍN - SANTA ELENA","2025-07-13","","3.07156939"
"MEDELLÍN - SANTA ELENA","2025-07-12","","3.17103155"
"MEDELLÍN - SANTA ELENA","2025-07-11","","3.01843027"
"MEDELLÍN - SANTA ELENA","2025-07-10","","2.53738802"
"MEDELLÍN - SANTA ELENA","2025-07-09","","3.29328917"
"MEDELLÍN - SANTA ELENA","2025-07-08","","3.16568764"
"MEDELLÍN - SANTA ELENA","2025-07-07","","3.82381914"
"MEDELLÍN - SANTA ELENA","2025-07-06","","3.66419639"
"MEDELLÍN - SANTA ELENA","2025-07-05","","2.1185802"
"MEDELLÍN - SANTA ELENA","2025-07-04","","4.1004114"
"MEDELLÍN - SANTA ELENA","2025-07-02","","4.33374945"
"MEDELLÍN - SANTA ELENA","2025-06-28","","2.65017293"
"MEDELLÍN - SANTA ELENA","2025-06-27","","2.89341369"
"MEDELLÍN - SANTA ELENA","2025-06-26","","3.23997613"
"MEDELLÍN - SANTA ELENA","2025-06-25","","2.62905968"
"MEDELLÍN - SANTA ELENA","2025-06-24","","2.50050837"
"MEDELLÍN - SANTA ELENA","2025-06-19","","3.66653542"
"MEDELLÍN - SANTA ELENA","2025-06-18","","2.95376613"
"MEDELLÍN - SANTA ELENA","2025-06-17","","3.88799138"
"MEDELLÍN - SANTA ELENA","2025-06-15","","2.72963331"
"MEDELLÍN - SANTA ELENA","2025-06-14","","1.09972419"
"MEDELLÍN - SANTA ELENA","2025-06-13","","2.23072427"
"MEDELLÍN - SANTA ELENA","2025-06-12","","1.23088435"
"MEDELLÍN - SANTA ELENA","2025-06-11","","1.55263353"
"MEDELLÍN - SANTA ELENA","2025-06-10","","2.13153681"
"MEDELLÍN - SANTA ELENA","2025-06-09","","2.22497545"
"MEDELLÍN - SANTA ELENA","2025-06-08","","3.20898086"
"MEDELLÍN - SANTA ELENA","2025-06-07","","3.42613173"
"MEDELLÍN - SANTA ELENA","2025-06-06","","2.64156907"
"MEDELLÍN - SANTA ELENA","2025-06-05","","2.49466028"
"MEDELLÍN - SANTA ELENA","2025-06-04","","2.52424426"
