"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"MEDELLÍN - SANTA ELENA","2025-10-31","","14.09191304"
"MEDELLÍN - SANTA ELENA","2025-10-30","","14.23879167"
"MEDELLÍN - SANTA ELENA","2025-10-29","","14.68791667"
"MEDELLÍN - SANTA ELENA","2025-10-28","","13.94491667"
"MEDELLÍN - SANTA ELENA","2025-10-27","","12.92516667"
"MEDELLÍN - SANTA ELENA","2025-10-26","","13.95641667"
"MEDELLÍN - SANTA ELENA","2025-10-25","","13.36145833"
"MEDELLÍN - SANTA ELENA","2025-10-24","","12.86133333"
"MEDELLÍN - SANTA ELENA","2025-10-23","","13.13683333"
"MEDELLÍN - SANTA ELENA","2025-10-22","","12.941375"
"MEDELLÍN - SANTA ELENA","2025-10-21","","13.32608333"
"MEDELLÍN - SANTA ELENA","2025-10-20","","13.87583333"
"MEDELLÍN - SANTA ELENA","2025-10-19","","14.07329167"
"MEDELLÍN - SANTA ELENA","2025-10-18","","14.05933333"
"MEDELLÍN - SANTA ELENA","2025-10-17","","13.03175"
"MEDELLÍN - SANTA ELENA","2025-10-16","","13.04579167"
"MEDELLÍN - SANTA ELENA","2025-10-15","","12.99058333"
"MEDELLÍN - SANTA ELENA","2025-10-14","","4.577"
"MEDELLÍN - SANTA ELENA","2025-10-13","","0.0"
"MEDELLÍN - SANTA ELENA","2025-10-12","","0.0"
"MEDELLÍN - SANTA ELENA","2025-10-11","","12.16004167"
"MEDELLÍN - SANTA ELENA","2025-10-10","","12.10258333"
"MEDELLÍN - SANTA ELENA","2025-10-09","","14.11433333"
"MEDELLÍN - SANTA ELENA","2025-10-08","","12.54854167"
"MEDELLÍN - SANTA ELENA","2025-10-07","","13.845375"
"MEDELLÍN - SANTA ELENA","2025-10-06","","13.389375"
"MEDELLÍN - SANTA ELENA","2025-10-05","","14.35383333"
"MEDELLÍN - SANTA ELENA","2025-10-04","","14.21691667"
"MEDELLÍN - SANTA ELENA","2025-10-03","","14.05229167"
"MEDELLÍN - SANTA ELENA","2025-10-02","","14.06216667"
"MEDELLÍN - SANTA ELENA","2025-10-01","","12.56508333"
"MEDELLÍN - SANTA ELENA","2025-09-30","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-29","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-28","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-27","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-26","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-25","","0.0"
"MEDELLÍN - SANTA ELENA","2025-09-24","","5.41720833"
"MEDELLÍN - SANTA ELENA","2025-09-23","","14.87370833"
"MEDELLÍN - SANTA ELENA","2025-09-22","","14.31908333"
"MEDELLÍN - SANTA ELENA","2025-09-21","","14.61254167"
"MEDELLÍN - SANTA ELENA","2025-09-20","","13.60895833"
"MEDELLÍN - SANTA ELENA","2025-09-19","","13.409875"
"MEDELLÍN - SANTA ELENA","2025-09-18","","12.17220833"
"MEDELLÍN - SANTA ELENA","2025-09-17","","14.14845833"
"MEDELLÍN - SANTA ELENA","2025-09-16","","14.66870833"
"MEDELLÍN - SANTA ELENA","2025-09-15","","14.33541667"
"MEDELLÍN - SANTA ELENA","2025-09-14","","14.72841667"
"MEDELLÍN - SANTA ELENA","2025-09-13","","14.83758333"
"MEDELLÍN - SANTA ELENA","2025-09-12","","14.544125"
"MEDELLÍN - SANTA ELENA","2025-09-11","","14.82766667"
"MEDELLÍN - SANTA ELENA","2025-09-10","","14.81479167"
"MEDELLÍN - SANTA ELENA","2025-09-09","","14.378125"
"MEDELLÍN - SANTA ELENA","2025-09-08","","13.77433333"
"MEDELLÍN - SANTA ELENA","2025-09-07","","12.95704167"
"MEDELLÍN - SANTA ELENA","2025-09-06","","13.83820833"
"MEDELLÍN - SANTA ELENA","2025-09-05","","13.92858333"
"MEDELLÍN - SANTA ELENA","2025-09-04","","13.542125"
"MEDELLÍN - SANTA ELENA","2025-09-03","","13.67183333"
"MEDELLÍN - SANTA ELENA","2025-09-02","","14.69225"
"MEDELLÍN - SANTA ELENA","2025-09-01","","13.92104167"
"MEDELLÍN - SANTA ELENA","2025-08-31","","14.17300659"
"MEDELLÍN - SANTA ELENA","2025-08-30","","14.33133407"
"MEDELLÍN - SANTA ELENA","2025-08-29","","13.97190278"
"MEDELLÍN - SANTA ELENA","2025-08-28","","14.29339583"
"MEDELLÍN - SANTA ELENA","2025-08-27","","14.38106944"
"MEDELLÍN - SANTA ELENA","2025-08-26","","14.57558333"
"MEDELLÍN - SANTA ELENA","2025-08-25","","13.92309028"
"MEDELLÍN - SANTA ELENA","2025-08-24","","14.45827083"
"MEDELLÍN - SANTA ELENA","2025-08-23","","14.21759722"
"MEDELLÍN - SANTA ELENA","2025-08-22","","13.06327778"
"MEDELLÍN - SANTA ELENA","2025-08-21","","14.5638125"
"MEDELLÍN - SANTA ELENA","2025-08-20","","14.83926389"
"MEDELLÍN - SANTA ELENA","2025-08-19","","14.72767361"
"MEDELLÍN - SANTA ELENA","2025-08-18","","13.92665613"
"MEDELLÍN - SANTA ELENA","2025-08-17","","12.97679167"
"MEDELLÍN - SANTA ELENA","2025-08-16","","12.60327083"
"MEDELLÍN - SANTA ELENA","2025-08-15","","12.6011875"
"MEDELLÍN - SANTA ELENA","2025-08-14","","13.77439344"
"MEDELLÍN - SANTA ELENA","2025-08-13","","13.96733333"
"MEDELLÍN - SANTA ELENA","2025-08-12","","14.14686806"
"MEDELLÍN - SANTA ELENA","2025-08-11","","14.10262573"
"MEDELLÍN - SANTA ELENA","2025-08-10","","13.70304167"
"MEDELLÍN - SANTA ELENA","2025-08-09","","13.0095625"
"MEDELLÍN - SANTA ELENA","2025-08-08","","13.31279487"
"MEDELLÍN - SANTA ELENA","2025-07-16","","13.2564394"
"MEDELLÍN - SANTA ELENA","2025-07-15","","14.96627083"
"MEDELLÍN - SANTA ELENA","2025-07-14","","14.11340278"
"MEDELLÍN - SANTA ELENA","2025-07-13","","14.29200071"
"MEDELLÍN - SANTA ELENA","2025-07-12","","14.30158525"
"MEDELLÍN - SANTA ELENA","2025-07-11","","13.81580244"
"MEDELLÍN - SANTA ELENA","2025-07-10","","14.69557591"
"MEDELLÍN - SANTA ELENA","2025-07-09","","13.51785417"
"MEDELLÍN - SANTA ELENA","2025-07-08","","14.20672222"
