"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-08","","20.12368056"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-07","","19.74923611"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-06","","22.96305556"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-05","","21.93145833"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-04","","22.89715278"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-03","","22.72340278"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-02","","21.77673611"
"CASA DE JUSTICIA ITAGÜÍ","2025-08-01","","24.44145833"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-31","","24.04673913"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-30","","22.29625"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-29","","22.465625"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-28","","22.75604167"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-27","","22.34381944"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-26","","20.55583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-25","","21.81506944"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-24","","24.55027778"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-23","","24.04215278"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-22","","23.83781526"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-21","","23.63895833"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-20","","24.13819444"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-19","","23.75180556"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-18","","23.91763889"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-17","","24.28770833"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-16","","23.99479167"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-15","","23.72326389"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-14","","23.05993056"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-13","","22.27388889"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-12","","23.15805556"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-11","","22.40076389"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-10","","23.03756945"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-09","","22.31944444"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-08","","23.42479167"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-07","","23.06333333"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-06","","21.76631944"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-05","","21.34576389"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-04","","21.77034722"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-03","","22.77388889"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-02","","23.73965278"
"CASA DE JUSTICIA ITAGÜÍ","2025-07-01","","25.74923077"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-31","","23.48695652"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-30","","23.54166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-29","","24.43636364"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-28","","22.77083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-27","","21.47083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-26","","23.02083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-25","","24.42916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-24","","24.1375"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-23","","23.32916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-22","","21.87083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-21","","21.22083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-20","","21.42916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-19","","21.2875"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-18","","20.50416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-17","","20.5375"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-16","","20.66666667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-15","","20.27916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-14","","22.20416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-13","","22.64583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-12","","24.7625"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-11","","23.225"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-10","","23.6875"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-09","","21.36666667"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-08","","19.93333333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-07","","20.46818182"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-06","","19.7875"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-05","","20.40909091"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-04","","20.9"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-03","","21.88333333"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-02","","20.72173913"
"CASA DE JUSTICIA ITAGÜÍ","2025-05-01","","20.24583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-30","","21.16956522"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-29","","20.35833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-28","","20.90833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-27","","21.3"
