"Estacion","Fecha inicial","Fecha final","HAire2"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-28","","64.70833333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-27","","64.05416667"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-26","","68.50416667"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-25","","63.75416667"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-24","","72.88333333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-23","","63.21666667"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-22","","66.30416667"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-21","","67.27083333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-20","","57.07083333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-19","","59.97083333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-18","","62.91666667"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-17","","75.07083333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-16","","64.89583333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-15","","67.62916667"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-14","","72.2625"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-13","","67.69583333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-12","","72.74761905"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-11","","72.88"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-06","","72.47058824"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-05","","77.17083333"
"CASA DE JUSTICIA ITAGÜÍ","2013-02-04","","63.65333333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-30","","80.06666667"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-29","","63.73333333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-28","","57.66666667"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-27","","62.4875"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-26","","67.17916667"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-25","","68.67083333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-24","","68.34583333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-23","","65.1"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-22","","71.92173913"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-21","","70.71666667"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-20","","70.5375"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-19","","64.44583333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-18","","56.70769231"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-15","","73.93846154"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-14","","67.43333333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-13","","67.7625"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-12","","60.77083333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-11","","52.79166667"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-10","","54.34583333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-09","","51.45416667"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-08","","37.04"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-06","","59.47647059"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-05","","58.48333333"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-04","","61.56666667"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-03","","62.1625"
"CASA DE JUSTICIA ITAGÜÍ","2013-01-02","","44.30833333"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-30","","81.61666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-29","","62.7875"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-28","","59.59583333"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-27","","63.34583333"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-26","","69.82916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-25","","68.54166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-24","","61.40714286"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-22","","68.71176471"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-21","","69.17916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-20","","68.83333333"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-19","","69.02083333"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-18","","68.81666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-17","","67.97916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-16","","70.67916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-15","","70.38571429"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-14","","69.75416667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-13","","69.825"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-12","","65.76153846"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-07","","66.58"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-06","","69.05"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-05","","70.09166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-04","","65.87916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-03","","75.6375"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-02","","75.075"
"CASA DE JUSTICIA ITAGÜÍ","2012-12-01","","76.80416667"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-30","","70.44285714"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-25","","63.88333333"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-24","","69.3875"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-23","","75.35"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-22","","77.16666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-21","","75.9"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-20","","70.3"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-19","","62.74285714"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-18","","87.8"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-17","","78.10833333"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-16","","72.61666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-15","","74.01666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-14","","75.7875"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-13","","76.75833333"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-12","","71.6875"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-11","","72.13333333"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-10","","69.8125"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-09","","66.92105263"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-08","","65.59583333"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-07","","67.19166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-06","","68.1125"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-05","","72.9125"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-04","","66.96666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-03","","63.94166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-02","","71.30833333"
"CASA DE JUSTICIA ITAGÜÍ","2012-11-01","","64.65625"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-24","","75.7605"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-23","","63.66945833"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-22","","71.23208333"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-21","","64.74429167"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-20","","70.196625"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-19","","65.29654167"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-18","","66.06416667"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-17","","63.054375"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-16","","51.161875"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-15","","48.98304167"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-14","","48.16795833"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-13","","55.500625"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-12","","56.68454167"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-11","","57.975"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-10","","58.48333333"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-09","","52.9"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-08","","59.77916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-07","","58.75416667"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-06","","59.92916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-05","","69.20666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-03","","55.70909091"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-02","","54.49166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-09-01","","54.175"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-31","","52.76175"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-30","","48.816125"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-29","","41.26"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-27","","57.37777778"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-26","","61.05"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-25","","71.51666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-24","","75.7625"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-23","","73.89166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-22","","73.325"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-21","","69.6625"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-20","","67.925"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-19","","62.2375"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-18","","71.62916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-17","","73.7"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-16","","63.37083333"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-15","","64.2625"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-14","","73.62857143"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-13","","76.28"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-12","","69.6875"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-11","","59.34166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-10","","53.25416667"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-09","","66.98333333"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-08","","73.91666667"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-07","","68.93333333"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-06","","69.54583333"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-05","","70.87083333"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-04","","73.3375"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-03","","73.9875"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-02","","69.0875"
"CASA DE JUSTICIA ITAGÜÍ","2012-08-01","","61.25833333"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-31","","68.18995833"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-30","","71.24154167"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-29","","58.702125"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-28","","56.55941667"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-27","","52.97083333"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-26","","52.30833333"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-25","","52.4375"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-24","","57.34166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-23","","51.35"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-22","","54.74166667"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-21","","53.32916667"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-20","","60.17083333"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-19","","55.37391304"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-18","","57.775"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-17","","65.98333333"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-16","","61.975"
"CASA DE JUSTICIA ITAGÜÍ","2012-07-15","","63.8"
