"Estacion","Fecha inicial","Fecha final","NOx"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-09","","22.00059042"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-08","","19.76832279"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-07","","36.69570667"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-06","","38.20221792"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-05","","38.46439833"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-04","","37.57330682"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-03","","34.16001583"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-02","","18.60692738"
"CASA DE JUSTICIA ITAGÜÍ","2013-09-01","","11.64319988"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-31","","25.68450254"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-30","","17.62989829"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-29","","23.15606491"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-28","","19.18316004"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-27","","22.75410938"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-26","","21.31565396"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-25","","12.30199713"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-24","","14.47949938"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-23","","30.93400952"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-22","","24.98524571"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-21","","24.06418492"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-20","","28.69266754"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-19","","18.36425296"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-18","","21.593353"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-16","","45.13684214"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-15","","27.38073332"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-14","","11.91765212"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-13","","29.39518434"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-12","","26.59881294"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-11","","22.24481432"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-10","","35.35706687"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-09","","17.32969794"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-08","","18.59191049"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-07","","11.44564001"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-06","","19.19909778"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-05","","16.55604534"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-04","","16.549621"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-03","","18.90355073"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-02","","15.52516111"
"CASA DE JUSTICIA ITAGÜÍ","2013-08-01","","18.16914024"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-31","","15.58718055"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-30","","14.63129451"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-29","","10.86333316"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-28","","12.40920718"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-27","","15.32741636"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-26","","22.64060853"
