"Estacion","Fecha inicial","Fecha final","O3"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-17","","4.43889594"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-16","","20.2407115"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-15","","23.92752931"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-14","","21.73669301"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-13","","20.63310009"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-12","","19.97911911"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-11","","27.85958998"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-10","","8.35460709"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-09","","14.92711599"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-08","","19.20251669"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-07","","18.13979759"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-06","","22.16178065"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-05","","21.45057632"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-04","","20.91921677"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-03","","19.57038099"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-02","","14.5347274"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-01","","20.09356578"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-30","","21.49145014"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-29","","27.05028851"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-28","","19.90554625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-27","","18.79377857"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-26","","18.28694331"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-25","","17.25692325"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-24","","18.00900139"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-23","","19.18616716"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-22","","19.08807002"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-21","","27.15656042"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-20","","12.65453207"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-19","","16.44762179"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-18","","15.70371841"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-17","","12.64635731"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-16","","21.8674892"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-15","","25.03112222"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-14","","19.70117719"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-13","","25.83224893"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-12","","16.27595178"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-11","","16.9871561"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-10","","14.05241643"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-09","","15.53204841"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-08","","19.99546863"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-07","","21.27890632"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-06","","17.08525325"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-05","","16.64381608"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-04","","16.79913657"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-03","","21.25438203"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-02","","27.77784236"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-01","","27.5734733"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-31","","28.20293"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-30","","19.38236146"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-29","","17.93542853"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-28","","21.38517823"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-27","","21.07453726"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-26","","20.55952723"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-25","","20.07721626"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-24","","24.09919932"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-23","","32.83802024"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-22","","33.37755455"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-21","","24.82675316"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-20","","23.42886881"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-19","","17.2896223"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-18","","24.8185784"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-17","","25.0147727"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-16","","28.03125999"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-15","","28.36642525"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-14","","29.87875628"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-13","","34.05605982"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-12","","39.27973294"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-11","","35.7972842"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-10","","33.4102536"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-09","","31.44831064"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-08","","37.19516855"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-07","","23.64958739"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-06","","26.24916181"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-05","","29.03675576"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-04","","34.13780744"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-03","","13.58645497"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-02","","28.62801764"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-01","","33.03421453"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-30","","24.63873363"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-29","","20.49412913"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-28","","24.85781726"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-23","","11.18307485"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-22","","28.20293"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-21","","32.31483545"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-20","","21.78574158"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-19","","24.57333553"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-18","","19.56220623"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-17","","13.13684305"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-16","","16.8563599"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-15","","23.15092689"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-14","","24.36079171"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-13","","27.34457996"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-12","","31.16219396"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-11","","26.55162801"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-10","","25.34176319"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-09","","21.62224633"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-08","","18.1152733"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-07","","18.91491369"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-06","","39.45140295"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-05","","28.68524098"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-04","","25.38932544"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-03","","15.90808747"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-02","","19.72570148"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-01","","25.67692844"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-31","","24.00927693"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-30","","22.94655783"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-29","","18.07439949"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-28","","21.82661539"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-27","","18.34416664"
