"Estacion","Fecha inicial","Fecha final","NO2"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-17","","26.59304226"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-16","","24.30634752"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-15","","21.39500802"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-14","","23.52556506"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-13","","21.17477145"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-12","","20.80573084"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-11","","19.81394155"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-10","","20.07843855"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-09","","21.4626797"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-08","","15.70327142"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-07","","19.87993652"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-06","","15.79112391"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-05","","16.63180564"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-04","","18.18232309"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-03","","25.01945047"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-02","","29.45112495"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-01","","27.32210529"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-30","","29.7675938"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-29","","23.65944886"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-28","","35.63069405"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-27","","20.55882295"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-26","","20.71380956"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-25","","20.15732448"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-24","","21.68584659"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-23","","17.2262148"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-22","","15.31654225"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-21","","24.53425464"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-20","","19.4750347"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-19","","17.27661215"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-18","","19.69994099"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-17","","24.94053544"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-16","","14.71112158"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-15","","20.21032551"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-14","","23.86144859"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-13","","27.47014149"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-12","","28.61296782"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-11","","32.20892972"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-10","","23.46017476"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-09","","22.62480386"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-08","","19.48845622"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-07","","20.50951741"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-06","","21.76240326"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-05","","20.82136185"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-04","","15.74408203"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-03","","15.37739978"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-02","","10.9226806"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-01","","14.49956405"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-31","","17.76366285"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-30","","28.63963847"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-29","","30.82415579"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-28","","26.61263782"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-27","","21.21829538"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-26","","20.14289784"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-25","","26.96448824"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-24","","32.81895422"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-23","","29.90786543"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-22","","22.06002701"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-21","","24.73038264"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-20","","27.62511958"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-19","","41.00891187"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-18","","28.37816582"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-17","","25.65019094"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-16","","22.44136871"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-15","","18.91426159"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-14","","23.54870137"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-13","","36.0516578"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-12","","13.88522242"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-11","","22.14843818"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-10","","22.88525794"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-09","","27.40269158"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-08","","21.42888481"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-07","","24.86361194"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-06","","25.24108952"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-05","","29.57550088"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-04","","19.00544638"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-03","","35.90651275"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-02","","32.10781788"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-01","","17.11470579"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-30","","24.75710813"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-29","","38.24639991"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-28","","20.66655613"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-27","","14.90444237"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-26","","21.2070677"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-25","","19.12789318"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-24","","17.96419416"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-23","","23.38685262"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-22","","24.85460561"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-21","","28.30322318"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-20","","19.28426592"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-19","","22.35577818"
