"Estacion","Fecha inicial","Fecha final","VViento"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-23","","3.44"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-17","","1.31833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-16","","2.0073913"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-15","","2.12142857"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-14","","1.68541667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-13","","1.71"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-12","","1.78458333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-11","","1.81681818"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-10","","2.0885"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-09","","1.84916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-08","","1.94954545"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-07","","1.50307692"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-06","","2.04133333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-05","","1.432"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-04","","1.255625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-03","","1.50095238"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-02","","1.19791667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-01","","1.90333333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-30","","1.68958333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-29","","1.91458333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-28","","1.43375"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-27","","1.57833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-26","","1.89"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-25","","1.71125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-24","","1.74166667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-23","","1.96791667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-22","","2.02875"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-21","","1.58125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-20","","1.40833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-19","","2.11"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-18","","1.39625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-17","","1.31"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-16","","1.5525"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-15","","1.66583333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-14","","1.71833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-13","","1.46208333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-12","","1.26708333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-11","","1.06916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-10","","1.64666667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-09","","1.31625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-08","","1.48708333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-07","","1.56458333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-06","","1.20083333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-05","","1.50125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-04","","1.99166667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-03","","1.99916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-02","","1.80833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-01","","1.39916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-31","","1.32"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-30","","1.26166667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-29","","1.72916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-28","","1.45625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-27","","1.78125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-26","","2.04"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-25","","0.98708333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-24","","0.96833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-23","","2.13041667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-22","","1.71916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-21","","2.34384615"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-15","","1.17666667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-14","","2.18916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-13","","1.67958333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-12","","1.86208333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-11","","1.52208333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-10","","2.27833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-09","","1.98541667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-08","","2.33"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-07","","1.74875"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-06","","1.51541667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-05","","1.54833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-04","","1.33"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-03","","1.26625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-02","","1.78583333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-01","","2.21541667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-30","","1.555"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-29","","1.82166667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-28","","1.83333333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-27","","1.68541667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-26","","1.73916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-25","","1.9125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-24","","1.99083333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-23","","1.9015"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-22","","2.32333333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-21","","1.42916667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-20","","1.38217391"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-19","","2.05"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-18","","1.3075"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-17","","0.89666667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-16","","1.46958333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-15","","1.54478261"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-14","","1.91333333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-13","","2.356"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-12","","1.79428571"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-11","","1.66181818"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-10","","1.87833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-09","","1.79111111"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-08","","1.06578947"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-07","","1.58291667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-06","","1.91266667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-05","","1.576"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-04","","4.2"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-03","","1.55833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-02","","1.16291667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-09-01","","1.271875"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-31","","1.50333333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-30","","2.15181818"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-29","","1.81125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-28","","2.08666667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-27","","1.96478261"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-26","","1.88555556"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-25","","2.065"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-24","","1.192"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-23","","1.6425"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-22","","1.36333333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-21","","2.12956522"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-20","","1.99263158"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-19","","1.70458333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-18","","1.65833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-17","","1.82956522"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-16","","1.47238095"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-15","","1.2552381"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-14","","1.46764706"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-13","","1.79181818"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-12","","1.93823529"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-11","","1.5825"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-10","","2.08875"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-09","","1.90291667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-08","","2.01583333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-07","","1.94958333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-06","","2.06958333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-05","","1.99125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-04","","1.67791667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-03","","1.90125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-02","","1.96833333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-08-01","","1.58625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-31","","2.03208333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-30","","1.98125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-29","","1.43"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-28","","2.01041667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-27","","1.82708333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-26","","1.74125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-25","","1.22"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-24","","1.41333333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-22","","1.02"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-21","","2.08791667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-20","","1.88125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-07-19","","1.98583333"
