"Estacion","Fecha inicial","Fecha final","HAire10"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-23","","50.3900303"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-17","","94.77256224"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-16","","82.27845697"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-15","","81.99329692"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-14","","79.13801644"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-13","","79.59595789"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-12","","81.163125"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-11","","79.73945734"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-10","","78.41622864"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-09","","83.72629861"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-08","","82.79945674"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-07","","84.74573308"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-06","","82.67397169"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-05","","81.76524549"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-04","","81.23095328"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-03","","82.53890079"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-02","","88.91325"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-12-01","","81.84378472"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-30","","86.62222917"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-29","","82.41113195"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-28","","85.689625"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-27","","83.65846528"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-26","","80.79346528"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-25","","81.6725"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-24","","83.24714583"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-23","","80.75700695"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-22","","82.41329167"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-21","","82.44138889"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-20","","84.80804861"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-19","","83.18716667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-18","","88.50372222"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-17","","89.00982639"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-16","","85.23988889"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-15","","82.99115972"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-14","","84.01304861"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-13","","85.59861594"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-12","","88.46625694"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-11","","90.83498611"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-10","","84.56917163"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-09","","86.60536806"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-08","","83.81865278"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-07","","84.71963194"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-06","","88.90505556"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-05","","86.43834028"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-04","","81.37164583"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-03","","84.00463889"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-02","","80.02902083"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-11-01","","85.40991667"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-31","","85.94886111"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-30","","83.28286806"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-29","","84.01826389"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-28","","81.03365972"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-27","","82.35940278"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-26","","81.14680556"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-25","","88.89846528"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-24","","89.51733333"
"GIRARDOTA - S.O.S ABURRÁ NORTE","2020-10-23","","75.72134028"
