"Estacion","Fecha inicial","Fecha final","NO2"
"P_EST-Secretaria","2014-09-14","","74.46434783"
"P_EST-Secretaria","2014-09-13","","89.83130435"
"P_EST-Secretaria","2014-09-12","","101.84695652"
"P_EST-Secretaria","2014-09-11","","97.35130435"
"P_EST-Secretaria","2014-09-10","","93.14545455"
"P_EST-Secretaria","2014-09-09","","76.0173913"
"P_EST-Secretaria","2014-09-08","","71.68521739"
"P_EST-Secretaria","2014-09-07","","64.9826087"
"P_EST-Secretaria","2014-09-06","","78.22434783"
"P_EST-Secretaria","2014-09-05","","80.34956522"
"P_EST-Secretaria","2014-09-04","","75.28952381"
"P_EST-Secretaria","2014-09-03","","81.24869565"
"P_EST-Secretaria","2014-09-02","","70.99238095"
"P_EST-Secretaria","2014-09-01","","37.94181818"
"P_EST-Secretaria","2014-08-31","","23.25"
"P_EST-Secretaria","2014-08-30","","23.00706522"
"P_EST-Secretaria","2014-08-29","","19.82771739"
"P_EST-Secretaria","2014-08-28","","33.75108696"
"P_EST-Secretaria","2014-08-27","","40.1475"
"P_EST-Secretaria","2014-08-24","","23.13958333"
"P_EST-Secretaria","2014-08-23","","33.51086957"
"P_EST-Secretaria","2014-08-22","","36.0451087"
"P_EST-Secretaria","2014-08-21","","27.89456522"
"P_EST-Secretaria","2014-08-20","","27.26521739"
"P_EST-Secretaria","2014-08-19","","31.44565217"
"P_EST-Secretaria","2014-08-18","","16.35271739"
"P_EST-Secretaria","2014-08-17","","18.01902174"
"P_EST-Secretaria","2014-08-16","","21.23858696"
"P_EST-Secretaria","2014-08-15","","26.46902174"
"P_EST-Secretaria","2014-08-14","","30.09891304"
