"Estacion","Fecha inicial","Fecha final","NOx"
"P_EST-Secretaria","2014-09-15","","111.90090909"
"P_EST-Secretaria","2014-09-14","","83.97521739"
"P_EST-Secretaria","2014-09-13","","120.75521739"
"P_EST-Secretaria","2014-09-12","","138.53173913"
"P_EST-Secretaria","2014-09-11","","119.47086957"
"P_EST-Secretaria","2014-09-10","","121.15681818"
"P_EST-Secretaria","2014-09-09","","98.73478261"
"P_EST-Secretaria","2014-09-08","","87.12"
"P_EST-Secretaria","2014-09-07","","72.64565217"
"P_EST-Secretaria","2014-09-06","","94.52869565"
"P_EST-Secretaria","2014-09-05","","102.14304348"
"P_EST-Secretaria","2014-09-04","","93.4215"
"P_EST-Secretaria","2014-09-03","","95.86826087"
"P_EST-Secretaria","2014-09-02","","115.87333333"
"P_EST-Secretaria","2014-09-01","","76.86227273"
"P_EST-Secretaria","2014-08-31","","53.45108696"
"P_EST-Secretaria","2014-08-30","","57.80978261"
"P_EST-Secretaria","2014-08-29","","60.54347826"
"P_EST-Secretaria","2014-08-28","","97.03478261"
"P_EST-Secretaria","2014-08-27","","89.08666667"
"P_EST-Secretaria","2014-08-24","","64.35625"
"P_EST-Secretaria","2014-08-23","","80.85549517"
"P_EST-Secretaria","2014-08-22","","91.70978261"
"P_EST-Secretaria","2014-08-21","","70.48152174"
"P_EST-Secretaria","2014-08-20","","61.5625"
"P_EST-Secretaria","2014-08-19","","93.20326087"
"P_EST-Secretaria","2014-08-18","","40.44782609"
"P_EST-Secretaria","2014-08-17","","44.3625"
"P_EST-Secretaria","2014-08-16","","55.87119565"
"P_EST-Secretaria","2014-08-15","","82.39293478"
"P_EST-Secretaria","2014-08-14","","84.77336957"
