"Estacion","Fecha inicial","Fecha final","PLiquida"
"P_EST-Secretaria","2015-01-13","","0.02083333"
"P_EST-Secretaria","2015-01-12","","0.0"
"P_EST-Secretaria","2015-01-11","","0.02916667"
"P_EST-Secretaria","2015-01-10","","0.0"
"P_EST-Secretaria","2015-01-09","","0.0"
"P_EST-Secretaria","2015-01-08","","0.0"
"P_EST-Secretaria","2015-01-07","","0.0"
"P_EST-Secretaria","2015-01-06","","0.0"
"P_EST-Secretaria","2015-01-05","","0.0"
"P_EST-Secretaria","2015-01-04","","0.0"
"P_EST-Secretaria","2015-01-03","","0.0"
"P_EST-Secretaria","2015-01-02","","0.0"
"P_EST-Secretaria","2015-01-01","","0.0"
"P_EST-Secretaria","2014-12-31","","0.0"
"P_EST-Secretaria","2014-12-30","","0.0"
"P_EST-Secretaria","2014-12-29","","0.0"
"P_EST-Secretaria","2014-12-28","","0.0"
"P_EST-Secretaria","2014-12-27","","0.0"
"P_EST-Secretaria","2014-12-26","","0.0"
"P_EST-Secretaria","2014-12-25","","0.01666667"
"P_EST-Secretaria","2014-12-24","","0.0"
"P_EST-Secretaria","2014-12-23","","0.0"
"P_EST-Secretaria","2014-12-22","","0.00416667"
"P_EST-Secretaria","2014-12-21","","0.00416667"
"P_EST-Secretaria","2014-12-20","","0.2625"
"P_EST-Secretaria","2014-12-19","","0.17083333"
"P_EST-Secretaria","2014-12-18","","0.13333333"
"P_EST-Secretaria","2014-12-17","","0.0"
"P_EST-Secretaria","2014-12-16","","0.0"
"P_EST-Secretaria","2014-12-15","","0.09583333"
"P_EST-Secretaria","2014-12-14","","0.02916667"
"P_EST-Secretaria","2014-12-13","","0.5375"
"P_EST-Secretaria","2014-12-12","","0.075"
"P_EST-Secretaria","2014-12-11","","0.0"
"P_EST-Secretaria","2014-12-10","","0.08333333"
"P_EST-Secretaria","2014-12-09","","0.45416667"
"P_EST-Secretaria","2014-12-08","","0.2125"
"P_EST-Secretaria","2014-12-07","","0.29166667"
"P_EST-Secretaria","2014-12-06","","0.33333333"
"P_EST-Secretaria","2014-12-05","","0.23333333"
"P_EST-Secretaria","2014-12-04","","0.05416667"
"P_EST-Secretaria","2014-12-03","","0.0"
"P_EST-Secretaria","2014-12-02","","0.0"
"P_EST-Secretaria","2014-12-01","","0.00416667"
"P_EST-Secretaria","2014-11-30","","0.0"
"P_EST-Secretaria","2014-11-29","","0.0"
"P_EST-Secretaria","2014-11-28","","0.0"
"P_EST-Secretaria","2014-11-27","","0.02173913"
"P_EST-Secretaria","2014-11-26","","0.0"
"P_EST-Secretaria","2014-11-23","","0.12"
"P_EST-Secretaria","2014-11-22","","0.85416667"
"P_EST-Secretaria","2014-11-21","","0.1125"
"P_EST-Secretaria","2014-11-20","","0.0"
"P_EST-Secretaria","2014-11-19","","0.0"
"P_EST-Secretaria","2014-11-18","","0.0"
"P_EST-Secretaria","2014-11-17","","0.0"
"P_EST-Secretaria","2014-11-16","","0.0"
"P_EST-Secretaria","2014-11-15","","0.0"
"P_EST-Secretaria","2014-11-14","","0.30625"
"P_EST-Secretaria","2014-11-13","","0.18421053"
"P_EST-Secretaria","2014-11-12","","0.76666667"
"P_EST-Secretaria","2014-11-11","","0.64166667"
"P_EST-Secretaria","2014-11-10","","1.10416667"
"P_EST-Secretaria","2014-11-09","","0.54583333"
"P_EST-Secretaria","2014-11-08","","0.1125"
"P_EST-Secretaria","2014-11-07","","0.0047619"
"P_EST-Secretaria","2014-11-06","","0.4875"
"P_EST-Secretaria","2014-11-05","","0.25"
"P_EST-Secretaria","2014-10-31","","0.28333333"
"P_EST-Secretaria","2014-10-30","","0.28333333"
"P_EST-Secretaria","2014-10-29","","0.30833333"
"P_EST-Secretaria","2014-10-28","","0.00416667"
"P_EST-Secretaria","2014-10-27","","0.00416667"
"P_EST-Secretaria","2014-10-26","","0.68333333"
"P_EST-Secretaria","2014-10-25","","1.09583333"
"P_EST-Secretaria","2014-10-24","","0.3375"
"P_EST-Secretaria","2014-10-23","","0.00416667"
"P_EST-Secretaria","2014-10-22","","1.27916667"
"P_EST-Secretaria","2014-10-21","","0.0"
"P_EST-Secretaria","2014-10-20","","0.14583333"
"P_EST-Secretaria","2014-10-19","","0.075"
"P_EST-Secretaria","2014-10-18","","0.0"
"P_EST-Secretaria","2014-10-17","","0.0"
"P_EST-Secretaria","2014-10-16","","0.00416667"
"P_EST-Secretaria","2014-10-15","","0.10416667"
"P_EST-Secretaria","2014-10-14","","0.34583333"
"P_EST-Secretaria","2014-10-13","","0.04583333"
"P_EST-Secretaria","2014-10-12","","0.12916667"
"P_EST-Secretaria","2014-10-11","","0.0375"
"P_EST-Secretaria","2014-10-10","","0.02083333"
"P_EST-Secretaria","2014-10-09","","0.80416667"
"P_EST-Secretaria","2014-10-08","","0.76956522"
"P_EST-Secretaria","2014-10-07","","0.0"
"P_EST-Secretaria","2014-10-06","","0.0"
"P_EST-Secretaria","2014-10-05","","0.1875"
"P_EST-Secretaria","2014-10-04","","0.05833333"
"P_EST-Secretaria","2014-10-03","","0.0"
"P_EST-Secretaria","2014-10-02","","0.0"
"P_EST-Secretaria","2014-10-01","","0.0"
"P_EST-Secretaria","2014-09-30","","0.0"
"P_EST-Secretaria","2014-09-29","","0.0"
"P_EST-Secretaria","2014-09-25","","0.03333333"
"P_EST-Secretaria","2014-09-24","","0.0"
"P_EST-Secretaria","2014-09-23","","2.78"
"P_EST-Secretaria","2014-09-22","","0.0"
"P_EST-Secretaria","2014-09-21","","0.0"
"P_EST-Secretaria","2014-09-20","","0.0"
"P_EST-Secretaria","2014-09-19","","0.07083333"
"P_EST-Secretaria","2014-09-11","","0.0"
"P_EST-Secretaria","2014-09-10","","0.0"
"P_EST-Secretaria","2014-09-09","","0.0"
"P_EST-Secretaria","2014-09-08","","0.0"
"P_EST-Secretaria","2014-09-07","","0.0"
"P_EST-Secretaria","2014-09-06","","0.0"
"P_EST-Secretaria","2014-09-05","","0.0"
"P_EST-Secretaria","2014-09-04","","0.0"
"P_EST-Secretaria","2014-09-03","","0.0"
"P_EST-Secretaria","2014-09-02","","0.0"
"P_EST-Secretaria","2014-09-01","","0.0"
"P_EST-Secretaria","2014-08-24","","0.0"
"P_EST-Secretaria","2014-08-23","","0.0"
"P_EST-Secretaria","2014-08-22","","0.0"
