Fecha,DViento,HAire10,O3,P,PLiquida,PM2.5,TMPR_AIR_10CM,VViento
2025-02-14,166.32475984,86.57848611,30.70440727,18.50411111,0.01833333,15.67127952,18.50411111,0.76577821
2025-02-15,157.55270086,85.69001389,29.06128004,18.24331944,0.48458333,12.27369292,18.24331944,0.77482736
2025-02-16,208.63387443,86.56948611,36.71285757,18.29019444,0.43125,9.26717042,18.29019444,0.4608621
2025-02-17,176.13676955,88.33329167,21.9328873,17.84208333,0.15125,8.69319409,17.84208333,0.68217821
2025-02-18,158.46418445,88.00973611,19.05537097,18.10780556,0.05291667,10.50635708,18.10780556,0.79369234
2025-02-19,176.96732145,85.02853472,28.21927953,19.09473611,0.01333333,16.98254708,19.09473611,0.91253029
2025-02-20,185.95337914,79.19522917,16.74518314,20.38342361,0.07416667,13.90849792,20.38342361,0.96190491
2025-02-21,184.60097666,83.50457639,26.88679327,19.44916667,0.16416667,14.8812587,19.44916667,0.82820154
2025-02-22,180.32642025,89.67054861,17.70653518,18.65771528,0.07625,14.14903875,18.65771528,0.8883801
2025-02-23,225.42793851,86.06615972,20.84564391,19.7013125,0.03166667,10.62481667,19.7013125,0.60408878
2025-02-24,122.18120312,87.76971528,18.40138998,18.52575,0.15375,11.41799083,18.52575,0.80590979
2025-02-25,193.01271687,88.97340278,17.10160277,18.77272222,0.05375,11.14745913,18.77272222,0.60129211
2025-02-26,176.28320473,82.97547222,22.57051876,20.0196875,0.00125,14.62625591,20.0196875,0.71202093
2025-02-27,183.72648857,80.93528472,26.92766708,20.335,0.01291667,12.89971818,20.335,0.65480289
2025-02-28,124.11674739,90.16422222,13.57010545,17.97900694,0.14,17.26631952,17.97900694,0.82800448
2025-03-01,151.86221293,87.67498611,23.17545117,18.34789583,0.06125,14.7875,18.34789583,1.09327581
2025-03-02,176.81604783,77.60622222,44.11101747,19.51797917,0.09958333,10.47882636,19.51797917,1.12275304
2025-03-03,162.85566388,86.78808333,24.27086932,18.71196528,0.13416667,15.38214458,18.71196528,0.81814207
2025-03-04,179.6658707,90.36851389,22.79941211,18.14827778,0.17791667,17.85796125,18.14827778,0.66713086
2025-03-05,139.45006307,90.39672917,9.00531817,18.54863195,0.09208333,16.66251167,18.54863195,0.73970509
2025-03-06,160.02251806,83.2396875,26.11019085,18.83145833,0.00583333,12.18970646,18.83145833,0.96748033
2025-03-07,200.73788014,83.15831945,21.18898393,18.8493125,0.005,15.83787958,18.8493125,0.70495882
2025-03-08,151.24433168,77.93180556,42.96655075,19.92555556,0.00125,11.12947042,19.92555556,0.7205576
2025-03-09,121.21082337,76.715625,43.0646479,20.39120139,0.0,16.3322725,20.39120139,0.94651267
2025-03-10,145.86180885,76.5226875,37.15429474,19.96105556,0.00166667,18.07356667,19.96105556,0.81695587
2025-03-11,131.10327095,83.2008125,39.40235437,18.58422917,0.09,18.72181667,18.58422917,0.87482493
2025-03-12,169.52005716,82.66454167,21.64677062,19.0573125,0.00125,17.15903375,19.0573125,0.90692632
2025-03-13,172.99439465,85.32027083,40.75936493,18.11214583,0.35083333,14.440919,18.11214583,0.93476673
2025-03-14,175.87366622,85.75504167,22.57051876,18.81265278,0.07958333,11.79816283,18.81265278,0.86844748
2025-03-15,151.95277976,81.65445833,31.00687348,19.67495139,0.00291667,20.13819048,19.67495139,0.71703485
2025-03-16,179.16843087,83.59502778,40.19530632,19.41029167,0.25125,11.68134338,19.41029167,0.61443352
2025-03-17,191.64243891,86.89302083,24.84310269,19.03800694,0.1,18.87376682,19.03800694,0.90480524
2025-03-18,182.74418742,84.70575694,20.8701682,19.01431944,0.00625,10.67906542,19.01431944,0.78897231
2025-03-19,175.41818464,76.183875,26.44699106,20.45875,0.0,8.39967475,20.45875,1.02706538
2025-03-20,198.25195746,76.40396528,28.93865861,21.15463194,0.07208333,11.32025859,21.15463194,0.71093974
2025-03-21,185.5426458,76.34709722,29.83788246,20.49569444,0.11041667,6.37445923,20.49569444,0.84610654
2025-03-22,168.35292881,73.16821528,36.94992568,21.31346528,0.01208333,9.061155,21.31346528,1.10292722
2025-03-23,160.61978756,71.002625,37.89819811,21.11749306,0.0,12.3773,21.11749306,1.23493792
2025-03-24,159.34843157,70.30940972,40.90651065,20.88667361,0.0,12.76388458,20.88667361,1.26049516
2025-03-25,164.81592992,83.22279861,23.46156785,19.16718056,0.03625,20.58128333,19.16718056,0.96080911
2025-03-26,180.69570923,79.31815972,28.64436717,19.8903125,0.0,18.1076875,19.8903125,0.83859648
2025-03-27,158.5324054,85.7721875,28.97135766,18.97278472,0.255,18.70314583,18.97278472,0.78611163
2025-03-28,166.24136172,91.09730556,13.89709594,18.12906944,0.12458333,21.83464042,18.12906944,0.6734264
2025-03-29,133.00404367,88.83915972,32.25761211,18.03935417,0.1025,13.20207435,18.03935417,0.8916684
2025-03-30,167.76033764,88.38540972,25.40716129,18.28438194,0.14333333,11.486145,18.28438194,0.9074148
2025-03-31,157.89898872,88.54238194,16.38222369,18.448,0.11,11.648255,18.448,0.85413722
2025-04-01,187.50950747,85.86834722,25.79954988,19.09792361,0.08791667,14.50416667,19.09792361,0.55175045
2025-04-02,170.13560057,88.9919375,13.85131727,18.91252083,0.17166667,14.9577375,18.91252083,0.61954417
2025-04-03,138.32896489,90.08485417,17.40406898,18.49502778,0.13166667,13.69613667,18.49502778,0.72564576
2025-04-04,169.83467574,88.54418264,24.61420934,18.4044945,0.51166667,9.75556308,18.4044945,0.64144406
2025-04-05,167.06353227,83.4225293,34.71004081,19.07283122,0.0175,9.79453,19.07283122,0.91520944
2025-04-06,179.21994826,88.79314312,20.33063389,18.5021572,0.11375,11.48228923,18.5021572,0.61987461
2025-04-07,159.04727448,84.76732452,30.60631012,19.0186281,0.28291667,8.35938126,19.0186281,0.77217611
2025-04-08,168.94929073,85.49610352,18.93274953,19.52189716,0.0175,7.74633958,19.52189716,0.5794007
2025-04-09,187.09130505,84.60752806,21.94923683,19.24604846,0.12913043,9.17648571,19.24604846,0.83984203
2025-04-10,203.16394525,93.41033154,17.10977753,17.83497226,0.71238095,14.01484792,17.83497226,0.42669995
2025-04-11,188.35471855,84.25749909,21.40970251,18.75387987,0.25375,5.40543938,18.75387987,0.68400649
2025-04-12,167.15636152,79.7885039,27.11568661,20.16721198,0.09375,6.84908333,20.16721198,0.7706921
2025-04-13,152.04185153,71.80401389,34.16233173,21.60764583,0.02125,7.94883238,21.60764583,1.11787751
2025-04-14,153.1231515,71.28557666,29.75613484,21.30734741,0.11291667,9.40870286,21.30734741,1.15237328
2025-04-15,151.21468235,70.97803943,35.65013847,21.08683545,0.0,12.06537333,21.08683545,1.23862159
2025-04-16,136.12432167,71.61673198,35.05338082,21.7428972,0.0,16.27890375,21.7428972,0.93681424
2025-04-17,175.38230847,83.52685564,30.01772724,20.388575,0.10375,14.01073583,20.388575,0.6914449
2025-04-18,153.31471469,73.68146528,35.16782749,21.64863194,0.02791667,9.87858333,21.64863194,0.88214428
2025-04-19,195.46532876,75.72458333,37.57120762,21.36408333,0.07125,5.78039375,21.36408333,0.81298802
2025-04-20,178.04569655,81.76576776,28.30102715,19.15777162,0.01875,5.20064286,19.15777162,0.71934115
2025-04-21,207.73126993,82.18878874,29.87058151,19.43214527,0.00304348,12.75367583,19.43214527,0.7101619
2025-04-22,166.17317931,88.20317431,17.91090424,18.4875749,0.07391304,11.96185292,18.4875749,0.81797808
2025-04-23,227.02007843,79.21908768,33.40207884,20.18112677,0.00391304,10.86892955,20.18112677,0.86089835
2025-04-24,205.99008561,90.61307879,25.30088938,18.51687797,0.33772727,7.18738413,18.51687797,0.53576444
2025-04-25,159.85452691,88.90623474,20.46960485,17.79985104,0.10375,8.98931935,17.79985104,0.81251608
2025-04-26,196.51146343,86.71600177,38.4213829,18.66527554,0.16416667,8.95472292,18.66527554,0.79301151
2025-04-27,158.30039351,89.67646264,17.75558376,18.46615493,0.28125,8.58464708,18.46615493,0.68720095
2025-04-28,136.19959822,92.6237198,24.27904409,17.82642571,0.27818182,10.07178033,17.82642571,0.77374792
2025-04-29,186.61778254,91.28455594,10.14324509,18.2895455,0.39695652,10.93733422,18.2895455,0.5108049
2025-04-30,184.52897998,88.36983843,25.89764703,18.32832497,0.1852381,9.25436679,18.32832497,0.55493663
2025-05-01,201.31408793,90.69724976,19.16981764,18.24735659,0.10958333,11.17083333,18.24735659,0.68996708
2025-05-02,168.60601922,90.83152901,9.06581141,18.28060432,0.14791667,11.11463042,18.28060432,0.68828193
2025-05-03,206.84349831,83.31362253,22.88933449,19.66601624,0.015,9.3008875,19.66601624,0.87630029
2025-05-04,166.8091539,89.99950836,16.5538937,18.70009381,0.25625,11.20942083,18.70009381,0.58263773
2025-05-05,194.14345833,90.37903246,17.51292239,18.05652925,0.71409091,8.47999568,18.05652925,0.4747944
2025-05-06,200.53036806,90.57869373,21.89201349,17.92673541,0.33791667,11.53661855,17.92673541,0.49925049
2025-05-07,194.79166271,90.51514748,17.64931185,17.98057662,0.36695652,12.32283667,17.98057662,0.60140892
2025-05-08,163.29446538,90.67472222,15.31950459,17.89709028,0.39208333,13.82215333,17.89709028,0.70284508
2025-05-09,196.82167175,83.87609028,22.89750926,19.08021528,0.00041667,10.86992864,19.08021528,0.9290633
2025-05-10,162.77234968,71.84569707,25.35811271,20.91025123,0.0,5.98524258,20.91025123,1.18925154
2025-05-11,188.01774674,71.51854528,21.05001297,20.63665803,0.0,5.58721979,20.63665803,1.21505963
2025-05-12,176.07174163,68.3724322,22.86481021,21.929377,0.00208333,7.08249922,21.929377,0.95567624
2025-05-13,187.50067148,80.12141251,24.36896647,20.21470876,0.00333333,16.5543975,20.21470876,0.86854559
2025-05-14,197.87779618,83.75222542,14.76362075,20.12633793,0.01708333,15.1988,20.12633793,0.62145473
2025-05-15,163.17278331,92.79248232,3.88464705,17.82222808,0.23238095,9.94063444,17.82222808,0.50876526
2025-05-16,175.73449255,89.49776516,25.56656915,18.48218503,0.1025,11.513934,18.48218503,0.68879245
2025-05-17,182.88193395,86.43808333,17.55938946,18.74535417,0.36125,7.71696292,18.74535417,0.5630168
2025-05-18,165.48035739,88.44389583,12.75262922,18.33789583,0.18333333,5.31602096,18.33789583,0.63375904
2025-05-19,197.89049673,86.57305282,35.33949751,19.22808632,0.30791667,10.92552379,19.22808632,0.65669637
2025-05-20,192.95615542,86.57996013,35.5731236,19.40202977,0.39041667,13.61181404,19.40202977,0.56935587
2025-05-21,201.11587543,84.28926389,17.04437944,19.54836111,0.12916667,9.36790417,19.54836111,0.65341678
2025-05-22,204.85592152,82.74669583,15.99800986,19.75506296,0.05,8.43796542,19.75506296,0.8140333
2025-05-23,186.40652104,77.35611594,27.32823043,21.17822156,0.00666667,12.17259833,21.17822156,1.00198235
2025-05-24,153.77492771,74.80065603,15.04156267,21.4426362,0.03583333,7.4094915,21.4426362,0.9243611
2025-05-25,147.21020349,69.26791684,22.84028592,21.85460403,0.00041667,7.19182875,21.85460403,0.87758778
2025-05-26,173.45473834,77.63849532,15.09061124,20.41590517,0.0,8.93408292,20.41590517,0.8537493
2025-05-27,183.62857998,86.25115447,17.2896223,19.38355571,0.20041667,9.43856583,19.38355571,0.57324248
2025-05-28,164.68078862,81.47818319,13.91344547,20.15088228,0.06083333,7.46364142,20.15088228,1.12671126
2025-05-29,153.38469216,86.54487629,15.23181168,18.010253,0.0,9.40654083,18.010253,1.18868409
2025-05-30,,,18.23789473,,,9.62839167,,
2025-05-31,,,21.65494538,,,8.01663643,,
2025-06-01,,,23.08268539,,,8.95238095,,
2025-06-02,,,17.50216613,,,5.77369087,,
2025-06-03,,,21.72034348,,,7.59254708,,
2025-06-04,,,2.55052584,,,9.85636682,,
2025-06-05,,,,,,12.54251958,,
2025-06-06,,,,,,8.03013042,,
2025-06-07,,,,,,4.76869095,,
2025-06-08,,,,,,5.95737318,,
2025-06-09,,,,,,8.96839917,,
2025-06-10,,,21.97376111,,,9.69834045,,
2025-06-11,,,17.91090424,,,10.89733941,,
2025-06-12,,,24.3199179,,,10.46401125,,
2025-06-13,,,14.46115454,,,,,
2025-06-14,,,25.72597702,,,,,
2025-06-15,,,22.69314019,,,,,
2025-06-16,,,20.73119724,,,5.834337,,
2025-06-17,197.02337056,68.91272431,25.60335558,22.34804999,0.53615385,5.96007488,22.34804999,0.56388457
2025-06-18,191.65601908,74.08969253,24.87580174,19.54367567,0.03791667,3.89238344,19.54367567,0.87496392
2025-06-19,170.20343851,65.03229425,27.36910424,20.90710326,0.00208333,5.56231342,20.90710326,1.04764561
2025-06-20,151.62337655,70.42764566,26.64972516,20.96903428,0.0325,6.17736095,20.96903428,1.17131007
2025-06-21,189.45374141,77.78492952,24.57333553,20.80946286,0.06458333,9.6240755,20.80946286,0.90645951
2025-06-22,147.19066731,91.42559028,13.79899879,17.97944444,0.37833333,7.20629042,17.97944444,0.82277359
2025-06-23,209.32609275,88.00752083,24.41801505,18.40386111,0.705,3.89628448,18.40386111,0.67858203
2025-06-24,204.36521132,92.36804555,11.73078393,17.51967538,0.18541667,8.96373071,17.51967538,0.61100896
2025-06-25,161.35458973,76.56298927,33.44022773,19.05389905,0.00958333,10.654313,19.05389905,0.99410764
2025-06-26,177.15061461,71.8715819,26.34725895,20.62983582,0.00333333,9.33688238,20.62983582,0.87127714
2025-06-27,185.13237125,78.82415841,35.78093467,20.22999182,0.15916667,9.8645885,20.22999182,0.62741124
2025-06-28,197.08026577,75.97574353,34.37487555,20.19935405,0.07208333,8.81160458,20.19935405,0.89331677
2025-06-29,199.4397271,77.57838401,28.72611479,19.85109189,0.00125,7.05609618,19.85109189,0.92749415
2025-06-30,177.55154309,69.84812465,27.72879378,21.22275953,0.00041667,5.53151174,21.22275953,0.95555935
2025-07-01,148.75836009,71.01545812,25.21914175,21.03974405,0.0,5.38888889,21.03974405,1.01420521
2025-07-02,185.51987905,67.98316958,28.82094203,21.15366091,0.00625,8.23647476,21.15366091,0.88807173
2025-07-03,182.59562703,73.96881994,24.02953612,20.35694414,0.03583333,6.29471435,20.35694414,0.97195459
2025-07-04,206.33993158,76.39132286,26.29821038,19.86324872,0.06541667,9.97579829,19.86324872,0.77271005
2025-07-05,212.94265083,80.57531944,23.14275213,19.38096434,0.00041667,8.8891325,19.38096434,0.77113301
2025-07-06,189.81225762,74.00652658,23.89483026,19.5529454,0.00083333,5.15511058,19.5529454,1.02904205
2025-07-07,196.1333116,70.17427933,28.52174573,20.80979368,0.0225,8.2669725,20.80979368,0.77153397
2025-07-08,184.72609081,69.21466652,29.42096959,20.97534394,0.00083333,9.27575538,20.97534394,0.93801164
2025-07-09,166.06031521,74.9196859,22.34980018,19.96565707,0.07458333,9.9021313,19.96565707,0.83165304
2025-07-10,174.27377715,71.665463,26.79687088,21.01852706,0.00083333,9.57351409,21.01852706,0.73770045
2025-07-11,187.58418775,76.36450278,21.61407157,20.68840885,0.04708333,10.0768175,20.68840885,0.63510894
2025-07-12,184.22638081,72.32594939,34.21138031,20.86081191,0.015,7.84974227,20.86081191,0.81102805
2025-07-13,190.735907,73.62990972,26.42083182,20.93980555,0.00083333,6.01818963,20.93980555,0.81395391
2025-07-14,157.77640272,72.53203092,23.53514072,20.81827535,0.02416667,7.2061775,20.81827535,0.95945151
2025-07-15,163.68725365,65.85694474,28.67706622,21.32648411,0.00041667,7.94597432,21.32648411,0.89575306
2025-07-16,139.04442292,64.51919892,30.40194106,21.48802107,0.00041667,8.68851542,21.48802107,0.99462301
2025-07-17,179.60792719,64.07087051,28.65370975,21.94832119,0.00083333,9.77543045,21.94832119,0.75161164
2025-07-18,159.73501063,63.7229455,25.06382127,21.01001808,0.0025,7.47064208,21.01001808,1.14732288
2025-07-19,151.21145512,60.4577513,29.81335818,21.28249666,0.00083333,6.57396,21.28249666,1.03565117
2025-07-20,168.98129905,63.91697812,31.00687348,21.60061151,0.00208333,6.41162225,21.60061151,1.01414033
2025-07-21,192.91071839,69.47725457,31.88974781,21.72701976,0.01375,10.96606493,21.72701976,0.84790492
2025-07-22,167.36365168,68.0134035,31.03957252,22.01900969,0.0,11.22348229,22.01900969,0.80060623
2025-07-23,174.73641931,69.17242153,35.13512845,21.70218431,0.0,11.14091412,21.70218431,0.94419801
2025-07-24,133.60660663,66.32782639,35.76458514,22.03679167,0.00083333,7.83898218,22.03679167,1.08042964
2025-07-25,177.77714322,80.43627778,21.47510061,19.73315972,0.21291667,11.15740833,19.73315972,0.83461719
2025-07-26,154.11848087,88.53340972,16.3576994,18.14246528,0.47583333,10.63468,18.14246528,0.81438383
2025-07-27,160.44074164,74.89988889,29.90328056,20.0479375,0.01958333,5.51349513,20.0479375,0.89029742
2025-07-28,210.46226506,71.97244444,35.4048956,20.88668056,0.13041667,6.55399111,20.88668056,0.70355141
2025-07-29,196.03446389,72.3069375,27.45739168,20.56765278,0.07666667,6.853606,20.56765278,0.84935872
2025-07-30,202.43812944,72.67031944,30.81885394,19.93964583,0.105,6.641044,19.93964583,0.94209214
2025-07-31,166.2604778,68.61952083,33.51652551,21.67292361,0.00041667,9.17273458,21.67292361,0.90086106
2025-08-01,151.01179295,70.30988889,37.48945999,21.86876389,0.01625,7.50416667,21.86876389,1.07521748
2025-08-02,185.65226357,82.50983334,26.13471514,19.47410417,0.08333333,9.63850417,19.47410417,0.82031813
2025-08-03,177.41070336,74.65820139,38.16796527,20.380375,0.0175,5.3865073,20.380375,0.80910355
2025-08-04,194.76176728,69.44603472,28.61984288,20.50575694,0.00041667,7.11240333,20.50575694,0.93228128
2025-08-05,193.86879064,61.294,33.56557408,19.72629167,0.00041667,8.54704947,19.72629167,1.24246503
2025-08-06,160.37368784,66.86763889,38.99361626,20.88288194,0.00625,6.97361615,20.88288194,0.81088385
2025-08-07,207.37671643,84.19876389,31.57093208,17.94731944,0.15666667,7.7865954,17.94731944,0.73235715
2025-08-08,159.07729648,87.3817595,26.37178324,17.60187171,0.35791667,11.36815917,17.60187171,0.75769213
2025-08-09,162.0886476,82.63097222,31.99601971,18.30456945,0.0925,6.22918708,18.30456945,0.84429464
2025-08-10,153.38940395,87.59630556,28.55444478,17.95909722,0.26541667,9.29389083,17.95909722,0.69343299
2025-08-11,138.18994644,75.58347222,32.2821364,19.95742361,0.27583333,5.46445917,19.95742361,0.85030036
2025-08-12,152.94233239,70.30688194,29.69073674,20.51366667,0.00083333,8.14759333,20.51366667,0.80896647
2025-08-13,165.65710412,72.98127083,36.97444997,20.41502778,0.00916667,11.69092917,20.41502778,0.73625051
2025-08-14,196.00475574,77.69471528,28.8323867,19.60326389,0.11958333,12.14168208,19.60326389,0.85270913
2025-08-15,162.33783132,88.52934028,19.43304498,17.69163889,0.31416667,10.0395219,17.69163889,0.83814921
2025-08-16,184.81003,85.82801389,30.5245625,17.56227778,0.18916667,8.47856652,17.56227778,0.95277542
2025-08-17,162.42482649,88.43636806,28.25197857,18.10446528,0.22708333,10.6961625,18.10446528,0.73261048
2025-08-18,196.54116099,82.05503119,44.84674608,19.40563465,0.28583333,6.71333458,19.40563465,0.44123893
2025-08-19,179.96293901,71.77403472,47.59346622,20.62154861,0.00791667,7.97095217,20.62154861,0.94582484
2025-08-20,175.84037915,74.53322222,34.35035127,20.67815972,0.02083333,7.23702841,20.67815972,0.88025504
2025-08-21,196.91275132,77.57765278,43.79220174,20.08827778,0.385,7.0623,20.08827778,0.82422339
2025-08-22,176.81525671,88.01459028,26.68242421,18.33034028,0.14416667,10.60090854,18.33034028,0.71007235
2025-08-23,210.40062202,81.48388195,33.44686232,19.3964375,0.10708333,9.95928136,19.3964375,0.90999507
2025-08-24,168.30736139,71.52619445,35.57656561,20.67608333,0.01,6.26340083,20.67608333,1.05121381
2025-08-25,174.58677355,74.67370833,31.59545636,20.78597917,0.01541667,8.58742345,20.78597917,0.80434341
2025-08-26,153.90102798,65.82284028,33.54922456,21.40527083,0.00041667,7.61031292,21.40527083,0.93777031
2025-08-27,172.13430722,66.96970833,34.80113102,21.34519444,0.00458333,8.77326818,21.34519444,0.90248682
2025-08-28,166.52652809,65.40815278,23.21288298,20.73575694,0.01916667,6.5958153,20.73575694,1.08264106
2025-08-29,156.90147193,60.19767361,38.23336337,20.57588889,0.00083333,8.65339389,20.57588889,1.02277739
2025-08-30,162.9218782,68.35453472,3.72769162,20.94588194,0.00125,13.65945,20.94588194,0.88985654
2025-08-31,192.37183438,77.96220139,,19.89342361,0.02,,19.89342361,0.83185845
2025-09-01,156.67308333,76.58625,23.88665583,20.249125,0.175,2.00416667,20.249125,0.76995833
2025-09-02,202.53754167,75.33283333,45.60699958,20.353875,0.05708333,7.75563708,20.353875,0.87333333
2025-09-03,197.59766667,75.579875,35.66648792,20.11725,0.22458333,8.13031958,20.11725,0.84075
2025-09-04,170.07875,78.930875,31.91427167,19.20425,0.12916667,9.82248375,19.20425,0.94070833
2025-09-05,234.01133333,78.01245833,23.71498458,19.91991667,0.005,11.84974833,19.91991667,0.78554167
2025-09-06,210.80433333,83.971625,25.60335542,18.59733333,0.25791667,6.3909475,18.59733333,0.501125
2025-09-07,207.01329167,84.39154167,41.23350167,17.9795,0.28125,4.43099833,17.9795,0.67733333
2025-09-08,165.059,75.99091667,30.26297042,20.09995833,0.03166667,7.54613542,20.09995833,0.74529167
2025-09-09,190.09483333,73.281875,36.57388542,20.28704167,0.07041667,7.35915208,20.28704167,0.95895833
2025-09-10,140.26158333,69.55054167,35.96895417,21.12125,0.00041667,8.70823083,21.12125,1.25295833
2025-09-11,166.722125,68.73008333,30.38559125,21.83445833,0.00458333,13.40160417,21.83445833,0.84895833
2025-09-12,162.181875,68.50629167,41.94470458,20.96916667,0.00166667,11.94596083,20.96916667,0.92645833
2025-09-13,156.40795833,67.61020833,45.01841625,21.16766667,0.00041667,10.374945,21.16766667,0.96645833
2025-09-14,178.32816667,68.02754167,42.17359875,21.50379167,0.00291667,8.77146708,21.50379167,0.99279167
2025-09-15,185.261,66.611125,41.27437542,21.53495833,0.01208333,6.50607292,21.53495833,0.93379167
2025-09-16,169.581625,68.15866667,34.06423417,21.080375,0.0,9.37954792,21.080375,1.055875
2025-09-17,208.02808333,78.3735,31.47283542,19.90316667,0.24791667,15.87120333,19.90316667,0.7455
2025-09-18,179.47291667,91.43908333,21.30343083,17.43695833,0.23,10.35760375,17.43695833,0.665625
2025-09-19,186.81183333,83.9395,36.71285792,18.68508333,0.07833333,11.52110458,18.68508333,0.79141667
2025-09-20,191.08320833,81.30425,36.94992625,18.96241667,0.02416667,9.64843083,18.96241667,0.8245
2025-09-21,201.48825,74.029625,37.84097458,20.2425,0.02541667,8.56387708,20.2425,1.07070833
2025-09-22,141.45879167,75.5455,34.35035167,20.44145833,0.00125,8.91354,20.44145833,0.91820833
2025-09-23,161.30145833,69.60016667,47.27465,21.503375,0.015,9.5338475,21.503375,1.03966667
2025-09-24,70.83258333,35.29245833,22.17813,7.56566667,0.0,13.38111083,7.56566667,0.46154167
2025-09-25,0.0,0.0,36.92540083,0.0,0.0,8.50213417,0.0,0.0
2025-09-26,0.0,0.0,33.8271675,0.0,0.0,17.44901667,0.0,0.0
2025-09-27,0.0,0.0,21.9165375,0.0,0.0,16.91793625,0.0,0.0
2025-09-28,0.0,0.0,43.75950208,0.0,0.0,9.28091458,0.0,0.0
2025-09-29,0.0,0.0,38.92004375,0.0,0.0,9.68255375,0.0,0.0
2025-09-30,0.0,0.0,18.96544917,0.0,0.0,8.27323333,0.0,0.0
2025-10-01,156.574,83.13908333,23.10187833,17.301875,0.17708333,13.2,17.301875,0.55808333
2025-10-02,197.36070833,75.83320833,33.04239,19.91095833,0.01333333,10.41947792,19.91095833,0.94870833
2025-10-03,184.51520833,78.31704167,34.34217583,19.734,0.03958333,11.04924292,19.734,0.68670833
2025-10-04,144.00166667,85.1135,24.05015042,18.59279167,0.12541667,9.05821458,18.59279167,0.81791667
2025-10-05,208.31566667,79.898,47.05393125,19.49258333,0.09625,6.47947167,19.49258333,0.83791667
2025-10-06,197.965625,82.53779167,30.21392208,18.743375,0.065,10.01612333,18.743375,0.856625
2025-10-07,192.014875,79.82079167,33.51652667,19.42533333,0.04791667,8.71830792,19.42533333,0.95754167
2025-10-08,172.43608333,86.22779167,13.62732917,16.97704167,0.05708333,8.58968667,16.97704167,0.93045833
2025-10-09,211.047125,80.49633333,42.39431667,18.9075,0.08166667,12.82328667,18.9075,0.59295833
2025-10-10,212.027375,84.69533333,19.96276958,17.80795833,0.19583333,6.98260125,17.80795833,0.69575
2025-10-11,169.56904167,79.703375,42.27987,17.30283333,0.22833333,10.74338,17.30283333,0.66354167
2025-10-12,0.0,0.0,28.7996875,0.0,0.0,5.88798417,0.0,0.0
2025-10-13,0.0,0.0,22.05550792,0.0,0.0,7.71366792,0.0,0.0
2025-10-14,44.188375,26.759375,25.71780208,6.17595833,0.0,9.60092292,6.17595833,0.33908333
2025-10-15,164.89795833,85.84729167,25.6851025,17.68875,0.22041667,11.24478292,17.68875,0.80016667
2025-10-16,199.38816667,82.335875,31.9060975,18.05120833,0.01583333,10.44960417,18.05120833,0.89616667
2025-10-17,159.78225,82.64558333,21.78574083,18.27120833,0.02666667,11.52122083,18.27120833,0.83316667
2025-10-18,227.04645833,79.04916667,35.05338042,19.54579167,0.00833333,10.6508125,19.54579167,0.603375
2025-10-19,148.354125,74.30929167,28.87326,19.95179167,0.01,7.94826375,19.95179167,1.06695833
2025-10-20,180.79020833,83.17054167,47.14385333,18.91625,0.44125,12.07744542,18.91625,0.52379167
2025-10-21,152.82691667,84.92704167,26.51075458,18.52558333,0.035,10.37328292,18.52558333,0.65545833
2025-10-22,160.65583333,88.381125,25.05564625,17.791375,0.16458333,9.1642525,17.791375,0.78008333
2025-10-23,197.19733333,86.41754167,20.37150708,18.07033333,0.02791667,11.36322042,18.07033333,0.81508333
2025-10-24,170.38158333,87.101375,19.25156458,17.88575,0.18416667,8.76092667,17.88575,0.88966667
2025-10-25,181.3615,82.25783333,24.56516,19.106375,0.20166667,6.70376375,19.106375,0.971875
2025-10-26,181.013125,84.86483333,21.90018833,19.49170833,0.0875,7.67472167,19.49170833,0.652625
2025-10-27,181.64233333,82.74295833,9.46637417,18.58275,0.29041667,3.61711375,18.58275,0.983625
2025-10-28,173.58470833,79.36583333,17.62478792,18.265625,0.06458333,9.38028625,18.265625,0.81941667
2025-10-29,186.27970833,76.913125,36.11610042,20.58979167,0.00166667,8.61516833,20.58979167,0.84183333
2025-10-30,167.63870833,80.03658333,27.78601625,19.59733333,0.01375,2.60953167,19.59733333,0.89158333
2025-10-31,173.57170833,75.87045833,28.50539667,19.84804167,0.05583333,7.51384167,19.84804167,0.97425
