Fecha,PM2.5
2019-01-01,23.8
2019-01-02,11.47272727
2019-01-03,
2019-01-04,
2019-01-05,27.58333333
2019-01-06,19.89583333
2019-01-07,17.325
2019-01-08,21.67916667
2019-01-09,10.60416667
2019-01-10,14.39166667
2019-01-11,18.0
2019-01-12,16.75416667
2019-01-13,16.90833333
2019-01-14,25.34166667
2019-01-15,28.70833333
2019-01-16,24.53333333
2019-01-17,25.76666667
2019-01-18,26.65
2019-01-19,21.26521739
2019-01-20,19.675
2019-01-21,17.24166667
2019-01-22,23.12916667
2019-01-23,23.52083333
2019-01-24,22.95416667
2019-01-25,29.26190476
2019-01-26,28.29166667
2019-01-27,24.23333333
2019-01-28,28.44583333
2019-01-29,27.1
2019-01-30,25.75833333
2019-01-31,30.4375
2019-02-01,28.92083333
2019-02-02,30.15833333
2019-02-03,23.10434783
2019-02-04,34.57083333
2019-02-05,41.07916667
2019-02-06,35.825
2019-02-07,44.45833333
2019-02-08,46.19583333
2019-02-09,38.17916667
2019-02-10,28.83333333
2019-02-11,31.70833333
2019-02-12,41.38333333
2019-02-13,40.50416667
2019-02-14,32.95
2019-02-15,36.7625
2019-02-16,39.24166667
2019-02-17,37.74166667
2019-02-18,34.4952381
2019-02-19,34.15416667
2019-02-20,25.45833333
2019-02-21,31.57083333
2019-02-22,25.04166667
2019-02-23,21.95833333
2019-02-24,21.25
2019-02-25,33.64545455
2019-02-26,39.925
2019-02-27,33.44583333
2019-02-28,34.5625
2019-03-01,30.475
2019-03-02,21.30416667
2019-03-03,27.45416667
2019-03-04,29.17727273
2019-03-05,40.69583333
2019-03-06,41.41666667
2019-03-07,42.85833333
2019-03-08,39.7125
2019-03-09,30.3125
2019-03-10,25.34583333
2019-03-11,24.35416667
2019-03-12,29.12083333
2019-03-13,33.49166667
2019-03-14,48.24166667
2019-03-15,48.225
2019-03-16,56.76666667
2019-03-17,58.85833333
2019-03-18,37.7875
2019-03-19,15.59583333
2019-03-20,20.6625
2019-03-21,31.3625
2019-03-22,34.0
2019-03-23,31.15416667
2019-03-24,27.85833333
2019-03-25,22.14583333
2019-03-26,39.91666667
2019-03-27,48.3
2019-03-28,49.12727273
2019-03-29,24.98181818
2019-03-30,30.95833333
2019-03-31,25.69166667
2019-04-01,18.99583333
2019-04-02,13.56666667
2019-04-03,24.84583333
2019-04-04,18.71428571
2019-04-05,23.175
2019-04-06,17.65416667
2019-04-07,32.65833333
2019-04-08,38.17916667
2019-04-09,31.51666667
2019-04-10,20.4875
2019-04-11,20.65833333
2019-04-12,29.87916667
2019-04-13,30.8875
2019-04-14,15.48333333
2019-04-15,17.8
2019-04-16,26.13333333
2019-04-17,26.8375
2019-04-18,8.29130435
2019-04-19,7.75416667
2019-04-20,12.5
2019-04-21,12.925
2019-04-22,10.025
2019-04-23,13.44166667
2019-04-24,23.81666667
2019-04-25,22.4875
2019-04-26,21.23181818
2019-04-27,21.66666667
2019-04-28,16.79583333
2019-04-29,19.42083333
2019-04-30,25.69166667
2019-05-01,21.7875
2019-05-02,31.9625
2019-05-03,31.97083333
2019-05-04,28.40416667
2019-05-05,20.95833333
2019-05-06,21.0
2019-05-07,22.30833333
2019-05-08,16.1
2019-05-09,17.0875
2019-05-10,7.2875
2019-05-11,17.80833333
2019-05-12,10.3875
2019-05-13,18.70833333
2019-05-14,17.025
2019-05-15,15.75
2019-05-16,26.9952381
2019-05-17,
2019-05-18,14.13333333
2019-05-19,10.94166667
2019-05-20,16.45833333
2019-05-21,16.52083333
2019-05-22,18.7
2019-05-23,20.42727273
2019-05-24,24.63913043
2019-05-25,20.09583333
2019-05-26,10.42083333
2019-05-27,11.32083333
2019-05-28,16.05833333
2019-05-29,14.70833333
2019-05-30,14.31666667
2019-05-31,16.59583333
2019-06-01,13.77916667
2019-06-02,9.95416667
2019-06-03,13.40833333
2019-06-04,17.15
2019-06-05,14.1125
2019-06-06,18.86086957
2019-06-07,10.65416667
2019-06-08,14.70833333
2019-06-09,13.27083333
2019-06-10,14.25833333
2019-06-11,16.06666667
2019-06-12,15.87916667
2019-06-13,18.55652174
2019-06-14,17.6875
2019-06-15,16.22083333
2019-06-16,11.21666667
2019-06-17,14.20833333
2019-06-18,18.07272727
2019-06-19,21.42916667
2019-06-20,19.64166667
2019-06-21,18.43478261
2019-06-22,17.20416667
2019-06-23,15.14166667
2019-06-24,10.975
2019-06-25,18.22916667
2019-06-26,19.05416667
2019-06-27,25.10416667
2019-06-28,19.90555556
2019-06-29,18.25833333
2019-06-30,13.05833333
2019-07-01,11.26666667
2019-07-02,17.82083333
2019-07-03,17.30416667
2019-07-04,21.23333333
2019-07-05,13.65
2019-07-06,16.57083333
2019-07-07,11.09583333
2019-07-08,16.18181818
2019-07-09,17.20833333
2019-07-10,17.575
2019-07-11,18.87083333
2019-07-12,17.91666667
2019-07-13,16.99166667
2019-07-14,11.83333333
2019-07-15,12.79130435
2019-07-16,15.77916667
2019-07-17,17.8
2019-07-18,18.9875
2019-07-19,17.25833333
2019-07-20,14.98333333
2019-07-21,11.92083333
2019-07-22,19.65238095
2019-07-23,
2019-07-24,20.89583333
2019-07-25,21.3625
2019-07-26,15.3625
2019-07-27,17.7375
2019-07-28,15.75416667
2019-07-29,23.95833333
2019-07-30,15.54166667
2019-07-31,18.50833333
2019-08-01,26.05833333
2019-08-02,18.94583333
2019-08-03,18.52083333
2019-08-04,16.42083333
2019-08-05,18.2625
2019-08-06,27.40833333
2019-08-07,31.08333333
2019-08-08,26.12916667
2019-08-09,19.95
2019-08-10,18.65
2019-08-11,
2019-08-12,20.75833333
2019-08-13,21.92083333
2019-08-14,20.60416667
2019-08-15,26.11666667
2019-08-16,
2019-08-17,26.575
2019-08-18,25.34166667
2019-08-19,19.52380952
2019-08-20,18.49583333
2019-08-21,
2019-08-22,27.45833333
2019-08-23,28.84166667
2019-08-24,24.375
2019-08-25,18.29166667
2019-08-26,24.04166667
2019-08-27,30.09583333
2019-08-28,29.44166667
2019-08-29,27.90909091
2019-08-30,29.27391304
2019-08-31,30.97916667
2019-09-01,19.8
2019-09-02,22.70833333
2019-09-03,19.98333333
2019-09-04,23.39166667
2019-09-05,23.0625
2019-09-06,21.7625
2019-09-07,23.8125
2019-09-08,18.4875
2019-09-09,26.91363636
2019-09-10,
2019-09-11,
2019-09-12,
2019-09-13,
2019-09-14,22.665
2019-09-15,16.525
2019-09-16,19.1625
2019-09-17,18.91666667
2019-09-18,15.21666667
2019-09-19,8.4125
2019-09-20,17.06666667
2019-09-21,15.25833333
2019-09-22,15.15833333
2019-09-23,15.30833333
2019-09-24,25.21666667
2019-09-25,24.22727273
2019-09-26,14.16521739
2019-09-27,24.39166667
2019-09-28,17.34090909
2019-09-29,14.92916667
2019-09-30,11.41666667
2019-10-01,9.92916667
2019-10-02,17.6625
2019-10-03,22.39583333
2019-10-04,21.60416667
2019-10-05,16.85833333
2019-10-06,15.78333333
2019-10-07,14.025
2019-10-08,18.5875
2019-10-09,17.14583333
2019-10-10,23.52083333
2019-10-11,18.25416667
2019-10-12,21.60833333
2019-10-13,15.63333333
2019-10-14,16.87083333
2019-10-15,19.20416667
2019-10-16,13.16666667
2019-10-17,18.175
2019-10-18,20.68333333
2019-10-19,11.97083333
2019-10-20,13.65416667
2019-10-21,15.35
2019-10-22,17.02916667
2019-10-23,13.32083333
2019-10-24,13.925
2019-10-25,20.80833333
2019-10-26,16.68333333
2019-10-27,10.7375
2019-10-28,12.9125
2019-10-29,18.50416667
2019-10-30,16.30416667
2019-10-31,18.51363636
2019-11-01,17.6875
2019-11-02,18.8875
2019-11-03,19.025
2019-11-04,15.675
2019-11-05,21.3625
2019-11-06,21.49583333
2019-11-07,21.76363636
2019-11-08,21.14583333
2019-11-09,14.525
2019-11-10,16.125
2019-11-11,11.37083333
2019-11-12,8.8875
2019-11-13,14.475
2019-11-14,20.06666667
2019-11-15,21.39090909
2019-11-16,12.98947368
2019-11-17,13.84166667
2019-11-18,14.875
2019-11-19,13.03181818
2019-11-20,19.8173913
2019-11-21,16.95833333
2019-11-22,19.24166667
2019-11-23,22.0625
2019-11-24,20.54166667
2019-11-25,26.075
2019-11-26,25.3875
2019-11-27,22.46666667
2019-11-28,14.87916667
2019-11-29,18.17142857
2019-11-30,20.8125
2019-12-01,19.42916667
2019-12-02,20.4375
2019-12-03,22.98095238
2019-12-04,22.8125
2019-12-05,22.36666667
2019-12-06,19.225
2019-12-07,16.77916667
2019-12-08,14.44166667
2019-12-09,18.15
2019-12-10,18.6875
2019-12-11,22.35833333
2019-12-12,20.06818182
2019-12-13,17.875
2019-12-14,13.60416667
2019-12-15,15.475
2019-12-16,19.23333333
2019-12-17,26.4625
2019-12-18,21.85833333
2019-12-19,22.6
2019-12-20,23.5375
2019-12-21,21.21666667
2019-12-22,19.06666667
2019-12-23,21.07391304
2019-12-24,23.45
2019-12-25,21.525
2019-12-26,14.11304348
2019-12-27,18.89583333
2019-12-28,21.04583333
2019-12-29,13.95
2019-12-30,18.55
2019-12-31,9.70434783
2020-01-01,13.9625
2020-01-02,11.04090909
2020-01-03,14.7625
2020-01-04,16.65416667
2020-01-05,16.2125
2020-01-06,16.30833333
2020-01-07,18.30416667
2020-01-08,16.50416667
2020-01-09,20.93636364
2020-01-10,24.89166667
2020-01-11,18.21666667
2020-01-12,13.4875
2020-01-13,21.94166667
2020-01-14,21.39583333
2020-01-15,30.79583333
2020-01-16,19.75
2020-01-17,21.8875
2020-01-18,19.39583333
2020-01-19,15.20833333
2020-01-20,21.89166667
2020-01-21,19.42083333
2020-01-22,6.95833333
2020-01-23,16.47619048
2020-01-24,20.08333333
2020-01-25,17.2625
2020-01-26,15.60416667
2020-01-27,17.60416667
2020-01-28,21.02083333
2020-01-29,25.94166667
2020-01-30,30.60416667
2020-01-31,31.04166667
2020-02-01,29.03333333
2020-02-02,18.09130435
2020-02-03,24.7
2020-02-04,25.32083333
2020-02-05,26.6875
2020-02-06,30.90416667
2020-02-07,40.56666667
2020-02-08,42.95416667
2020-02-09,34.10416667
2020-02-10,41.62916667
2020-02-11,37.14583333
2020-02-12,35.94583333
2020-02-13,39.76666667
2020-02-14,44.89583333
2020-02-15,30.12916667
2020-02-16,24.34347826
2020-02-17,24.05
2020-02-18,25.725
2020-02-19,28.15416667
2020-02-20,30.79166667
2020-02-21,36.08333333
2020-02-22,26.60416667
2020-02-23,25.9375
2020-02-24,28.575
2020-02-25,23.13333333
2020-02-26,29.8625
2020-02-27,34.025
2020-02-28,37.82083333
2020-02-29,44.325
2020-03-01,36.23333333
2020-03-02,35.0
2020-03-03,43.18181818
2020-03-04,43.85416667
2020-03-05,36.46666667
2020-03-06,55.675
2020-03-07,64.58333333
2020-03-08,49.01666667
2020-03-09,50.94583333
