Fecha,PM10
2018-06-28,34.0
2018-06-29,
2018-06-30,
2018-07-01,24.5
2018-07-02,
2018-07-03,
2018-07-04,31.8
2018-07-05,
2018-07-06,
2018-07-07,56.8
2018-07-08,
2018-07-09,
2018-07-10,16.7
2018-07-11,
2018-07-12,
2018-07-13,47.8
2018-07-14,
2018-07-15,
2018-07-16,44.6
2018-07-17,
2018-07-18,35.7
2018-07-19,
2018-07-20,
2018-07-21,
2018-07-22,30.9
2018-07-23,
2018-07-24,
2018-07-25,30.7
2018-07-26,
2018-07-27,
2018-07-28,42.4
2018-07-29,
2018-07-30,
2018-07-31,45.0
2018-08-01,
2018-08-02,
2018-08-03,33.1
2018-08-04,
2018-08-05,
2018-08-06,38.5
2018-08-07,
2018-08-08,
2018-08-09,33.8
2018-08-10,
2018-08-11,
2018-08-12,23.5
2018-08-13,
2018-08-14,
2018-08-15,38.1
2018-08-16,
2018-08-17,
2018-08-18,34.3
2018-08-19,
2018-08-20,
2018-08-21,
2018-08-22,39.2
2018-08-23,
2018-08-24,26.5
2018-08-25,
2018-08-26,
2018-08-27,30.8
2018-08-28,
2018-08-29,
2018-08-30,39.3
2018-08-31,
2018-09-01,
2018-09-02,18.3
2018-09-03,
2018-09-04,
2018-09-05,41.2
2018-09-06,
2018-09-07,
2018-09-08,30.3
2018-09-09,
2018-09-10,
2018-09-11,47.1
2018-09-12,
2018-09-13,
2018-09-14,40.2
2018-09-15,
2018-09-16,
2018-09-17,35.8
2018-09-18,
2018-09-19,
2018-09-20,31.8
2018-09-21,
2018-09-22,
2018-09-23,55.8
2018-09-24,
2018-09-25,
2018-09-26,44.6
2018-09-27,
2018-09-28,
2018-09-29,36.6
2018-09-30,
2018-10-01,
2018-10-02,40.7
2018-10-03,
2018-10-04,
2018-10-05,38.3
2018-10-06,
2018-10-07,
2018-10-08,42.5
2018-10-09,
2018-10-10,
2018-10-11,25.4
2018-10-12,
2018-10-13,
2018-10-14,34.1
2018-10-15,
2018-10-16,
2018-10-17,44.4
2018-10-18,
2018-10-19,
2018-10-20,29.0
2018-10-21,
2018-10-22,
2018-10-23,29.8
2018-10-24,
2018-10-25,
2018-10-26,42.9
2018-10-27,
2018-10-28,
2018-10-29,35.4
2018-10-30,
2018-10-31,
2018-11-01,41.3
2018-11-02,
2018-11-03,
2018-11-04,22.2
2018-11-05,
2018-11-06,
2018-11-07,43.3
2018-11-08,
2018-11-09,
2018-11-10,44.5
2018-11-11,
2018-11-12,
2018-11-13,
2018-11-14,36.0
2018-11-15,
2018-11-16,48.4
2018-11-17,
2018-11-18,
2018-11-19,37.1
2018-11-20,
2018-11-21,
2018-11-22,44.9
2018-11-23,
2018-11-24,
2018-11-25,18.6
2018-11-26,
2018-11-27,
2018-11-28,33.7
2018-11-29,
2018-11-30,
2018-12-01,28.9
2018-12-02,
2018-12-03,
2018-12-04,41.7
2018-12-05,
2018-12-06,36.5
2018-12-07,
2018-12-08,
2018-12-09,
2018-12-10,40.1
2018-12-11,
2018-12-12,38.7
2018-12-13,
2018-12-14,
2018-12-15,
2018-12-16,25.0
2018-12-17,
2018-12-18,
2018-12-19,40.9
2018-12-20,
2018-12-21,
2018-12-22,41.7
2018-12-23,
2018-12-24,
2018-12-25,
2018-12-26,
2018-12-27,
2018-12-28,
2018-12-29,
2018-12-30,
2018-12-31,
2019-01-01,
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-05,
2019-01-06,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-12,
2019-01-13,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-19,
2019-01-20,
2019-01-21,39.7
2019-01-22,
2019-01-23,
2019-01-24,54.3
2019-01-25,
2019-01-26,
2019-01-27,49.1
2019-01-28,
2019-01-29,
2019-01-30,
2019-01-31,
2019-02-01,
2019-02-02,
2019-02-03,
2019-02-04,
2019-02-05,64.5
2019-02-06,
2019-02-07,
2019-02-08,96.2
2019-02-09,
2019-02-10,
2019-02-11,
2019-02-12,
2019-02-13,72.0
2019-02-14,
2019-02-15,
2019-02-16,
2019-02-17,47.1
2019-02-18,
2019-02-19,
2019-02-20,42.2
2019-02-21,
2019-02-22,
2019-02-23,39.5
2019-02-24,
2019-02-25,
2019-02-26,72.8
2019-02-27,
2019-02-28,
2019-03-01,
2019-03-02,38.2
2019-03-03,
2019-03-04,
2019-03-05,71.3
2019-03-06,
2019-03-07,61.1
2019-03-08,
2019-03-09,
2019-03-10,37.5
2019-03-11,
2019-03-12,
2019-03-13,54.3
2019-03-14,
2019-03-15,
2019-03-16,70.8
2019-03-17,
2019-03-18,
2019-03-19,44.1
2019-03-20,
2019-03-21,55.7
2019-03-22,
2019-03-23,
2019-03-24,
2019-03-25,29.1
2019-03-26,
2019-03-27,
2019-03-28,74.4
2019-03-29,
2019-03-30,
2019-03-31,42.4
2019-04-01,
2019-04-02,
2019-04-03,51.1
2019-04-04,
2019-04-05,
2019-04-06,36.0
2019-04-07,
2019-04-08,
2019-04-09,64.0
2019-04-10,
2019-04-11,51.4
2019-04-12,
2019-04-13,
2019-04-14,31.5
2019-04-15,
2019-04-16,53.0
2019-04-17,
2019-04-18,
2019-04-19,
2019-04-20,18.4
2019-04-21,
2019-04-22,
2019-04-23,43.9
2019-04-24,
2019-04-25,
2019-04-26,45.6
2019-04-27,
2019-04-28,
2019-04-29,57.7
2019-04-30,
2019-05-01,
2019-05-02,49.9
2019-05-03,
2019-05-04,
2019-05-05,33.4
2019-05-06,
2019-05-07,
2019-05-08,42.5
2019-05-09,
2019-05-10,
2019-05-11,38.3
2019-05-12,
2019-05-13,
2019-05-14,25.2
2019-05-15,
2019-05-16,59.0
2019-05-17,
2019-05-18,
2019-05-19,
2019-05-20,42.9
2019-05-21,
2019-05-22,
2019-05-23,38.9
2019-05-24,
2019-05-25,
2019-05-26,21.7
2019-05-27,
2019-05-28,
2019-05-29,45.3
2019-05-30,
2019-05-31,
2019-06-01,25.4
2019-06-02,
2019-06-03,
2019-06-04,
2019-06-05,41.8
2019-06-06,
2019-06-07,
2019-06-08,39.9
2019-06-09,
2019-06-10,
2019-06-11,40.2
2019-06-12,
2019-06-13,39.7
2019-06-14,
2019-06-15,
2019-06-16,23.4
2019-06-17,
2019-06-18,
2019-06-19,45.5
2019-06-20,
2019-06-21,
2019-06-22,39.9
2019-06-23,
2019-06-24,
2019-06-25,
2019-06-26,43.7
2019-06-27,
2019-06-28,48.9
2019-06-29,
2019-06-30,
2019-07-01,17.1
2019-07-02,
2019-07-03,
2019-07-04,39.9
2019-07-05,
2019-07-06,
2019-07-07,22.4
2019-07-08,
2019-07-09,
2019-07-10,29.0
2019-07-11,
2019-07-12,
2019-07-13,34.6
2019-07-14,
2019-07-15,
2019-07-16,30.5
2019-07-17,
2019-07-18,49.8
2019-07-19,
2019-07-20,
2019-07-21,30.9
2019-07-22,
2019-07-23,
2019-07-24,59.4
2019-07-25,
2019-07-26,
2019-07-27,40.4
2019-07-28,
2019-07-29,
2019-07-30,28.1
2019-07-31,
2019-08-01,58.1
2019-08-02,
2019-08-03,
2019-08-04,
2019-08-05,50.1
2019-08-06,
2019-08-07,
2019-08-08,38.1
2019-08-09,
2019-08-10,
2019-08-11,37.6
2019-08-12,
2019-08-13,
2019-08-14,73.8
2019-08-15,
2019-08-16,
2019-08-17,
2019-08-18,
2019-08-19,
2019-08-20,
2019-08-21,58.5
2019-08-22,
2019-08-23,67.6
2019-08-24,
2019-08-25,
2019-08-26,48.8
2019-08-27,
2019-08-28,
2019-08-29,49.4
2019-08-30,
2019-08-31,
2019-09-01,22.8
2019-09-02,
2019-09-03,
2019-09-04,56.8
2019-09-05,
2019-09-06,
2019-09-07,36.0
2019-09-08,
2019-09-09,
2019-09-10,46.1
2019-09-11,
2019-09-12,43.1
2019-09-13,
2019-09-14,
2019-09-15,
2019-09-16,36.5
2019-09-17,
2019-09-18,
2019-09-19,31.5
2019-09-20,
2019-09-21,
2019-09-22,32.3
2019-09-23,
2019-09-24,
2019-09-25,41.3
2019-09-26,
2019-09-27,
2019-09-28,39.6
2019-09-29,
2019-09-30,
2019-10-01,27.1
2019-10-02,
2019-10-03,47.4
2019-10-04,
2019-10-05,
2019-10-06,
2019-10-07,35.0
2019-10-08,
2019-10-09,
2019-10-10,49.6
2019-10-11,
2019-10-12,
2019-10-13,25.4
2019-10-14,
2019-10-15,
2019-10-16,36.3
2019-10-17,
2019-10-18,
2019-10-19,33.1
2019-10-20,
2019-10-21,
2019-10-22,42.6
2019-10-23,
2019-10-24,32.2
2019-10-25,
2019-10-26,
2019-10-27,
2019-10-28,32.7
2019-10-29,
2019-10-30,
2019-10-31,36.9
2019-11-01,
2019-11-02,
2019-11-03,33.6
2019-11-04,
2019-11-05,
2019-11-06,37.3
2019-11-07,
2019-11-08,
2019-11-09,41.0
2019-11-10,
2019-11-11,
2019-11-12,
2019-11-13,34.9
2019-11-14,
2019-11-15,
2019-11-16,25.9
2019-11-17,
2019-11-18,
2019-11-19,32.2
2019-11-20,
2019-11-21,
2019-11-22,
2019-11-23,39.8
2019-11-24,
2019-11-25,
2019-11-26,40.2
2019-11-27,
2019-11-28,39.1
2019-11-29,
2019-11-30,
2019-12-01,36.2
2019-12-02,
2019-12-03,
2019-12-04,54.4
2019-12-05,
2019-12-06,
2019-12-07,41.1
2019-12-08,
2019-12-09,
2019-12-10,38.9
2019-12-11,
2019-12-12,33.6
2019-12-13,
2019-12-14,
2019-12-15,21.2
2019-12-16,
2019-12-17,
2019-12-18,48.1
2019-12-19,
2019-12-20,
2019-12-21,35.1
2019-12-22,
2019-12-23,
2019-12-24,35.7
2019-12-25,
2019-12-26,
2019-12-27,85.44125546
2019-12-28,
2019-12-29,
2019-12-30,
2019-12-31,17.42662668
2020-01-01,
2020-01-02,
2020-01-03,
2020-01-04,30.1
2020-01-05,
2020-01-06,
2020-01-07,
2020-01-08,41.9
2020-01-09,
2020-01-10,
2020-01-11,38.9
2020-01-12,
2020-01-13,
2020-01-14,42.6
2020-01-15,
2020-01-16,46.0
2020-01-17,
2020-01-18,
2020-01-19,24.6
2020-01-20,
2020-01-21,
2020-01-22,28.4
2020-01-23,
2020-01-24,
2020-01-25,28.5
2020-01-26,
2020-01-27,
2020-01-28,41.4
2020-01-29,
2020-01-30,53.9
2020-01-31,
2020-02-01,
2020-02-02,21.3
2020-02-03,
2020-02-04,
2020-02-05,64.6
2020-02-06,
2020-02-07,
2020-02-08,71.3
2020-02-09,
2020-02-10,
2020-02-11,
2020-02-12,
2020-02-13,
2020-02-14,
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-07,
2020-03-08,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-14,
2020-03-15,
2020-03-16,
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,
2020-03-21,
2020-03-22,
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-28,
2020-03-29,
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-04,
2020-04-05,
2020-04-06,
2020-04-07,
2020-04-08,
2020-04-09,
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-18,
2020-04-19,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-25,
2020-04-26,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-01,
2020-05-02,
2020-05-03,
2020-05-04,
2020-05-05,
2020-05-06,
2020-05-07,
2020-05-08,
2020-05-09,
2020-05-10,
2020-05-11,
2020-05-12,
2020-05-13,
2020-05-14,
2020-05-15,
2020-05-16,
2020-05-17,
2020-05-18,
2020-05-19,
2020-05-20,
2020-05-21,
2020-05-22,
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,
2020-05-27,
2020-05-28,
2020-05-29,
2020-05-30,
2020-05-31,
2020-06-01,
2020-06-02,
2020-06-03,
2020-06-04,
2020-06-05,
2020-06-06,
2020-06-07,
2020-06-08,
2020-06-09,
2020-06-10,
2020-06-11,
2020-06-12,
2020-06-13,
2020-06-14,
2020-06-15,
2020-06-16,
2020-06-17,44.16625724
2020-06-18,
2020-06-19,
2020-06-20,27.74507314
2020-06-21,
2020-06-22,
2020-06-23,
2020-06-24,88.83570683
2020-06-25,
2020-06-26,
2020-06-27,28.81918803
2020-06-28,
2020-06-29,
2020-06-30,
2020-07-01,
2020-07-02,
2020-07-03,
2020-07-04,27.87241598
2020-07-05,
2020-07-06,
2020-07-07,38.85531447
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-11,32.88343612
2020-07-12,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-18,
2020-07-19,24.08017144
2020-07-20,
2020-07-21,
2020-07-22,43.30215525
2020-07-23,
2020-07-24,
2020-07-25,15.6649412
2020-07-26,
2020-07-27,
2020-07-28,32.05556128
2020-07-29,
2020-07-30,
2020-07-31,
2020-08-01,
2020-08-02,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-08,
2020-08-09,
2020-08-10,
2020-08-11,
2020-08-12,
2020-08-13,
2020-08-14,
2020-08-15,
2020-08-16,
2020-08-17,
2020-08-18,
2020-08-19,
2020-08-20,
2020-08-21,
2020-08-22,
2020-08-23,
2020-08-24,
2020-08-25,
2020-08-26,
2020-08-27,
2020-08-28,
2020-08-29,
2020-08-30,
2020-08-31,
2020-09-01,
2020-09-02,
2020-09-03,
2020-09-04,
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,
2020-09-09,
2020-09-10,
2020-09-11,
2020-09-12,
2020-09-13,
2020-09-14,
2020-09-15,
2020-09-16,
2020-09-17,
2020-09-18,
2020-09-19,
2020-09-20,
2020-09-21,
2020-09-22,
2020-09-23,
2020-09-24,
2020-09-25,
2020-09-26,
2020-09-27,
2020-09-28,
2020-09-29,
2020-09-30,
2020-10-01,
2020-10-02,
2020-10-03,
2020-10-04,
2020-10-05,28.34754459
2020-10-06,
2020-10-07,
2020-10-08,41.94753809
2020-10-09,
2020-10-10,
2020-10-11,23.808115
2020-10-12,
2020-10-13,
2020-10-14,33.01829704
2020-10-15,
2020-10-16,
2020-10-17,30.73156998
2020-10-18,
2020-10-19,
2020-10-20,30.25091138
2020-10-21,
2020-10-22,
2020-10-23,33.5912067
2020-10-24,
2020-10-25,
2020-10-26,
2020-10-27,33.98285698
2020-10-28,
2020-10-29,35.16503553
2020-10-30,
2020-10-31,
2020-11-01,11.23134347
2020-11-02,
2020-11-03,
2020-11-04,25.44363244
2020-11-05,
2020-11-06,
2020-11-07,35.16822764
2020-11-08,
2020-11-09,
2020-11-10,27.29466223
2020-11-11,
2020-11-12,35.31051389
2020-11-13,
2020-11-14,
2020-11-15,15.83905006
2020-11-16,
2020-11-17,
2020-11-18,34.20446147
2020-11-19,
2020-11-20,
2020-11-21,21.94278633
2020-11-22,
2020-11-23,
2020-11-24,26.50743441
2020-11-25,
2020-11-26,
2020-11-27,37.49540845
2020-11-28,
2020-11-29,
2020-11-30,
2020-12-01,19.16418217
2020-12-02,
2020-12-03,31.51234069
2020-12-04,
2020-12-05,
2020-12-06,
2020-12-07,47.6370215
2020-12-08,
2020-12-09,
2020-12-10,37.28908867
2020-12-11,
2020-12-12,
2020-12-13,27.88724823
2020-12-14,
2020-12-15,
2020-12-16,41.25590116
2020-12-17,
2020-12-18,
2020-12-19,49.6760136
2020-12-20,
2020-12-21,
2020-12-22,
2020-12-23,
2020-12-24,
2020-12-25,35.4451157
2020-12-26,
2020-12-27,
2020-12-28,
2020-12-29,24.07792237
2020-12-30,
2020-12-31,
2021-01-01,24.85647347
2021-01-02,
2021-01-03,
2021-01-04,
2021-01-05,36.83885977
2021-01-06,
2021-01-07,36.55161451
2021-01-08,
2021-01-09,
2021-01-10,9.36120165
2021-01-11,
2021-01-12,
2021-01-13,44.39385009
2021-01-14,
2021-01-15,
2021-01-16,39.12761525
2021-01-17,
2021-01-18,
2021-01-19,40.12909669
2021-01-20,
2021-01-21,48.47119433
2021-01-22,
2021-01-23,
2021-01-24,24.16569142
2021-01-25,
2021-01-26,
2021-01-27,41.81038513
2021-01-28,
2021-01-29,
2021-01-30,41.01088125
2021-01-31,
2021-02-01,
2021-02-02,29.04585539
2021-02-03,
2021-02-04,41.53950451
2021-02-05,
2021-02-06,
2021-02-07,27.56239627
2021-02-08,
2021-02-09,
2021-02-10,32.00598236
2021-02-11,
2021-02-12,
2021-02-13,
2021-02-14,
2021-02-15,
2021-02-16,
2021-02-17,
2021-02-18,
2021-02-19,
2021-02-20,
2021-02-21,60.14094358
2021-02-22,
2021-02-23,
2021-02-24,39.53422065
2021-02-25,
2021-02-26,
2021-02-27,34.95274576
2021-02-28,
2021-03-01,
2021-03-02,34.37821246
2021-03-03,
2021-03-04,47.74159784
2021-03-05,
2021-03-06,
2021-03-07,40.25939391
2021-03-08,
2021-03-09,
2021-03-10,45.86115789
2021-03-11,
2021-03-12,
2021-03-13,34.05983237
2021-03-14,
2021-03-15,
2021-03-16,25.65311866
2021-03-17,
2021-03-18,27.81079116
2021-03-19,
2021-03-20,
2021-03-21,29.24474288
2021-03-22,
2021-03-23,
2021-03-24,45.06140402
2021-03-25,
2021-03-26,
2021-03-27,36.41879549
2021-03-28,
2021-03-29,
2021-03-30,32.46895676
2021-03-31,
2021-04-01,
2021-04-02,18.19713871
2021-04-03,25.51578313
2021-04-04,
2021-04-05,
2021-04-06,29.95029602
2021-04-07,
2021-04-08,32.82507397
2021-04-09,30.59096102
2021-04-10,
2021-04-11,20.49080136
2021-04-12,35.43045475
2021-04-13,
2021-04-14,35.80970724
2021-04-15,29.29402194
2021-04-16,
2021-04-17,31.16755094
2021-04-18,
2021-04-19,20.87839904
2021-04-20,45.15022403
2021-04-21,29.82361974
2021-04-22,50.24991784
2021-04-23,
2021-04-24,17.23725271
2021-04-25,26.31152631
2021-04-26,
2021-04-27,24.80794864
2021-04-28,26.06313884
2021-04-29,
2021-04-30,34.38829662
2021-05-01,17.03212005
2021-05-02,
2021-05-03,
2021-05-04,24.56621004
2021-05-05,
2021-05-06,32.95574019
2021-05-07,
2021-05-08,
2021-05-09,19.36355048
2021-05-10,
2021-05-11,
2021-05-12,30.28715498
2021-05-13,
2021-05-14,
2021-05-15,
2021-05-16,16.42361052
2021-05-17,
2021-05-18,
2021-05-19,31.72940658
2021-05-20,
2021-05-21,
2021-05-22,34.73020197
2021-05-23,
2021-05-24,
2021-05-25,36.03036198
2021-05-26,
2021-05-27,33.65146651
2021-05-28,
2021-05-29,
2021-05-30,
2021-05-31,25.89786969
2021-06-01,
2021-06-02,
2021-06-03,31.07200148
2021-06-04,
2021-06-05,
2021-06-06,18.09204048
2021-06-07,
2021-06-08,
2021-06-09,29.12813334
2021-06-10,
2021-06-11,
2021-06-12,38.49497316
2021-06-13,
2021-06-14,
2021-06-15,
2021-06-16,30.99011518
2021-06-17,
2021-06-18,
2021-06-19,24.72709467
2021-06-20,
2021-06-21,
2021-06-22,31.78628641
2021-06-23,
2021-06-24,26.48211868
2021-06-25,
2021-06-26,
2021-06-27,25.03486466
2021-06-28,
2021-06-29,34.13573308
2021-06-30,
2021-07-01,38.34875088
2021-07-02,
2021-07-03,
2021-07-04,9.97598256
2021-07-05,
2021-07-06,
2021-07-07,48.17847339
2021-07-08,
2021-07-09,
2021-07-10,41.37892517
2021-07-11,
2021-07-12,
2021-07-13,31.5674515
2021-07-14,
2021-07-15,
2021-07-16,
2021-07-17,33.87129763
2021-07-18,
2021-07-19,
2021-07-20,20.44051399
2021-07-21,
2021-07-22,52.01320463
2021-07-23,
2021-07-24,
2021-07-25,18.16361092
2021-07-26,
2021-07-27,
2021-07-28,38.40664587
2021-07-29,
2021-07-30,
2021-07-31,31.86044466
2021-08-01,
2021-08-02,
2021-08-03,39.97646909
2021-08-04,
2021-08-05,
2021-08-06,
2021-08-07,41.6551771
2021-08-08,
2021-08-09,
2021-08-10,24.22218584
2021-08-11,
2021-08-12,37.71498824
2021-08-13,
2021-08-14,
2021-08-15,19.25745528
2021-08-16,
2021-08-17,
2021-08-18,32.60090654
2021-08-19,
2021-08-20,
2021-08-21,33.79465516
2021-08-22,
2021-08-23,
2021-08-24,32.09160286
2021-08-25,
2021-08-26,41.63692338
2021-08-27,
2021-08-28,
2021-08-29,24.99114924
2021-08-30,
2021-08-31,
2021-09-01,35.62374554
2021-09-02,
2021-09-03,
2021-09-04,31.17190473
2021-09-05,
2021-09-06,
2021-09-07,36.84931761
2021-09-08,
2021-09-09,43.98520401
2021-09-10,
2021-09-11,
2021-09-12,
2021-09-13,44.371391
2021-09-14,
2021-09-15,
2021-09-16,51.90394357
2021-09-17,
2021-09-18,
2021-09-19,18.41999863
2021-09-20,
2021-09-21,
2021-09-22,38.63374561
2021-09-23,
2021-09-24,
2021-09-25,39.70628828
2021-09-26,
2021-09-27,
2021-09-28,42.19554694
2021-09-29,
2021-09-30,33.80532368
2021-10-01,
2021-10-02,
2021-10-03,
2021-10-04,18.00177057
2021-10-05,
2021-10-06,
2021-10-07,34.26429133
2021-10-08,
2021-10-09,
2021-10-10,30.61661128
2021-10-11,
2021-10-12,41.49406315
2021-10-13,
2021-10-14,41.94429008
2021-10-15,
2021-10-16,
2021-10-17,13.70371018
2021-10-18,
2021-10-19,
2021-10-20,26.58799511
2021-10-21,
2021-10-22,
2021-10-23,45.47125981
2021-10-24,
2021-10-25,
2021-10-26,30.18203332
2021-10-27,
2021-10-28,51.15735534
2021-10-29,
2021-10-30,
2021-10-31,
2021-11-01,19.31954893
2021-11-02,
2021-11-03,
2021-11-04,39.76232024
2021-11-05,
2021-11-06,
2021-11-07,33.51037888
2021-11-08,
2021-11-09,33.93422538
2021-11-10,
2021-11-11,37.54023395
2021-11-12,
2021-11-13,
2021-11-14,39.66704684
2021-11-15,
2021-11-16,
2021-11-17,34.13424061
2021-11-18,
2021-11-19,
2021-11-20,31.00889735
2021-11-21,
2021-11-22,
2021-11-23,40.4147086
2021-11-24,
2021-11-25,29.67137527
2021-11-26,
2021-11-27,
2021-11-28,
2021-11-29,38.75163805
2021-11-30,
2021-12-01,34.28202816
2021-12-02,
2021-12-03,
2021-12-04,
2021-12-05,23.14098262
2021-12-06,
2021-12-07,
2021-12-08,34.79187639
2021-12-09,
2021-12-10,
2021-12-11,38.38696662
2021-12-12,
2021-12-13,
2021-12-14,49.1758635
2021-12-15,
2021-12-16,47.00712398
2021-12-17,
2021-12-18,
2021-12-19,
2021-12-20,32.93711525
2021-12-21,
2021-12-22,39.62973981
2021-12-23,
2021-12-24,31.67737773
2021-12-25,
2021-12-26,
2021-12-27,
2021-12-28,37.34466832
2021-12-29,
2021-12-30,
2021-12-31,45.96132252
2022-01-01,
2022-01-02,
2022-01-03,
2022-01-04,35.82325066
2022-01-05,
2022-01-06,33.10326991
2022-01-07,
2022-01-08,
2022-01-09,
2022-01-10,22.72216647
2022-01-11,
2022-01-12,
2022-01-13,35.69013002
2022-01-14,
2022-01-15,
2022-01-16,38.31537728
2022-01-17,
2022-01-18,
2022-01-19,63.47048249
2022-01-20,
2022-01-21,
2022-01-22,
2022-01-23,
2022-01-24,
2022-01-25,42.91868895
2022-01-26,
2022-01-27,59.96925049
2022-01-28,
2022-01-29,
2022-01-30,
2022-01-31,43.99531116
2022-02-01,
2022-02-02,
2022-02-03,69.4568588
2022-02-04,
2022-02-05,
2022-02-06,32.25217318
2022-02-07,
2022-02-08,
2022-02-09,45.40020627
2022-02-10,
2022-02-11,
2022-02-12,48.72119278
2022-02-13,
2022-02-14,
2022-02-15,48.56184564
2022-02-16,
2022-02-17,58.8589396
2022-02-18,
2022-02-19,
2022-02-20,
2022-02-21,42.04920366
2022-02-22,
2022-02-23,
2022-02-24,63.41630774
2022-02-25,
2022-02-26,
2022-02-27,41.36912583
2022-02-28,
2022-03-01,
2022-03-02,42.27809195
2022-03-03,
2022-03-04,
2022-03-05,25.72380755
2022-03-06,
2022-03-07,
2022-03-08,39.99161217
2022-03-09,
2022-03-10,42.28386579
2022-03-11,
2022-03-12,
2022-03-13,
2022-03-14,40.28594969
2022-03-15,
2022-03-16,
2022-03-17,38.26570578
2022-03-18,
2022-03-19,
2022-03-20,31.32552791
2022-03-21,
2022-03-22,
2022-03-23,49.95178688
2022-03-24,
2022-03-25,
2022-03-26,64.4873679
2022-03-27,
2022-03-28,
2022-03-29,28.72428533
2022-03-30,
2022-03-31,41.19732912
2022-04-01,
2022-04-02,
2022-04-03,25.51578313
2022-04-04,
2022-04-05,
2022-04-06,31.88464302
2022-04-07,
2022-04-08,
2022-04-09,30.59096102
2022-04-10,
2022-04-11,
2022-04-12,35.43045475
2022-04-13,
2022-04-14,
2022-04-15,29.29402194
2022-04-16,
2022-04-17,
2022-04-18,
2022-04-19,20.87839904
2022-04-20,
2022-04-21,29.82361974
2022-04-22,
2022-04-23,
2022-04-24,17.23725271
2022-04-25,
2022-04-26,
2022-04-27,24.80794864
2022-04-28,
2022-04-29,
2022-04-30,34.38829662
2022-05-01,
2022-05-02,
2022-05-03,17.03441776
2022-05-04,
2022-05-05,32.12887549
2022-05-06,
2022-05-07,
2022-05-08,
2022-05-09,32.52335095
2022-05-10,
2022-05-11,
2022-05-12,44.31469667
2022-05-13,
2022-05-14,
2022-05-15,21.44508193
2022-05-16,
2022-05-17,
2022-05-18,31.72132379
2022-05-19,
2022-05-20,
2022-05-21,31.7577581
2022-05-22,
2022-05-23,
2022-05-24,46.35002136
2022-05-25,
2022-05-26,36.90066141
2022-05-27,
2022-05-28,
2022-05-29,
2022-05-30,
2022-05-31,29.2635628
2022-06-01,
2022-06-02,21.7264795
2022-06-03,
2022-06-04,
2022-06-05,26.823514
2022-06-06,
2022-06-07,
2022-06-08,32.2309799
2022-06-09,
2022-06-10,
2022-06-11,24.4566186
2022-06-12,
2022-06-13,
2022-06-14,17.4406966
2022-06-15,
2022-06-16,32.6108821
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,16.2427897
2022-06-21,
2022-06-22,
2022-06-23,33.5784877
2022-06-24,
2022-06-25,
2022-06-26,16.3242164
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,23.8507335
2022-07-01,
2022-07-02,31.82889169
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,38.56719456
2022-07-07,
2022-07-08,
2022-07-09,44.23578764
2022-07-10,
2022-07-11,
2022-07-12,41.4340434
2022-07-13,
2022-07-14,47.08401305
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,15.51455579
2022-07-19,
2022-07-20,
2022-07-21,33.81323299
2022-07-22,
2022-07-23,
2022-07-24,19.19975405
2022-07-25,
2022-07-26,
2022-07-27,31.11410223
2022-07-28,
2022-07-29,
2022-07-30,27.01542527
2022-07-31,
2022-08-01,
2022-08-02,28.932497
2022-08-03,
2022-08-04,
2022-08-05,26.107366
2022-08-06,
2022-08-07,
2022-08-08,
2022-08-09,35.646406
2022-08-10,
2022-08-11,44.053469
2022-08-12,
2022-08-13,
2022-08-14,18.087784
2022-08-15,
2022-08-16,
2022-08-17,40.14118
2022-08-18,
2022-08-19,
2022-08-20,37.34433
2022-08-21,
2022-08-22,
2022-08-23,44.891662
2022-08-24,
2022-08-25,
2022-08-26,37.476637
2022-08-27,
2022-08-28,
2022-08-29,
