Fecha,PM2.5
2024-06-01,13.9
2024-06-02,12.05
2024-06-03,11.08695652
2024-06-04,20.09448333
2024-06-05,22.72435833
2024-06-06,21.67837045
2024-06-07,16.13714273
2024-06-08,14.76329826
2024-06-09,9.99735167
2024-06-10,15.38234
2024-06-11,19.429701
2024-06-12,23.22769208
2024-06-13,22.691725
2024-06-14,13.25402538
2024-06-15,6.50845708
2024-06-16,6.63495043
2024-06-17,18.25445909
2024-06-18,13.3735075
2024-06-19,18.43771947
2024-06-20,17.40124273
2024-06-21,15.59878125
2024-06-22,17.59814333
2024-06-23,9.89794565
2024-06-24,15.66608667
2024-06-25,17.54958
2024-06-26,15.1943175
2024-06-27,13.59810938
2024-06-28,15.87943429
2024-06-29,16.63357632
2024-06-30,13.86808688
2024-07-01,12.81894231
2024-07-02,19.39476727
2024-07-03,17.66128875
2024-07-04,12.37174083
2024-07-05,10.82210889
2024-07-06,14.81459955
2024-07-07,12.91931762
2024-07-08,20.159677
2024-07-09,17.80331652
2024-07-10,18.4714915
2024-07-11,23.725755
2024-07-12,24.44252609
2024-07-13,20.17734083
2024-07-14,13.09545591
2024-07-15,19.03978375
2024-07-16,19.28289958
2024-07-17,20.64088818
2024-07-18,19.45961143
2024-07-19,20.635525
2024-07-20,
2024-07-21,
2024-07-22,
2024-07-23,17.60243133
2024-07-24,22.45803222
2024-07-25,17.28124
2024-07-26,26.65982222
2024-07-27,16.16560542
2024-07-28,14.53856625
2024-07-29,18.31702087
2024-07-30,22.34104333
2024-07-31,22.84407417
2024-08-01,24.61500667
2024-08-02,19.35118087
2024-08-03,18.11017154
2024-08-04,
2024-08-05,14.339838
2024-08-06,14.61828619
2024-08-07,11.87214182
2024-08-08,23.84548
2024-08-09,20.76662947
2024-08-10,16.55001696
2024-08-11,9.52627158
2024-08-12,19.42365333
2024-08-13,16.42549333
2024-08-14,20.68634125
2024-08-15,30.71446783
2024-08-16,25.31765417
2024-08-17,17.39427
2024-08-18,18.11417652
2024-08-19,17.82070368
2024-08-20,24.776025
2024-08-21,23.73273333
2024-08-22,14.69008913
2024-08-23,17.176146
2024-08-24,14.44140125
2024-08-25,11.775568
2024-08-26,12.57089167
2024-08-27,23.820745
2024-08-28,20.74006588
2024-08-29,20.60158652
2024-08-30,28.6278025
2024-08-31,31.34609565
2024-09-01,14.672582
2024-09-02,23.82046957
2024-09-03,25.51094905
2024-09-04,25.20548571
2024-09-05,17.40574957
2024-09-06,31.322785
2024-09-07,20.68693762
2024-09-08,24.02420667
2024-09-09,25.72195136
2024-09-10,32.09955792
2024-09-11,28.38713913
2024-09-12,27.2270625
2024-09-13,20.15948929
2024-09-14,27.3598895
2024-09-15,16.99374958
2024-09-16,21.02683636
2024-09-17,19.59620048
2024-09-18,23.64784917
2024-09-19,33.77720958
2024-09-20,28.56251261
2024-09-21,23.83239619
2024-09-22,12.91012556
2024-09-23,19.4379955
2024-09-24,19.94725522
2024-09-25,18.04589238
2024-09-26,17.64959043
2024-09-27,23.55177778
2024-09-28,18.18587375
2024-09-29,9.10283714
2024-09-30,26.882825
2024-10-01,25.183475
2024-10-02,20.38166652
2024-10-03,16.23398708
2024-10-04,17.63115696
2024-10-05,19.75177952
2024-10-06,19.74835
2024-10-07,15.35530762
2024-10-08,21.36678579
2024-10-09,16.0073345
2024-10-10,17.93604708
2024-10-11,19.52778083
2024-10-12,18.72983583
2024-10-13,12.46678364
2024-10-14,13.79125625
2024-10-15,18.35587556
2024-10-16,25.58151667
2024-10-17,24.47723714
2024-10-18,29.8781681
2024-10-19,13.84650958
2024-10-20,11.31095417
2024-10-21,14.40348478
2024-10-22,20.33320762
2024-10-23,14.63825917
2024-10-24,23.03696875
2024-10-25,20.31913667
2024-10-26,19.80287333
2024-10-27,15.15847913
2024-10-28,19.36306667
2024-10-29,26.85829208
2024-10-30,17.31857417
2024-10-31,14.53850263
2024-11-01,11.86956522
2024-11-02,7.58367913
2024-11-03,5.70739727
2024-11-04,7.9509675
2024-11-05,11.25696095
2024-11-06,17.647775
2024-11-07,20.0253495
2024-11-08,15.80242125
2024-11-09,8.73202471
2024-11-10,10.05785
2024-11-11,6.81188083
2024-11-12,8.34343048
2024-11-13,10.20811304
2024-11-14,8.52216875
2024-11-15,15.21136583
